05:18:14:93 | I | Matching ok | SEQ : 20174821760, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
10:45:44:90 | I | Matching ok | SEQ : 20174824170, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
10:45:46:92 | I | Matching ok | SEQ : 20174824160, PART : N/A, SCAN N/A, CELL [1,2]
10:45:50:35 | I | Matching ok | SEQ : 20174824150, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
10:45:52:70 | I | Matching ok | SEQ : 20174824140, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
10:45:55:38 | I | Matching ok | SEQ : 20174824130, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
10:45:57:39 | I | Matching ok | SEQ : 20174824120, PART : N/A, SCAN N/A, CELL [1,6]
10:46:01:62 | I | Matching ok | SEQ : 20174824230, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
10:46:05:85 | I | Matching ok | SEQ : 20174824220, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
10:46:09:40 | I | Matching ok | SEQ : 20174824210, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
10:46:12:37 | I | Matching ok | SEQ : 20174824200, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
10:46:15:08 | I | Matching ok | SEQ : 20174824190, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
10:46:17:90 | I | Matching ok | SEQ : 20174824180, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
11:06:18:68 | I | Matching ok | SEQ : 20174824290, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
11:06:20:70 | I | Matching ok | SEQ : 20174824280, PART : N/A, SCAN N/A, CELL [1,2]
11:06:22:74 | I | Matching ok | SEQ : 20174824270, PART : N/A, SCAN N/A, CELL [1,3]
11:06:24:77 | I | Matching ok | SEQ : 20174824260, PART : N/A, SCAN N/A, CELL [1,4]
11:06:28:73 | I | Matching ok | SEQ : 20174824250, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
11:06:32:20 | I | Matching ok | SEQ : 20174824240, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
11:06:35:93 | I | Matching ok | SEQ : 20174824350, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
11:06:37:94 | I | Matching ok | SEQ : 20174824340, PART : N/A, SCAN N/A, CELL [2,2]
11:06:41:68 | I | Matching ok | SEQ : 20174824330, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
11:06:45:23 | I | Matching ok | SEQ : 20174824320, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
11:06:48:53 | I | Matching ok | SEQ : 20174824310, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
11:06:51:50 | I | Matching ok | SEQ : 20174824300, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
11:15:19:39 | I | Matching ok | SEQ : 20174824410, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
11:15:23:71 | I | Matching ok | SEQ : 20174824400, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
11:15:26:41 | I | Matching ok | SEQ : 20174824390, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:15:29:09 | I | Matching ok | SEQ : 20174824380, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
11:15:31:66 | I | Matching ok | SEQ : 20174824370, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
11:15:34:29 | I | Matching ok | SEQ : 20174824360, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
11:15:36:31 | I | Matching ok | SEQ : 20174824470, PART : N/A, SCAN N/A, CELL [2,1]
11:15:39:19 | I | Matching ok | SEQ : 20174824460, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:15:42:29 | I | Matching ok | SEQ : 20174824450, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
11:15:45:94 | I | Matching ok | SEQ : 20174824440, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
11:15:48:61 | I | Matching ok | SEQ : 20174824430, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
11:15:51:87 | I | Matching ok | SEQ : 20174824420, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
11:15:54:00 | I | Matching ok | SEQ : 20174824530, PART : N/A, SCAN N/A, CELL [1,1]
11:31:33:74 | I | Matching ok | SEQ : 20174824520, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
11:31:37:16 | I | Matching ok | SEQ : 20174824510, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:31:39:84 | I | Matching ok | SEQ : 20174824500, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
11:31:42:77 | I | Matching ok | SEQ : 20174824490, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
11:31:45:14 | I | Matching ok | SEQ : 20174824480, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
11:31:47:54 | I | Matching ok | SEQ : 20174824590, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
11:31:49:84 | I | Matching ok | SEQ : 20174824580, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:31:52:29 | I | Matching ok | SEQ : 20174824570, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
11:31:54:69 | I | Matching ok | SEQ : 20174824560, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
11:31:57:39 | I | Matching ok | SEQ : 20174824550, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
11:32:03:04 | I | Matching ok | SEQ : 20174824540, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
11:41:46:78 | I | Matching ok | SEQ : 20174824650, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
11:41:50:26 | I | Matching ok | SEQ : 20174824640, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
11:41:55:53 | I | Matching ok | SEQ : 20174824630, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
11:42:04:35 | I | Matching ok | SEQ : 20174824620, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
11:42:07:23 | I | Matching ok | SEQ : 20174824610, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
11:42:09:24 | I | Matching ok | SEQ : 20174824600, PART : N/A, SCAN N/A, CELL [1,6]
11:42:15:38 | I | Matching ok | SEQ : 20174824710, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
11:42:17:48 | I | Matching ok | SEQ : 20174824700, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:42:20:03 | I | Matching ok | SEQ : 20174824690, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
11:42:22:83 | I | Matching ok | SEQ : 20174824680, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
11:42:26:38 | I | Matching ok | SEQ : 20174824670, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
11:42:28:55 | I | Matching ok | SEQ : 20174824660, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
11:42:30:67 | I | Matching ok | SEQ : 20174824770, PART : N/A, SCAN N/A, CELL [1,1]
11:55:32:15 | I | Matching ok | SEQ : 20174824760, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
11:55:34:95 | I | Matching ok | SEQ : 20174824750, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
11:55:37:62 | I | Matching ok | SEQ : 20174824740, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
11:55:41:45 | I | Matching ok | SEQ : 20174824730, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
11:55:44:60 | I | Matching ok | SEQ : 20174824720, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
11:55:47:27 | I | Matching ok | SEQ : 20174824830, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
11:55:51:22 | I | Matching ok | SEQ : 20174824820, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
11:56:01:40 | I | Matching ok | SEQ : 20174824810, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
11:56:04:02 | I | Matching ok | SEQ : 20174824800, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
11:56:09:95 | I | Matching ok | SEQ : 20174824790, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
11:56:11:99 | I | Matching ok | SEQ : 20174824780, PART : N/A, SCAN N/A, CELL [2,6]
12:17:48:33 | I | Matching ok | SEQ : 20174824890, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:17:50:86 | I | Matching ok | SEQ : 20174824880, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
12:17:53:95 | I | Matching ok | SEQ : 20174824870, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:17:57:33 | I | Matching ok | SEQ : 20174824860, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
12:18:00:51 | I | Matching ok | SEQ : 20174824850, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
12:18:03:53 | I | Matching ok | SEQ : 20174824840, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
12:18:05:55 | I | Matching ok | SEQ : 20174824950, PART : N/A, SCAN N/A, CELL [2,1]
12:18:09:08 | I | Matching ok | SEQ : 20174824940, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
12:18:11:75 | I | Matching ok | SEQ : 20174824930, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
12:18:14:68 | I | Matching ok | SEQ : 20174824920, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:18:16:70 | I | Matching ok | SEQ : 20174824910, PART : N/A, SCAN N/A, CELL [2,5]
12:18:20:73 | I | Matching ok | SEQ : 20174824900, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:29:48:12 | I | Matching ok | SEQ : 20174825010, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:29:51:55 | I | Matching ok | SEQ : 20174825000, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
12:29:55:02 | I | Matching ok | SEQ : 20174824990, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:30:00:13 | I | Matching ok | SEQ : 20174824980, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:30:03:12 | I | Matching ok | SEQ : 20174824970, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
12:30:06:10 | I | Matching ok | SEQ : 20174824960, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
12:30:10:67 | W | Mismatching | SEQ : 20174825070, PART : 04578885AC, SCAN P52124713AD, CELL [2,1]
12:31:00:30 | I | Matching ok | SEQ : 20174825070, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
12:31:10:42 | I | Matching ok | SEQ : 20174825060, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
12:31:12:43 | I | Matching ok | SEQ : 20174825050, PART : N/A, SCAN N/A, CELL [2,3]
12:31:21:10 | I | Matching ok | SEQ : 20174825040, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:31:24:48 | I | Matching ok | SEQ : 20174825030, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
12:31:28:40 | I | Matching ok | SEQ : 20174825020, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
12:43:40:02 | I | Matching ok | SEQ : 20174825130, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:43:43:22 | I | Matching ok | SEQ : 20174825120, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
12:43:49:40 | I | Matching ok | SEQ : 20174825110, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:43:51:42 | I | Matching ok | SEQ : 20174825100, PART : N/A, SCAN N/A, CELL [1,4]
12:43:55:27 | I | Matching ok | SEQ : 20174825090, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
12:43:57:27 | I | Matching ok | SEQ : 20174825080, PART : N/A, SCAN N/A, CELL [1,6]
12:43:59:30 | I | Matching ok | SEQ : 20174825190, PART : N/A, SCAN N/A, CELL [2,1]
12:44:05:17 | W | Mismatching | SEQ : 20174825180, PART : 04578885AC, SCAN P52124713AD, CELL [2,2]
12:44:13:44 | I | Matching ok | SEQ : 20174825180, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
12:44:17:19 | I | Matching ok | SEQ : 20174825170, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:44:20:62 | I | Matching ok | SEQ : 20174825160, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:44:23:99 | I | Matching ok | SEQ : 20174825150, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
12:44:53:07 | I | Matching ok | SEQ : 20174825140, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:44:55:18 | I | Matching ok | SEQ : 20174825250, PART : N/A, SCAN N/A, CELL [1,1]
12:57:32:39 | I | Matching ok | SEQ : 20174825240, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
12:57:38:06 | I | Matching ok | SEQ : 20174825230, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:57:40:08 | I | Matching ok | SEQ : 20174825220, PART : N/A, SCAN N/A, CELL [1,4]
12:57:44:26 | I | Matching ok | SEQ : 20174825210, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
12:57:52:42 | I | Matching ok | SEQ : 20174825200, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
12:57:55:66 | I | Matching ok | SEQ : 20174825310, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
12:57:59:71 | I | Matching ok | SEQ : 20174825300, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
12:58:02:37 | I | Matching ok | SEQ : 20174825290, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:58:06:71 | I | Matching ok | SEQ : 20174825280, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:58:10:01 | I | Matching ok | SEQ : 20174825270, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
12:58:13:14 | I | Matching ok | SEQ : 20174825260, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
13:11:32:03 | I | Matching ok | SEQ : 20174825370, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
13:11:36:51 | I | Matching ok | SEQ : 20174825360, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
13:11:38:53 | I | Matching ok | SEQ : 20174825350, PART : N/A, SCAN N/A, CELL [1,3]
13:11:42:56 | I | Matching ok | SEQ : 20174825340, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
13:11:46:38 | I | Matching ok | SEQ : 20174825330, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
13:11:50:48 | I | Matching ok | SEQ : 20174825320, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
13:11:54:28 | I | Matching ok | SEQ : 20174825430, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
13:11:58:16 | I | Matching ok | SEQ : 20174825420, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
13:12:02:41 | I | Matching ok | SEQ : 20174825410, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
13:12:07:11 | I | Matching ok | SEQ : 20174825400, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
13:12:09:12 | I | Matching ok | SEQ : 20174825390, PART : N/A, SCAN N/A, CELL [2,5]
13:12:16:84 | I | Matching ok | SEQ : 20174825380, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
13:21:04:87 | I | Matching ok | SEQ : 20174825490, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
13:21:08:72 | I | Matching ok | SEQ : 20174825480, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
13:21:10:74 | I | Matching ok | SEQ : 20174825470, PART : N/A, SCAN N/A, CELL [1,3]
13:21:15:05 | I | Matching ok | SEQ : 20174825460, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
13:21:19:17 | I | Matching ok | SEQ : 20174825450, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
13:21:21:21 | I | Matching ok | SEQ : 20174825440, PART : N/A, SCAN N/A, CELL [1,6]
13:21:23:97 | I | Matching ok | SEQ : 20174825550, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
13:21:26:00 | I | Matching ok | SEQ : 20174825540, PART : N/A, SCAN N/A, CELL [2,2]
13:21:30:85 | I | Matching ok | SEQ : 20174825530, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
13:21:33:82 | I | Matching ok | SEQ : 20174825520, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
13:21:36:87 | I | Matching ok | SEQ : 20174825510, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
13:21:39:93 | I | Matching ok | SEQ : 20174825500, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
13:31:56:31 | I | Matching ok | SEQ : 20174825610, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
13:31:58:33 | I | Matching ok | SEQ : 20174825600, PART : N/A, SCAN N/A, CELL [1,2]
13:45:02:08 | I | Matching ok | SEQ : 20174825590, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
13:45:06:13 | I | Matching ok | SEQ : 20174825580, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
13:45:10:86 | I | Matching ok | SEQ : 20174825570, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
13:45:15:98 | I | Matching ok | SEQ : 20174825560, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
13:45:20:63 | I | Matching ok | SEQ : 20174825670, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
13:45:25:59 | I | Matching ok | SEQ : 20174825660, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
13:45:32:56 | I | Matching ok | SEQ : 20174825650, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
13:45:38:71 | I | Matching ok | SEQ : 20174825640, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
13:45:44:31 | I | Matching ok | SEQ : 20174825630, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
13:45:50:51 | I | Matching ok | SEQ : 20174825620, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
13:53:51:42 | I | Matching ok | SEQ : 20174825730, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
13:53:55:24 | I | Matching ok | SEQ : 20174825720, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
13:53:58:20 | I | Matching ok | SEQ : 20174825710, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
13:54:00:22 | I | Matching ok | SEQ : 20174825700, PART : N/A, SCAN N/A, CELL [1,4]
13:54:02:23 | I | Matching ok | SEQ : 20174825690, PART : N/A, SCAN N/A, CELL [1,5]
13:54:05:03 | I | Matching ok | SEQ : 20174825680, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
13:54:07:04 | I | Matching ok | SEQ : 20174825790, PART : N/A, SCAN N/A, CELL [2,1]
13:54:11:52 | I | Matching ok | SEQ : 20174825780, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
13:54:16:12 | I | Matching ok | SEQ : 20174825770, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
13:54:18:13 | I | Matching ok | SEQ : 20174825760, PART : N/A, SCAN N/A, CELL [2,4]
13:54:20:14 | I | Matching ok | SEQ : 20174825750, PART : N/A, SCAN N/A, CELL [2,5]
13:54:24:24 | I | Matching ok | SEQ : 20174825740, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
14:10:34:64 | I | Matching ok | SEQ : 20174825850, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
14:10:36:66 | I | Matching ok | SEQ : 20174825840, PART : N/A, SCAN N/A, CELL [1,2]
14:10:40:84 | I | Matching ok | SEQ : 20174825830, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
14:10:50:30 | I | Matching ok | SEQ : 20174825820, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
14:10:56:85 | I | Matching ok | SEQ : 20174825810, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
14:11:14:77 | I | Matching ok | SEQ : 20174825800, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
14:11:21:67 | I | Matching ok | SEQ : 20174825910, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
14:11:27:67 | I | Matching ok | SEQ : 20174825900, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
14:11:32:02 | I | Matching ok | SEQ : 20174825890, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
14:11:36:85 | I | Matching ok | SEQ : 20174825880, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
14:11:41:15 | I | Matching ok | SEQ : 20174825870, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
14:11:43:17 | I | Matching ok | SEQ : 20174825860, PART : N/A, SCAN N/A, CELL [2,6]
14:28:26:47 | I | Matching ok | SEQ : 20174825970, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
14:28:29:74 | I | Matching ok | SEQ : 20174825960, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
14:28:33:57 | I | Matching ok | SEQ : 20174825950, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
14:28:38:94 | I | Matching ok | SEQ : 20174825940, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
14:28:43:35 | I | Matching ok | SEQ : 20174825930, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
14:28:47:07 | I | Matching ok | SEQ : 20174825920, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
14:28:50:02 | I | Matching ok | SEQ : 20174826030, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
14:28:52:82 | I | Matching ok | SEQ : 20174826020, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
14:28:54:85 | I | Matching ok | SEQ : 20174826010, PART : N/A, SCAN N/A, CELL [2,3]
14:28:58:55 | I | Matching ok | SEQ : 20174826000, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
14:29:00:56 | I | Matching ok | SEQ : 20174825990, PART : N/A, SCAN N/A, CELL [2,5]
14:29:03:80 | I | Matching ok | SEQ : 20174825980, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
16:11:14:32 | W | Mismatching | SEQ : 20174826090, PART : N/A, SCAN P04578885AC, CELL [1,1]
16:11:35:61 | I | Program close
16:11:38:87 | I | Program start
16:12:09:10 | I | LogIn Scandata : [330218330218]
16:12:11:26 | I | Matching ok | SEQ : 20174826090, PART : N/A, SCAN N/A, CELL [1,1]
16:12:51:68 | W | Mismatching | SEQ : 20174826080, PART : 04578885AC, SCAN P04578884AC, CELL [1,2]
16:13:19:35 | I | Matching ok | SEQ : 20174826080, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
16:13:21:38 | I | Matching ok | SEQ : 20174826070, PART : N/A, SCAN N/A, CELL [1,3]
16:13:25:95 | I | Matching ok | SEQ : 20174826060, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
16:13:32:33 | I | Matching ok | SEQ : 20174826050, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
16:13:36:95 | I | Matching ok | SEQ : 20174826040, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
16:13:41:10 | I | Matching ok | SEQ : 20174826150, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
16:13:44:05 | I | Matching ok | SEQ : 20174826140, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
16:13:47:70 | I | Matching ok | SEQ : 20174826130, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
16:13:51:38 | I | Matching ok | SEQ : 20174826120, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
16:13:53:38 | I | Matching ok | SEQ : 20174826110, PART : N/A, SCAN N/A, CELL [2,5]
16:13:59:93 | I | Matching ok | SEQ : 20174826100, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
16:23:15:11 | I | Matching ok | SEQ : 20174826210, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
16:23:17:44 | I | Matching ok | SEQ : 20174826200, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
16:23:19:87 | I | Matching ok | SEQ : 20174826190, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
16:23:22:82 | I | Matching ok | SEQ : 20174826180, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
16:23:25:37 | I | Matching ok | SEQ : 20174826170, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
16:23:27:39 | I | Matching ok | SEQ : 20174826160, PART : N/A, SCAN N/A, CELL [1,6]
16:23:31:82 | I | Matching ok | SEQ : 20174826270, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
16:23:34:54 | I | Matching ok | SEQ : 20174826260, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
16:23:37:54 | I | Matching ok | SEQ : 20174826250, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
16:23:40:44 | I | Matching ok | SEQ : 20174826240, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
16:23:43:64 | I | Matching ok | SEQ : 20174826230, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
16:23:47:47 | I | Matching ok | SEQ : 20174826220, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
16:31:53:70 | I | Matching ok | SEQ : 20174826330, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
16:31:56:35 | I | Matching ok | SEQ : 20174826320, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
16:32:04:38 | I | Matching ok | SEQ : 20174826310, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
16:32:10:73 | I | Matching ok | SEQ : 20174826300, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
16:32:13:16 | I | Matching ok | SEQ : 20174826290, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
16:32:15:18 | I | Matching ok | SEQ : 20174826280, PART : N/A, SCAN N/A, CELL [1,6]
16:32:17:19 | I | Matching ok | SEQ : 20174826390, PART : N/A, SCAN N/A, CELL [2,1]
16:32:19:98 | I | Matching ok | SEQ : 20174826380, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
16:32:23:35 | I | Matching ok | SEQ : 20174826370, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
16:32:30:03 | I | Matching ok | SEQ : 20174826360, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
16:32:32:04 | I | Matching ok | SEQ : 20174826350, PART : N/A, SCAN N/A, CELL [2,5]
16:32:34:05 | I | Matching ok | SEQ : 20174826340, PART : N/A, SCAN N/A, CELL [2,6]
16:42:31:89 | I | Matching ok | SEQ : 20174826450, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
16:42:33:92 | I | Matching ok | SEQ : 20174826440, PART : N/A, SCAN N/A, CELL [1,2]
16:42:37:47 | I | Matching ok | SEQ : 20174826430, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
16:42:39:49 | I | Matching ok | SEQ : 20174826420, PART : N/A, SCAN N/A, CELL [1,4]
16:42:41:79 | I | Matching ok | SEQ : 20174826410, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
16:42:46:57 | I | Matching ok | SEQ : 20174826400, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
16:42:52:39 | I | Matching ok | SEQ : 20174826510, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
16:42:57:07 | I | Matching ok | SEQ : 20174826500, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
16:43:00:87 | I | Matching ok | SEQ : 20174826490, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
16:43:11:49 | I | Matching ok | SEQ : 20174826480, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
16:43:30:80 | I | Matching ok | SEQ : 20174826470, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
16:43:33:17 | I | Matching ok | SEQ : 20174826460, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
