00:00:02:05 | I | Matching ok | SEQ : 20174854050, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
06:26:58:24 | I | Matching ok | SEQ : 20174856420, PART : N/A, SCAN N/A, CELL [1,4]
06:27:01:28 | I | Matching ok | SEQ : 20174856410, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
06:27:04:81 | I | Matching ok | SEQ : 20174856400, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
06:27:07:91 | I | Matching ok | SEQ : 20174856510, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
06:27:10:76 | I | Matching ok | SEQ : 20174856500, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
06:27:12:79 | I | Matching ok | SEQ : 20174856490, PART : N/A, SCAN N/A, CELL [2,3]
06:27:14:82 | I | Matching ok | SEQ : 20174856480, PART : N/A, SCAN N/A, CELL [2,4]
06:27:17:88 | I | Matching ok | SEQ : 20174856470, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
06:27:21:56 | I | Matching ok | SEQ : 20174856460, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
06:36:35:15 | I | Matching ok | SEQ : 20174856570, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
06:36:37:17 | I | Matching ok | SEQ : 20174856560, PART : N/A, SCAN N/A, CELL [1,2]
06:36:40:87 | I | Matching ok | SEQ : 20174856550, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
06:36:42:89 | I | Matching ok | SEQ : 20174856540, PART : N/A, SCAN N/A, CELL [1,4]
06:36:46:22 | I | Matching ok | SEQ : 20174856530, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
06:36:50:27 | I | Matching ok | SEQ : 20174856520, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
06:36:52:28 | I | Matching ok | SEQ : 20174856630, PART : N/A, SCAN N/A, CELL [2,1]
06:36:55:05 | I | Matching ok | SEQ : 20174856620, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
06:36:58:95 | I | Matching ok | SEQ : 20174856610, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
06:37:02:38 | I | Matching ok | SEQ : 20174856600, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
06:37:06:27 | I | Matching ok | SEQ : 20174856590, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
06:37:10:07 | I | Matching ok | SEQ : 20174856580, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
06:37:12:16 | I | Matching ok | SEQ : 20174856690, PART : N/A, SCAN N/A, CELL [1,1]
06:37:14:19 | I | Matching ok | SEQ : 20174856680, PART : N/A, SCAN N/A, CELL [1,2]
06:48:14:79 | I | Matching ok | SEQ : 20174856670, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
06:48:21:74 | I | Matching ok | SEQ : 20174856660, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
06:48:26:49 | I | Matching ok | SEQ : 20174856650, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
06:48:30:06 | I | Matching ok | SEQ : 20174856640, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
06:48:33:94 | I | Matching ok | SEQ : 20174856750, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
06:48:37:37 | I | Matching ok | SEQ : 20174856740, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
06:48:40:41 | I | Matching ok | SEQ : 20174856730, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
06:48:43:41 | I | Matching ok | SEQ : 20174856720, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
06:48:46:26 | I | Matching ok | SEQ : 20174856710, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
06:48:49:59 | I | Matching ok | SEQ : 20174856700, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
06:48:51:65 | I | Matching ok | SEQ : 20174856810, PART : N/A, SCAN N/A, CELL [1,1]
06:57:01:08 | I | Matching ok | SEQ : 20174856800, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
06:57:05:63 | I | Matching ok | SEQ : 20174856790, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
06:57:09:38 | I | Matching ok | SEQ : 20174856780, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
06:57:13:16 | I | Matching ok | SEQ : 20174856770, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
06:57:15:18 | I | Matching ok | SEQ : 20174856760, PART : N/A, SCAN N/A, CELL [1,6]
06:57:17:19 | I | Matching ok | SEQ : 20174856870, PART : N/A, SCAN N/A, CELL [2,1]
06:57:17:28 | W | Mismatching | SEQ : 20174856860, PART : N/A, SCAN P04578885AC, CELL [2,2]
06:57:19:22 | I | Matching ok | SEQ : 20174856860, PART : N/A, SCAN N/A, CELL [2,2]
06:57:24:33 | I | Matching ok | SEQ : 20174856850, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
06:57:26:35 | I | Matching ok | SEQ : 20174856840, PART : N/A, SCAN N/A, CELL [2,4]
06:57:30:80 | I | Matching ok | SEQ : 20174856830, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
06:57:32:82 | I | Matching ok | SEQ : 20174856820, PART : N/A, SCAN N/A, CELL [2,6]
07:29:30:03 | I | Matching ok | SEQ : 20174856930, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
07:29:32:05 | I | Matching ok | SEQ : 20174856920, PART : N/A, SCAN N/A, CELL [1,2]
07:29:36:95 | I | Matching ok | SEQ : 20174856910, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
07:29:40:60 | I | Matching ok | SEQ : 20174856900, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
07:29:43:02 | I | Matching ok | SEQ : 20174856890, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
07:29:45:15 | I | Matching ok | SEQ : 20174856880, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
07:29:47:35 | I | Matching ok | SEQ : 20174856990, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
07:29:49:36 | I | Matching ok | SEQ : 20174856980, PART : N/A, SCAN N/A, CELL [2,2]
07:29:54:32 | I | Matching ok | SEQ : 20174856970, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
07:29:56:34 | I | Matching ok | SEQ : 20174856960, PART : N/A, SCAN N/A, CELL [2,4]
07:29:58:36 | I | Matching ok | SEQ : 20174856950, PART : N/A, SCAN N/A, CELL [2,5]
07:30:02:53 | I | Matching ok | SEQ : 20174856940, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
07:37:29:99 | I | Matching ok | SEQ : 20174857050, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
07:37:33:89 | I | Matching ok | SEQ : 20174857040, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
07:37:37:39 | I | Matching ok | SEQ : 20174857030, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
07:37:40:91 | I | Matching ok | SEQ : 20174857020, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
07:37:44:36 | I | Matching ok | SEQ : 20174857010, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
07:37:46:37 | I | Matching ok | SEQ : 20174857000, PART : N/A, SCAN N/A, CELL [1,6]
07:37:49:94 | I | Matching ok | SEQ : 20174857110, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
07:37:51:96 | I | Matching ok | SEQ : 20174857100, PART : N/A, SCAN N/A, CELL [2,2]
07:37:55:54 | I | Matching ok | SEQ : 20174857090, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
07:37:57:54 | I | Matching ok | SEQ : 20174857080, PART : N/A, SCAN N/A, CELL [2,4]
07:38:01:61 | I | Matching ok | SEQ : 20174857070, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
07:38:06:18 | I | Matching ok | SEQ : 20174857060, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
07:48:01:83 | I | Matching ok | SEQ : 20174857170, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
07:48:05:60 | I | Matching ok | SEQ : 20174857160, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
07:48:07:85 | I | Matching ok | SEQ : 20174857150, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
07:48:11:60 | I | Matching ok | SEQ : 20174857140, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
07:48:15:57 | I | Matching ok | SEQ : 20174857130, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
07:48:19:50 | I | Matching ok | SEQ : 20174857120, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
07:48:23:40 | I | Matching ok | SEQ : 20174857230, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
07:48:25:70 | I | Matching ok | SEQ : 20174857220, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
07:48:29:55 | I | Matching ok | SEQ : 20174857210, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
07:48:31:73 | I | Matching ok | SEQ : 20174857200, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
07:48:34:27 | I | Matching ok | SEQ : 20174857190, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
07:48:36:29 | I | Matching ok | SEQ : 20174857180, PART : N/A, SCAN N/A, CELL [2,6]
07:48:38:35 | I | Matching ok | SEQ : 20174857290, PART : N/A, SCAN N/A, CELL [1,1]
08:02:45:15 | I | Matching ok | SEQ : 20174857280, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
08:02:47:18 | I | Matching ok | SEQ : 20174857270, PART : N/A, SCAN N/A, CELL [1,3]
08:02:50:84 | I | Matching ok | SEQ : 20174857260, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
08:02:54:47 | I | Matching ok | SEQ : 20174857250, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
08:02:57:97 | I | Matching ok | SEQ : 20174857240, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
08:03:01:57 | I | Matching ok | SEQ : 20174857350, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
08:03:03:59 | I | Matching ok | SEQ : 20174857340, PART : N/A, SCAN N/A, CELL [2,2]
08:03:25:70 | I | Matching ok | SEQ : 20174857330, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
08:03:27:73 | I | Matching ok | SEQ : 20174857320, PART : N/A, SCAN N/A, CELL [2,4]
08:03:32:12 | I | Matching ok | SEQ : 20174857310, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
08:03:34:14 | I | Matching ok | SEQ : 20174857300, PART : N/A, SCAN N/A, CELL [2,6]
08:13:14:23 | I | Matching ok | SEQ : 20174857410, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
08:13:17:41 | I | Matching ok | SEQ : 20174857400, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
08:13:21:01 | I | Matching ok | SEQ : 20174857390, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
08:13:23:03 | I | Matching ok | SEQ : 20174857380, PART : N/A, SCAN N/A, CELL [1,4]
08:13:26:36 | I | Matching ok | SEQ : 20174857370, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
08:13:29:71 | I | Matching ok | SEQ : 20174857360, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
08:13:31:72 | I | Matching ok | SEQ : 20174857470, PART : N/A, SCAN N/A, CELL [2,1]
08:13:34:39 | I | Matching ok | SEQ : 20174857460, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
08:13:37:91 | I | Matching ok | SEQ : 20174857450, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
08:13:40:89 | I | Matching ok | SEQ : 20174857440, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
08:13:45:36 | I | Matching ok | SEQ : 20174857430, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
08:13:48:99 | I | Matching ok | SEQ : 20174857420, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
08:21:57:92 | I | Matching ok | SEQ : 20174857530, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
08:22:01:50 | I | Matching ok | SEQ : 20174857520, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
08:22:05:02 | I | Matching ok | SEQ : 20174857510, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
08:22:08:70 | I | Matching ok | SEQ : 20174857500, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
08:22:12:37 | I | Matching ok | SEQ : 20174857490, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
08:22:14:38 | I | Matching ok | SEQ : 20174857480, PART : N/A, SCAN N/A, CELL [1,6]
08:22:17:70 | I | Matching ok | SEQ : 20174857590, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
08:22:21:55 | I | Matching ok | SEQ : 20174857580, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
08:22:25:45 | I | Matching ok | SEQ : 20174857570, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
08:22:27:47 | I | Matching ok | SEQ : 20174857560, PART : N/A, SCAN N/A, CELL [2,4]
08:22:30:70 | I | Matching ok | SEQ : 20174857550, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
08:22:34:88 | W | Mismatching | SEQ : 20174857540, PART : 04578885AC, SCAN TQ42077C0003, CELL [2,6]
08:22:39:48 | I | Matching ok | SEQ : 20174857540, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
08:31:35:02 | I | Matching ok | SEQ : 20174857650, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
08:31:38:56 | I | Matching ok | SEQ : 20174857640, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
08:31:42:14 | I | Matching ok | SEQ : 20174857630, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
08:31:44:15 | I | Matching ok | SEQ : 20174857620, PART : N/A, SCAN N/A, CELL [1,4]
08:31:47:46 | I | Matching ok | SEQ : 20174857610, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
08:31:51:64 | I | Matching ok | SEQ : 20174857600, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
08:31:55:12 | I | Matching ok | SEQ : 20174857710, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
08:31:58:61 | I | Matching ok | SEQ : 20174857700, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
08:32:07:99 | I | Matching ok | SEQ : 20174857690, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
08:32:12:09 | I | Matching ok | SEQ : 20174857680, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
08:32:14:10 | I | Matching ok | SEQ : 20174857670, PART : N/A, SCAN N/A, CELL [2,5]
08:32:16:11 | I | Matching ok | SEQ : 20174857660, PART : N/A, SCAN N/A, CELL [2,6]
08:45:52:01 | I | Matching ok | SEQ : 20174857770, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
08:45:54:04 | I | Matching ok | SEQ : 20174857760, PART : N/A, SCAN N/A, CELL [1,2]
08:45:57:31 | I | Matching ok | SEQ : 20174857750, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
08:45:59:32 | I | Matching ok | SEQ : 20174857740, PART : N/A, SCAN N/A, CELL [1,4]
08:46:02:46 | I | Matching ok | SEQ : 20174857730, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
08:46:06:56 | I | Matching ok | SEQ : 20174857720, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
08:46:09:88 | I | Matching ok | SEQ : 20174857830, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
08:46:14:61 | I | Matching ok | SEQ : 20174857820, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
08:46:17:96 | I | Matching ok | SEQ : 20174857810, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
08:46:21:26 | I | Matching ok | SEQ : 20174857800, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
08:46:23:27 | I | Matching ok | SEQ : 20174857790, PART : N/A, SCAN N/A, CELL [2,5]
08:46:26:56 | I | Matching ok | SEQ : 20174857780, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
08:57:58:60 | I | Matching ok | SEQ : 20174857890, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
08:58:00:63 | I | Matching ok | SEQ : 20174857880, PART : N/A, SCAN N/A, CELL [1,2]
08:58:02:66 | I | Matching ok | SEQ : 20174857870, PART : N/A, SCAN N/A, CELL [1,3]
08:58:04:67 | I | Matching ok | SEQ : 20174857860, PART : N/A, SCAN N/A, CELL [1,4]
08:58:08:43 | I | Matching ok | SEQ : 20174857850, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
08:58:12:55 | I | Matching ok | SEQ : 20174857840, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
08:58:16:30 | I | Matching ok | SEQ : 20174857950, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
08:58:18:33 | I | Matching ok | SEQ : 20174857940, PART : N/A, SCAN N/A, CELL [2,2]
08:58:22:38 | I | Matching ok | SEQ : 20174857930, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
08:58:24:39 | I | Matching ok | SEQ : 20174857920, PART : N/A, SCAN N/A, CELL [2,4]
08:58:26:40 | I | Matching ok | SEQ : 20174857910, PART : N/A, SCAN N/A, CELL [2,5]
08:58:30:78 | I | Matching ok | SEQ : 20174857900, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
09:09:25:42 | I | Matching ok | SEQ : 20174858010, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
09:09:29:72 | I | Matching ok | SEQ : 20174858000, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
09:09:32:97 | I | Matching ok | SEQ : 20174857990, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
09:09:34:99 | I | Matching ok | SEQ : 20174857980, PART : N/A, SCAN N/A, CELL [1,4]
09:09:39:74 | I | Matching ok | SEQ : 20174857970, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
09:09:41:76 | I | Matching ok | SEQ : 20174857960, PART : N/A, SCAN N/A, CELL [1,6]
09:09:45:19 | I | Matching ok | SEQ : 20174858070, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
09:09:49:59 | I | Matching ok | SEQ : 20174858060, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
09:09:52:94 | I | Matching ok | SEQ : 20174858050, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
09:09:56:52 | I | Matching ok | SEQ : 20174858040, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
09:10:00:65 | I | Matching ok | SEQ : 20174858030, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
09:10:02:68 | I | Matching ok | SEQ : 20174858020, PART : N/A, SCAN N/A, CELL [2,6]
09:20:50:93 | W | Mismatching | SEQ : 20174858130, PART : 04578885AC, SCAN P04578884AC, CELL [1,1]
09:21:05:13 | I | Matching ok | SEQ : 20174858130, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
09:21:09:36 | I | Matching ok | SEQ : 20174858120, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
09:21:13:06 | I | Matching ok | SEQ : 20174858110, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
09:21:16:51 | I | Matching ok | SEQ : 20174858100, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
09:21:18:54 | I | Matching ok | SEQ : 20174858090, PART : N/A, SCAN N/A, CELL [1,5]
09:21:21:69 | I | Matching ok | SEQ : 20174858080, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
09:21:25:76 | I | Matching ok | SEQ : 20174858190, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
09:21:29:54 | I | Matching ok | SEQ : 20174858180, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
09:21:31:55 | I | Matching ok | SEQ : 20174858170, PART : N/A, SCAN N/A, CELL [2,3]
09:21:35:23 | I | Matching ok | SEQ : 20174858160, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
09:21:39:24 | I | Matching ok | SEQ : 20174858150, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
09:21:44:21 | I | Matching ok | SEQ : 20174858140, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
09:21:46:32 | I | Matching ok | SEQ : 20174858250, PART : N/A, SCAN N/A, CELL [1,1]
09:30:35:73 | I | Matching ok | SEQ : 20174858240, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
09:30:37:76 | I | Matching ok | SEQ : 20174858230, PART : N/A, SCAN N/A, CELL [1,3]
09:30:41:58 | I | Matching ok | SEQ : 20174858220, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
09:30:43:59 | I | Matching ok | SEQ : 20174858210, PART : N/A, SCAN N/A, CELL [1,5]
09:30:45:65 | I | Matching ok | SEQ : 20174858200, PART : N/A, SCAN N/A, CELL [1,6]
09:30:48:90 | I | Matching ok | SEQ : 20174858310, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
09:30:52:37 | I | Matching ok | SEQ : 20174858300, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
09:30:55:90 | I | Matching ok | SEQ : 20174858290, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
09:31:00:90 | I | Matching ok | SEQ : 20174858280, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
09:31:04:75 | I | Matching ok | SEQ : 20174858270, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
09:31:09:02 | I | Matching ok | SEQ : 20174858260, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
09:43:22:35 | I | Matching ok | SEQ : 20174858370, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
09:43:27:24 | I | Matching ok | SEQ : 20174858360, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
09:43:30:84 | I | Matching ok | SEQ : 20174858350, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
09:43:34:44 | I | Matching ok | SEQ : 20174858340, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
09:43:38:09 | I | Matching ok | SEQ : 20174858330, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
09:43:40:10 | I | Matching ok | SEQ : 20174858320, PART : N/A, SCAN N/A, CELL [1,6]
09:43:43:87 | I | Matching ok | SEQ : 20174858430, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
09:43:47:77 | I | Matching ok | SEQ : 20174858420, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
09:43:49:79 | I | Matching ok | SEQ : 20174858410, PART : N/A, SCAN N/A, CELL [2,3]
09:43:53:32 | I | Matching ok | SEQ : 20174858400, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
09:43:57:86 | I | Matching ok | SEQ : 20174858390, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
09:44:01:52 | I | Matching ok | SEQ : 20174858380, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
09:44:03:59 | I | Matching ok | SEQ : 20174858490, PART : N/A, SCAN N/A, CELL [1,1]
09:56:10:36 | I | Matching ok | SEQ : 20174858480, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
09:56:12:38 | I | Matching ok | SEQ : 20174858470, PART : N/A, SCAN N/A, CELL [1,3]
09:56:15:83 | I | Matching ok | SEQ : 20174858460, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
09:56:21:31 | I | Matching ok | SEQ : 20174858450, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
09:56:23:32 | I | Matching ok | SEQ : 20174858440, PART : N/A, SCAN N/A, CELL [1,6]
09:56:28:38 | I | Matching ok | SEQ : 20174858550, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
09:56:32:78 | I | Matching ok | SEQ : 20174858540, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
09:56:36:16 | I | Matching ok | SEQ : 20174858530, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
09:56:38:17 | I | Matching ok | SEQ : 20174858520, PART : N/A, SCAN N/A, CELL [2,4]
09:56:40:18 | I | Matching ok | SEQ : 20174858510, PART : N/A, SCAN N/A, CELL [2,5]
09:56:43:73 | I | Matching ok | SEQ : 20174858500, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
10:36:26:94 | I | Matching ok | SEQ : 20174858610, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
10:36:31:07 | I | Matching ok | SEQ : 20174858600, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
10:36:34:34 | I | Matching ok | SEQ : 20174858590, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
10:36:37:82 | I | Matching ok | SEQ : 20174858580, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
10:36:39:84 | I | Matching ok | SEQ : 20174858570, PART : N/A, SCAN N/A, CELL [1,5]
10:36:43:32 | I | Matching ok | SEQ : 20174858560, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
10:36:47:80 | I | Matching ok | SEQ : 20174858670, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
10:36:53:99 | I | Matching ok | SEQ : 20174858660, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
10:36:57:27 | I | Matching ok | SEQ : 20174858650, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
10:37:00:79 | I | Matching ok | SEQ : 20174858640, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
10:37:04:34 | I | Matching ok | SEQ : 20174858630, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
10:37:06:36 | I | Matching ok | SEQ : 20174858620, PART : N/A, SCAN N/A, CELL [2,6]
10:46:51:03 | I | Matching ok | SEQ : 20174858730, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
10:46:55:26 | I | Matching ok | SEQ : 20174858720, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
10:46:59:01 | I | Matching ok | SEQ : 20174858710, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
10:47:02:44 | I | Matching ok | SEQ : 20174858700, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
10:47:06:11 | I | Matching ok | SEQ : 20174858690, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
10:47:09:88 | I | Matching ok | SEQ : 20174858680, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
10:47:13:46 | I | Matching ok | SEQ : 20174858790, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
10:47:17:36 | I | Matching ok | SEQ : 20174858780, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
10:47:22:87 | I | Matching ok | SEQ : 20174858770, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
10:47:24:90 | I | Matching ok | SEQ : 20174858760, PART : N/A, SCAN N/A, CELL [2,4]
10:47:28:11 | I | Matching ok | SEQ : 20174858750, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
10:47:31:86 | I | Matching ok | SEQ : 20174858740, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
10:56:09:05 | I | Matching ok | SEQ : 20174858850, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
10:56:13:04 | I | Matching ok | SEQ : 20174858840, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
10:56:17:62 | I | Matching ok | SEQ : 20174858830, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
10:56:21:04 | I | Matching ok | SEQ : 20174858820, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
10:56:24:69 | I | Matching ok | SEQ : 20174858810, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
10:56:28:77 | I | Matching ok | SEQ : 20174858800, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
