06:13:16:21 | I | Matching ok | SEQ : 20174678970, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
10:06:45:80 | I | Matching ok | SEQ : 20174681280, PART : N/A, SCAN N/A, CELL [2,4]
10:06:47:90 | I | Matching ok | SEQ : 20174681270, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
10:06:49:91 | I | Matching ok | SEQ : 20174681260, PART : N/A, SCAN N/A, CELL [2,6]
10:15:13:97 | I | Matching ok | SEQ : 20174681370, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
10:15:18:79 | I | Matching ok | SEQ : 20174681360, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
10:15:21:59 | I | Matching ok | SEQ : 20174681350, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
10:15:24:76 | I | Matching ok | SEQ : 20174681340, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
10:15:27:99 | I | Matching ok | SEQ : 20174681330, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
10:15:30:56 | I | Matching ok | SEQ : 20174681320, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
10:15:32:79 | I | Matching ok | SEQ : 20174681430, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
10:15:34:94 | I | Matching ok | SEQ : 20174681420, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
10:15:37:59 | I | Matching ok | SEQ : 20174681410, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
10:15:39:60 | I | Matching ok | SEQ : 20174681400, PART : N/A, SCAN N/A, CELL [2,4]
10:15:41:64 | I | Matching ok | SEQ : 20174681390, PART : N/A, SCAN N/A, CELL [2,5]
10:15:47:81 | I | Matching ok | SEQ : 20174681380, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
10:28:32:75 | I | Matching ok | SEQ : 20174681490, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
10:28:36:73 | I | Matching ok | SEQ : 20174681480, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
10:28:40:56 | I | Matching ok | SEQ : 20174681470, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
10:28:42:58 | I | Matching ok | SEQ : 20174681460, PART : N/A, SCAN N/A, CELL [1,4]
10:28:45:56 | I | Matching ok | SEQ : 20174681450, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
10:28:49:13 | I | Matching ok | SEQ : 20174681440, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
10:28:52:50 | I | Matching ok | SEQ : 20174681550, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
10:28:57:26 | I | Matching ok | SEQ : 20174681540, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
10:29:03:11 | I | Matching ok | SEQ : 20174681530, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
10:29:05:13 | I | Matching ok | SEQ : 20174681520, PART : N/A, SCAN N/A, CELL [2,4]
10:29:10:41 | I | Matching ok | SEQ : 20174681510, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
10:29:16:28 | I | Matching ok | SEQ : 20174681500, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
10:29:18:35 | I | Matching ok | SEQ : 20174681610, PART : N/A, SCAN N/A, CELL [1,1]
10:37:49:32 | I | Matching ok | SEQ : 20174681600, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
10:37:51:33 | I | Matching ok | SEQ : 20174681590, PART : N/A, SCAN N/A, CELL [1,3]
10:37:54:79 | I | Matching ok | SEQ : 20174681580, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
10:37:57:52 | I | Matching ok | SEQ : 20174681570, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
10:38:00:09 | I | Matching ok | SEQ : 20174681560, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
10:38:02:47 | I | Matching ok | SEQ : 20174681670, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
10:38:05:37 | I | Matching ok | SEQ : 20174681660, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
10:38:08:02 | I | Matching ok | SEQ : 20174681650, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
10:38:10:04 | I | Matching ok | SEQ : 20174681640, PART : N/A, SCAN N/A, CELL [2,4]
10:38:12:17 | I | Matching ok | SEQ : 20174681630, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
10:38:14:19 | I | Matching ok | SEQ : 20174681620, PART : N/A, SCAN N/A, CELL [2,6]
10:45:50:46 | I | Matching ok | SEQ : 20174681730, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
10:45:54:23 | I | Matching ok | SEQ : 20174681720, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
10:45:57:20 | I | Matching ok | SEQ : 20174681710, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
10:46:00:08 | I | Matching ok | SEQ : 20174681700, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
10:46:02:81 | I | Matching ok | SEQ : 20174681690, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
10:46:04:81 | I | Matching ok | SEQ : 20174681680, PART : N/A, SCAN N/A, CELL [1,6]
10:46:07:58 | I | Matching ok | SEQ : 20174681790, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
10:46:10:28 | I | Matching ok | SEQ : 20174681780, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
10:46:12:30 | I | Matching ok | SEQ : 20174681770, PART : N/A, SCAN N/A, CELL [2,3]
10:46:14:33 | I | Matching ok | SEQ : 20174681760, PART : N/A, SCAN N/A, CELL [2,4]
10:46:16:34 | I | Matching ok | SEQ : 20174681750, PART : N/A, SCAN N/A, CELL [2,5]
10:46:18:37 | I | Matching ok | SEQ : 20174681740, PART : N/A, SCAN N/A, CELL [2,6]
10:50:08:46 | I | Matching ok | SEQ : 20174681850, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
10:50:10:48 | I | Matching ok | SEQ : 20174681840, PART : N/A, SCAN N/A, CELL [1,2]
10:50:14:14 | I | Matching ok | SEQ : 20174681830, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
10:50:16:16 | I | Matching ok | SEQ : 20174681820, PART : N/A, SCAN N/A, CELL [1,4]
10:50:19:09 | I | Matching ok | SEQ : 20174681810, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
10:50:21:11 | I | Matching ok | SEQ : 20174681800, PART : N/A, SCAN N/A, CELL [1,6]
10:50:23:12 | I | Matching ok | SEQ : 20174681910, PART : N/A, SCAN N/A, CELL [2,1]
10:50:25:13 | I | Matching ok | SEQ : 20174681900, PART : N/A, SCAN N/A, CELL [2,2]
10:50:27:14 | I | Matching ok | SEQ : 20174681890, PART : N/A, SCAN N/A, CELL [2,3]
10:50:29:96 | I | Matching ok | SEQ : 20174681880, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
10:50:31:98 | I | Matching ok | SEQ : 20174681870, PART : N/A, SCAN N/A, CELL [2,5]
10:50:35:54 | I | Matching ok | SEQ : 20174681860, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
10:58:28:50 | I | Matching ok | SEQ : 20174681970, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
10:58:30:90 | I | Matching ok | SEQ : 20174681960, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
10:58:32:92 | I | Matching ok | SEQ : 20174681950, PART : N/A, SCAN N/A, CELL [1,3]
10:58:39:55 | I | Matching ok | SEQ : 20174681940, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
10:58:41:57 | I | Matching ok | SEQ : 20174681930, PART : N/A, SCAN N/A, CELL [1,5]
10:58:45:58 | I | Matching ok | SEQ : 20174681920, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
10:58:48:15 | I | Matching ok | SEQ : 20174682030, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
10:58:50:70 | I | Matching ok | SEQ : 20174682020, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
10:58:52:74 | I | Matching ok | SEQ : 20174682010, PART : N/A, SCAN N/A, CELL [2,3]
10:58:55:45 | I | Matching ok | SEQ : 20174682000, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
10:58:58:63 | I | Matching ok | SEQ : 20174681990, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
10:59:00:64 | I | Matching ok | SEQ : 20174681980, PART : N/A, SCAN N/A, CELL [2,6]
10:59:02:79 | I | Matching ok | SEQ : 20174682090, PART : N/A, SCAN N/A, CELL [1,1]
11:41:06:36 | I | Matching ok | SEQ : 20174682080, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
11:41:08:44 | I | Matching ok | SEQ : 20174682070, PART : N/A, SCAN N/A, CELL [1,3]
11:41:13:01 | I | Matching ok | SEQ : 20174682060, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
11:41:18:26 | I | Matching ok | SEQ : 20174682050, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
11:41:20:32 | I | Matching ok | SEQ : 20174682040, PART : N/A, SCAN N/A, CELL [1,6]
11:41:23:78 | I | Matching ok | SEQ : 20174682150, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
11:41:25:84 | I | Matching ok | SEQ : 20174682140, PART : N/A, SCAN N/A, CELL [2,2]
11:41:29:81 | I | Matching ok | SEQ : 20174682130, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
11:41:32:79 | I | Matching ok | SEQ : 20174682120, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
11:41:36:01 | I | Matching ok | SEQ : 20174682110, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
11:41:38:66 | I | Matching ok | SEQ : 20174682100, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
11:41:40:89 | I | Matching ok | SEQ : 20174682210, PART : N/A, SCAN N/A, CELL [1,1]
11:41:42:94 | I | Matching ok | SEQ : 20174682200, PART : N/A, SCAN N/A, CELL [1,2]
11:41:45:00 | I | Matching ok | SEQ : 20174682190, PART : N/A, SCAN N/A, CELL [1,3]
11:41:47:04 | I | Matching ok | SEQ : 20174682180, PART : N/A, SCAN N/A, CELL [1,4]
12:05:40:89 | I | Matching ok | SEQ : 20174682170, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
12:05:42:98 | I | Matching ok | SEQ : 20174682160, PART : N/A, SCAN N/A, CELL [1,6]
12:05:45:03 | I | Matching ok | SEQ : 20174682270, PART : N/A, SCAN N/A, CELL [2,1]
12:06:11:65 | I | Matching ok | SEQ : 20174682260, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
12:06:15:07 | I | Matching ok | SEQ : 20174682250, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
12:06:17:12 | I | Matching ok | SEQ : 20174682240, PART : N/A, SCAN N/A, CELL [2,4]
12:06:23:12 | I | Matching ok | SEQ : 20174682230, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
12:06:25:90 | I | Matching ok | SEQ : 20174682220, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
12:17:40:19 | I | Matching ok | SEQ : 20174682330, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
12:17:42:56 | I | Matching ok | SEQ : 20174682320, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
12:17:44:69 | I | Matching ok | SEQ : 20174682310, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
12:17:46:77 | I | Matching ok | SEQ : 20174682300, PART : N/A, SCAN N/A, CELL [1,4]
12:17:50:41 | I | Matching ok | SEQ : 20174682290, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
12:17:52:94 | I | Matching ok | SEQ : 20174682280, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
12:17:55:89 | I | Matching ok | SEQ : 20174682390, PART : 68193661AB, SCAN P68193661AB, CELL [2,1]
12:17:59:06 | I | Matching ok | SEQ : 20174682380, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
12:18:01:69 | I | Matching ok | SEQ : 20174682370, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:18:03:74 | I | Matching ok | SEQ : 20174682360, PART : N/A, SCAN N/A, CELL [2,4]
12:18:06:94 | I | Matching ok | SEQ : 20174682350, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
12:18:09:56 | I | Matching ok | SEQ : 20174682340, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
12:25:17:80 | I | Matching ok | SEQ : 20174682450, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
12:25:20:85 | I | Matching ok | SEQ : 20174682440, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
12:25:22:87 | I | Matching ok | SEQ : 20174682430, PART : N/A, SCAN N/A, CELL [1,3]
12:25:24:88 | I | Matching ok | SEQ : 20174682420, PART : N/A, SCAN N/A, CELL [1,4]
12:25:27:82 | I | Matching ok | SEQ : 20174682410, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
12:25:31:35 | I | Matching ok | SEQ : 20174682400, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
12:25:34:70 | I | Matching ok | SEQ : 20174682510, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:25:42:22 | I | Matching ok | SEQ : 20174682500, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
12:25:45:70 | I | Matching ok | SEQ : 20174682490, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
12:25:47:72 | I | Matching ok | SEQ : 20174682480, PART : N/A, SCAN N/A, CELL [2,4]
12:25:51:90 | I | Matching ok | SEQ : 20174682470, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
12:25:55:57 | I | Matching ok | SEQ : 20174682460, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
12:38:52:72 | I | Matching ok | SEQ : 20174682570, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:38:56:07 | I | Matching ok | SEQ : 20174682560, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
12:39:01:42 | I | Matching ok | SEQ : 20174682550, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:39:05:79 | I | Matching ok | SEQ : 20174682540, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:39:09:75 | I | Matching ok | SEQ : 20174682530, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
12:39:11:76 | I | Matching ok | SEQ : 20174682520, PART : N/A, SCAN N/A, CELL [1,6]
12:39:13:79 | I | Matching ok | SEQ : 20174682630, PART : N/A, SCAN N/A, CELL [2,1]
12:39:15:92 | I | Matching ok | SEQ : 20174682620, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
12:39:18:57 | I | Matching ok | SEQ : 20174682610, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
12:39:21:69 | I | Matching ok | SEQ : 20174682600, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
12:39:26:89 | I | Matching ok | SEQ : 20174682590, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
12:39:28:94 | I | Matching ok | SEQ : 20174682580, PART : N/A, SCAN N/A, CELL [2,6]
12:39:31:09 | I | Matching ok | SEQ : 20174682690, PART : N/A, SCAN N/A, CELL [1,1]
12:39:33:12 | I | Matching ok | SEQ : 20174682680, PART : N/A, SCAN N/A, CELL [1,2]
12:48:10:91 | I | Matching ok | SEQ : 20174682670, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:48:12:93 | I | Matching ok | SEQ : 20174682660, PART : N/A, SCAN N/A, CELL [1,4]
12:48:14:94 | I | Matching ok | SEQ : 20174682650, PART : N/A, SCAN N/A, CELL [1,5]
12:48:17:64 | I | Matching ok | SEQ : 20174682640, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
12:48:20:96 | I | Matching ok | SEQ : 20174682750, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
12:48:23:96 | I | Matching ok | SEQ : 20174682740, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
12:48:25:97 | I | Matching ok | SEQ : 20174682730, PART : N/A, SCAN N/A, CELL [2,3]
12:48:29:31 | I | Matching ok | SEQ : 20174682720, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
12:48:31:32 | I | Matching ok | SEQ : 20174682710, PART : N/A, SCAN N/A, CELL [2,5]
12:48:33:33 | I | Matching ok | SEQ : 20174682700, PART : N/A, SCAN N/A, CELL [2,6]
12:48:35:41 | I | Matching ok | SEQ : 20174682810, PART : N/A, SCAN N/A, CELL [1,1]
12:48:37:42 | I | Matching ok | SEQ : 20174682800, PART : N/A, SCAN N/A, CELL [1,2]
12:48:39:91 | I | Matching ok | SEQ : 20174682790, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:48:43:96 | I | Matching ok | SEQ : 20174682780, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:48:45:97 | I | Matching ok | SEQ : 20174682770, PART : N/A, SCAN N/A, CELL [1,5]
12:48:47:98 | I | Matching ok | SEQ : 20174682760, PART : N/A, SCAN N/A, CELL [1,6]
12:48:50:01 | I | Matching ok | SEQ : 20174682870, PART : N/A, SCAN N/A, CELL [2,1]
12:48:52:88 | I | Matching ok | SEQ : 20174682860, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
12:48:55:68 | I | Matching ok | SEQ : 20174682850, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
12:49:00:41 | I | Matching ok | SEQ : 20174682840, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
12:49:02:43 | I | Matching ok | SEQ : 20174682830, PART : N/A, SCAN N/A, CELL [2,5]
12:49:04:45 | I | Matching ok | SEQ : 20174682820, PART : N/A, SCAN N/A, CELL [2,6]
13:01:35:55 | I | Matching ok | SEQ : 20174682930, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
13:01:37:58 | I | Matching ok | SEQ : 20174682920, PART : N/A, SCAN N/A, CELL [1,2]
13:12:56:94 | I | Matching ok | SEQ : 20174682910, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
13:12:59:12 | I | Matching ok | SEQ : 20174682900, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
13:13:00:49 | W | Mismatching | SEQ : 20174682890, PART : N/A, SCAN P04578885AC, CELL [1,5]
13:13:01:13 | I | Matching ok | SEQ : 20174682890, PART : N/A, SCAN N/A, CELL [1,5]
13:13:09:59 | I | Matching ok | SEQ : 20174682880, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
13:13:11:63 | I | Matching ok | SEQ : 20174682990, PART : N/A, SCAN N/A, CELL [2,1]
13:13:12:79 | W | Mismatching | SEQ : 20174682980, PART : N/A, SCAN TQ41887C0139, CELL [2,2]
13:13:13:64 | I | Matching ok | SEQ : 20174682980, PART : N/A, SCAN N/A, CELL [2,2]
13:14:11:12 | I | Matching ok | SEQ : 20174682970, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
13:14:14:09 | I | Matching ok | SEQ : 20174682960, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
13:14:16:84 | I | Matching ok | SEQ : 20174682950, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
13:14:19:45 | I | Matching ok | SEQ : 20174682940, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
13:22:29:20 | I | Matching ok | SEQ : 20174683050, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
13:22:32:48 | I | Matching ok | SEQ : 20174683040, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
13:22:35:11 | I | Matching ok | SEQ : 20174683030, PART : 68193661AB, SCAN P68193661AB, CELL [1,3]
13:22:39:08 | I | Matching ok | SEQ : 20174683020, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
13:22:41:13 | I | Matching ok | SEQ : 20174683010, PART : N/A, SCAN N/A, CELL [1,5]
13:22:43:28 | I | Matching ok | SEQ : 20174683000, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
13:22:45:29 | I | Matching ok | SEQ : 20174683110, PART : N/A, SCAN N/A, CELL [2,1]
13:22:48:98 | I | Matching ok | SEQ : 20174683100, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
13:22:52:33 | I | Matching ok | SEQ : 20174683090, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
13:22:55:36 | I | Matching ok | SEQ : 20174683080, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
13:22:57:40 | I | Matching ok | SEQ : 20174683070, PART : N/A, SCAN N/A, CELL [2,5]
13:22:59:41 | I | Matching ok | SEQ : 20174683060, PART : N/A, SCAN N/A, CELL [2,6]
13:40:04:40 | I | Matching ok | SEQ : 20174683170, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
13:40:06:56 | I | Matching ok | SEQ : 20174683160, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
13:40:08:60 | I | Matching ok | SEQ : 20174683150, PART : N/A, SCAN N/A, CELL [1,3]
13:40:10:61 | I | Matching ok | SEQ : 20174683140, PART : N/A, SCAN N/A, CELL [1,4]
13:40:15:00 | I | Matching ok | SEQ : 20174683130, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
13:40:18:93 | I | Matching ok | SEQ : 20174683120, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
13:40:20:97 | I | Matching ok | SEQ : 20174683230, PART : N/A, SCAN N/A, CELL [2,1]
13:40:26:96 | I | Matching ok | SEQ : 20174683220, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
13:40:28:97 | I | Matching ok | SEQ : 20174683210, PART : N/A, SCAN N/A, CELL [2,3]
13:40:41:83 | I | Matching ok | SEQ : 20174683200, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
13:40:43:85 | I | Matching ok | SEQ : 20174683190, PART : N/A, SCAN N/A, CELL [2,5]
13:40:49:31 | I | Matching ok | SEQ : 20174683180, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
13:40:51:42 | I | Matching ok | SEQ : 20174683290, PART : N/A, SCAN N/A, CELL [1,1]
13:53:53:73 | W | Mismatching | SEQ : 20174683280, PART : 04578885AC, SCAN P52124713AD, CELL [1,2]
13:54:04:40 | W | Mismatching | SEQ : 20174683280, PART : 04578885AC, SCAN P52124713AD, CELL [1,2]
13:54:22:93 | I | Matching ok | SEQ : 20174683280, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
13:54:26:38 | I | Matching ok | SEQ : 20174683270, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
13:54:28:39 | I | Matching ok | SEQ : 20174683260, PART : N/A, SCAN N/A, CELL [1,4]
13:54:32:15 | I | Matching ok | SEQ : 20174683250, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
13:54:33:55 | W | Mismatching | SEQ : 20174683240, PART : N/A, SCAN P68193661AB, CELL [1,6]
13:54:34:21 | I | Matching ok | SEQ : 20174683240, PART : N/A, SCAN N/A, CELL [1,6]
13:54:43:58 | I | Matching ok | SEQ : 20174683350, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
13:54:46:65 | I | Matching ok | SEQ : 20174683340, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
13:54:48:55 | W | Mismatching | SEQ : 20174683330, PART : N/A, SCAN P52124713AD, CELL [2,3]
13:54:48:67 | I | Matching ok | SEQ : 20174683330, PART : N/A, SCAN N/A, CELL [2,3]
13:54:51:98 | I | Matching ok | SEQ : 20174683320, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
13:55:02:08 | I | Matching ok | SEQ : 20174683310, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
13:55:04:09 | I | Matching ok | SEQ : 20174683300, PART : N/A, SCAN N/A, CELL [2,6]
13:55:06:21 | I | Matching ok | SEQ : 20174683410, PART : N/A, SCAN N/A, CELL [1,1]
14:03:13:17 | I | Matching ok | SEQ : 20174683400, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
14:03:15:19 | I | Matching ok | SEQ : 20174683390, PART : N/A, SCAN N/A, CELL [1,3]
14:03:18:11 | W | Mismatching | SEQ : 20174683380, PART : 04578885AC, SCAN P68193661AB, CELL [1,4]
14:03:27:11 | I | Matching ok | SEQ : 20174683380, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
14:03:31:26 | I | Matching ok | SEQ : 20174683370, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
14:03:33:27 | I | Matching ok | SEQ : 20174683360, PART : N/A, SCAN N/A, CELL [1,6]
14:03:35:29 | I | Matching ok | SEQ : 20174683470, PART : N/A, SCAN N/A, CELL [2,1]
14:03:37:94 | I | Matching ok | SEQ : 20174683460, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
14:03:39:95 | I | Matching ok | SEQ : 20174683450, PART : N/A, SCAN N/A, CELL [2,3]
14:03:43:14 | I | Matching ok | SEQ : 20174683440, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
14:03:48:14 | I | Matching ok | SEQ : 20174683430, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
14:03:50:16 | I | Matching ok | SEQ : 20174683420, PART : N/A, SCAN N/A, CELL [2,6]
14:12:19:68 | I | Matching ok | SEQ : 20174683530, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
14:12:21:71 | I | Matching ok | SEQ : 20174683520, PART : N/A, SCAN N/A, CELL [1,2]
14:12:25:38 | I | Matching ok | SEQ : 20174683510, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
14:12:27:42 | I | Matching ok | SEQ : 20174683500, PART : N/A, SCAN N/A, CELL [1,4]
14:12:33:00 | W | Mismatching | SEQ : 20174683490, PART : 68193661AB, SCAN P04578885AC, CELL [1,5]
14:12:43:88 | I | Matching ok | SEQ : 20174683490, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
14:12:48:23 | I | Matching ok | SEQ : 20174683480, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
14:12:50:25 | I | Matching ok | SEQ : 20174683590, PART : N/A, SCAN N/A, CELL [2,1]
14:12:54:83 | I | Matching ok | SEQ : 20174683580, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
14:12:56:84 | I | Matching ok | SEQ : 20174683570, PART : N/A, SCAN N/A, CELL [2,3]
14:12:58:86 | I | Matching ok | SEQ : 20174683560, PART : N/A, SCAN N/A, CELL [2,4]
14:13:02:70 | I | Matching ok | SEQ : 20174683550, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
14:13:06:60 | I | Matching ok | SEQ : 20174683540, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
14:13:08:67 | I | Matching ok | SEQ : 20174683650, PART : N/A, SCAN N/A, CELL [1,1]
14:13:10:68 | I | Matching ok | SEQ : 20174683640, PART : N/A, SCAN N/A, CELL [1,2]
14:21:34:12 | I | Matching ok | SEQ : 20174683630, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
14:21:36:14 | I | Matching ok | SEQ : 20174683620, PART : N/A, SCAN N/A, CELL [1,4]
14:21:38:91 | I | Matching ok | SEQ : 20174683610, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
14:21:43:14 | I | Matching ok | SEQ : 20174683600, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
14:21:45:16 | I | Matching ok | SEQ : 20174683710, PART : N/A, SCAN N/A, CELL [2,1]
14:21:47:17 | I | Matching ok | SEQ : 20174683700, PART : N/A, SCAN N/A, CELL [2,2]
14:21:49:20 | I | Matching ok | SEQ : 20174683690, PART : N/A, SCAN N/A, CELL [2,3]
14:21:51:22 | I | Matching ok | SEQ : 20174683680, PART : N/A, SCAN N/A, CELL [2,4]
14:21:53:24 | I | Matching ok | SEQ : 20174683670, PART : N/A, SCAN N/A, CELL [2,5]
