00:03:55:83 | I | Matching ok | SEQ : 20174841930, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
05:56:20:66 | W | Mismatching | SEQ : 20174844240, PART : 04578885AC, SCAN P52124713AD, CELL [2,4]
05:56:48:21 | W | Mismatching | SEQ : 20174844240, PART : 04578885AC, SCAN TQ42077C0955, CELL [2,4]
05:56:50:92 | I | Matching ok | SEQ : 20174844240, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
05:56:56:80 | I | Matching ok | SEQ : 20174844230, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
05:56:59:82 | I | Matching ok | SEQ : 20174844220, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
05:57:01:91 | I | Matching ok | SEQ : 20174844330, PART : N/A, SCAN N/A, CELL [1,1]
06:11:56:69 | I | Matching ok | SEQ : 20174844320, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
06:12:01:16 | I | Matching ok | SEQ : 20174844310, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
06:12:03:96 | I | Matching ok | SEQ : 20174844300, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
06:12:06:84 | I | Matching ok | SEQ : 20174844290, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
06:12:08:86 | I | Matching ok | SEQ : 20174844280, PART : N/A, SCAN N/A, CELL [1,6]
06:12:11:64 | I | Matching ok | SEQ : 20174844390, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
06:12:14:71 | I | Matching ok | SEQ : 20174844380, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
06:12:17:99 | I | Matching ok | SEQ : 20174844370, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
06:12:21:26 | I | Matching ok | SEQ : 20174844360, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
06:12:25:86 | I | Matching ok | SEQ : 20174844350, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
06:12:29:99 | I | Matching ok | SEQ : 20174844340, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
06:12:32:06 | I | Matching ok | SEQ : 20174844450, PART : N/A, SCAN N/A, CELL [1,1]
06:22:41:18 | I | Matching ok | SEQ : 20174844440, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
06:22:49:55 | I | Matching ok | SEQ : 20174844430, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
06:22:54:80 | I | Matching ok | SEQ : 20174844420, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
06:23:00:15 | I | Matching ok | SEQ : 20174844410, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
06:23:05:43 | I | Matching ok | SEQ : 20174844400, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
06:23:10:11 | I | Matching ok | SEQ : 20174844510, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
06:23:13:50 | I | Matching ok | SEQ : 20174844500, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
06:23:16:93 | I | Matching ok | SEQ : 20174844490, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
06:23:18:94 | I | Matching ok | SEQ : 20174844480, PART : N/A, SCAN N/A, CELL [2,4]
06:23:22:33 | I | Matching ok | SEQ : 20174844470, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
06:23:25:50 | I | Matching ok | SEQ : 20174844460, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
06:34:01:83 | I | Matching ok | SEQ : 20174844570, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
06:34:03:85 | I | Matching ok | SEQ : 20174844560, PART : N/A, SCAN N/A, CELL [1,2]
06:34:07:62 | I | Matching ok | SEQ : 20174844550, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
06:34:11:19 | I | Matching ok | SEQ : 20174844540, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
06:34:15:52 | I | Matching ok | SEQ : 20174844530, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
06:34:19:44 | I | Matching ok | SEQ : 20174844520, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
06:34:22:94 | I | Matching ok | SEQ : 20174844630, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
06:34:24:97 | I | Matching ok | SEQ : 20174844620, PART : N/A, SCAN N/A, CELL [2,2]
06:34:27:00 | I | Matching ok | SEQ : 20174844610, PART : N/A, SCAN N/A, CELL [2,3]
06:34:30:84 | I | Matching ok | SEQ : 20174844600, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
06:34:32:87 | I | Matching ok | SEQ : 20174844590, PART : N/A, SCAN N/A, CELL [2,5]
06:34:36:22 | I | Matching ok | SEQ : 20174844580, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
06:34:38:48 | I | Matching ok | SEQ : 20174844690, PART : N/A, SCAN N/A, CELL [1,1]
06:44:53:86 | I | Matching ok | SEQ : 20174844680, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
06:44:58:26 | I | Matching ok | SEQ : 20174844670, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
06:45:00:27 | I | Matching ok | SEQ : 20174844660, PART : N/A, SCAN N/A, CELL [1,4]
06:45:03:93 | I | Matching ok | SEQ : 20174844650, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
06:45:06:93 | I | Matching ok | SEQ : 20174844640, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
06:45:09:71 | I | Matching ok | SEQ : 20174844750, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
06:45:12:61 | I | Matching ok | SEQ : 20174844740, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
06:45:15:61 | I | Matching ok | SEQ : 20174844730, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
06:45:18:41 | I | Matching ok | SEQ : 20174844720, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
06:45:21:63 | I | Matching ok | SEQ : 20174844710, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
06:45:24:71 | I | Matching ok | SEQ : 20174844700, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
06:45:26:78 | I | Matching ok | SEQ : 20174844810, PART : N/A, SCAN N/A, CELL [1,1]
06:45:28:79 | I | Matching ok | SEQ : 20174844800, PART : N/A, SCAN N/A, CELL [1,2]
06:56:29:07 | I | Matching ok | SEQ : 20174844790, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
06:56:32:63 | I | Matching ok | SEQ : 20174844780, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
06:56:35:95 | I | Matching ok | SEQ : 20174844770, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
06:56:39:07 | I | Matching ok | SEQ : 20174844760, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
06:56:43:40 | I | Matching ok | SEQ : 20174844870, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
06:56:45:43 | I | Matching ok | SEQ : 20174844860, PART : N/A, SCAN N/A, CELL [2,2]
06:56:47:70 | I | Matching ok | SEQ : 20174844850, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
06:56:51:45 | I | Matching ok | SEQ : 20174844840, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
06:57:04:70 | I | Matching ok | SEQ : 20174844830, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
06:57:08:73 | I | Matching ok | SEQ : 20174844820, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
07:28:15:92 | I | Matching ok | SEQ : 20174844930, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
07:28:18:34 | I | Matching ok | SEQ : 20174844920, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
07:28:20:72 | I | Matching ok | SEQ : 20174844910, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
07:28:22:74 | I | Matching ok | SEQ : 20174844900, PART : N/A, SCAN N/A, CELL [1,4]
07:28:24:79 | I | Matching ok | SEQ : 20174844890, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
07:28:27:07 | I | Matching ok | SEQ : 20174844880, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
07:28:29:55 | I | Matching ok | SEQ : 20174844990, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
07:28:31:87 | I | Matching ok | SEQ : 20174844980, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
07:28:34:25 | I | Matching ok | SEQ : 20174844970, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
07:28:37:00 | I | Matching ok | SEQ : 20174844960, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
07:28:39:65 | I | Matching ok | SEQ : 20174844950, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
07:28:42:07 | I | Matching ok | SEQ : 20174844940, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
07:36:04:32 | I | Matching ok | SEQ : 20174845050, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
07:36:07:18 | I | Matching ok | SEQ : 20174845040, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
07:36:09:20 | I | Matching ok | SEQ : 20174845030, PART : N/A, SCAN N/A, CELL [1,3]
07:36:11:22 | I | Matching ok | SEQ : 20174845020, PART : N/A, SCAN N/A, CELL [1,4]
07:36:13:68 | I | Matching ok | SEQ : 20174845010, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
07:36:15:69 | I | Matching ok | SEQ : 20174845000, PART : N/A, SCAN N/A, CELL [1,6]
07:36:19:96 | I | Matching ok | SEQ : 20174845110, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
07:36:23:16 | W | Mismatching | SEQ : 20174845100, PART : 04578885AC, SCAN P52124713AD, CELL [2,2]
07:36:37:68 | I | Matching ok | SEQ : 20174845100, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
07:36:41:23 | I | Matching ok | SEQ : 20174845090, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
07:36:43:24 | I | Matching ok | SEQ : 20174845080, PART : N/A, SCAN N/A, CELL [2,4]
07:36:45:53 | I | Matching ok | SEQ : 20174845070, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
07:36:48:58 | I | Matching ok | SEQ : 20174845060, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
07:45:52:52 | I | Matching ok | SEQ : 20174845170, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
07:45:55:40 | I | Matching ok | SEQ : 20174845160, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
07:45:58:00 | I | Matching ok | SEQ : 20174845150, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
07:46:00:35 | I | Matching ok | SEQ : 20174845140, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
07:46:02:52 | I | Matching ok | SEQ : 20174845130, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
07:46:04:65 | I | Matching ok | SEQ : 20174845120, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
07:46:09:02 | I | Matching ok | SEQ : 20174845230, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
07:46:11:04 | I | Matching ok | SEQ : 20174845220, PART : N/A, SCAN N/A, CELL [2,2]
07:46:13:15 | I | Matching ok | SEQ : 20174845210, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
07:46:15:78 | I | Matching ok | SEQ : 20174845200, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
07:46:18:15 | I | Matching ok | SEQ : 20174845190, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
07:46:20:18 | I | Matching ok | SEQ : 20174845180, PART : N/A, SCAN N/A, CELL [2,6]
07:59:43:49 | I | Matching ok | SEQ : 20174845290, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
07:59:46:14 | I | Matching ok | SEQ : 20174845280, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
07:59:50:09 | I | Matching ok | SEQ : 20174845270, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
07:59:52:37 | I | Matching ok | SEQ : 20174845260, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
07:59:54:54 | I | Matching ok | SEQ : 20174845250, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
07:59:57:12 | I | Matching ok | SEQ : 20174845240, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
07:59:59:44 | I | Matching ok | SEQ : 20174845350, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
08:00:01:45 | I | Matching ok | SEQ : 20174845340, PART : N/A, SCAN N/A, CELL [2,2]
08:00:04:02 | I | Matching ok | SEQ : 20174845330, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
08:00:06:32 | I | Matching ok | SEQ : 20174845320, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
08:00:08:69 | I | Matching ok | SEQ : 20174845310, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
08:00:11:04 | I | Matching ok | SEQ : 20174845300, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
08:07:25:33 | I | Matching ok | SEQ : 20174845410, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
08:07:28:10 | I | Matching ok | SEQ : 20174845400, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
08:07:31:40 | I | Matching ok | SEQ : 20174845390, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
08:07:33:98 | I | Matching ok | SEQ : 20174845380, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
08:07:36:01 | I | Matching ok | SEQ : 20174845370, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
08:07:38:03 | I | Matching ok | SEQ : 20174845360, PART : N/A, SCAN N/A, CELL [1,6]
08:07:42:65 | I | Matching ok | SEQ : 20174845470, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
08:07:44:69 | I | Matching ok | SEQ : 20174845460, PART : N/A, SCAN N/A, CELL [2,2]
08:07:47:58 | I | Matching ok | SEQ : 20174845450, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
08:07:49:59 | I | Matching ok | SEQ : 20174845440, PART : N/A, SCAN N/A, CELL [2,4]
08:07:53:43 | I | Matching ok | SEQ : 20174845430, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
08:07:56:11 | I | Matching ok | SEQ : 20174845420, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
08:20:00:97 | I | Matching ok | SEQ : 20174845530, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
08:20:03:00 | I | Matching ok | SEQ : 20174845520, PART : N/A, SCAN N/A, CELL [1,2]
08:20:05:03 | I | Matching ok | SEQ : 20174845510, PART : N/A, SCAN N/A, CELL [1,3]
08:20:08:32 | W | Mismatching | SEQ : 20174845500, PART : 52124713AD, SCAN P04578885AC, CELL [1,4]
08:20:19:25 | I | Matching ok | SEQ : 20174845500, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
08:20:21:57 | I | Matching ok | SEQ : 20174845490, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
08:20:24:42 | I | Matching ok | SEQ : 20174845480, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
08:20:29:44 | I | Matching ok | SEQ : 20174845590, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
08:20:31:99 | I | Matching ok | SEQ : 20174845580, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
08:20:35:22 | W | Mismatching | SEQ : 20174845570, PART : 52124713AD, SCAN P04578885AC, CELL [2,3]
08:20:57:60 | I | Matching ok | SEQ : 20174845570, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
08:21:00:85 | I | Matching ok | SEQ : 20174845560, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
08:21:04:80 | I | Matching ok | SEQ : 20174845550, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
08:21:08:82 | I | Matching ok | SEQ : 20174845540, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
08:21:10:89 | I | Matching ok | SEQ : 20174845650, PART : N/A, SCAN N/A, CELL [1,1]
08:31:28:19 | I | Matching ok | SEQ : 20174845640, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
08:31:30:21 | I | Matching ok | SEQ : 20174845630, PART : N/A, SCAN N/A, CELL [1,3]
08:31:32:23 | I | Matching ok | SEQ : 20174845620, PART : N/A, SCAN N/A, CELL [1,4]
08:31:35:21 | I | Matching ok | SEQ : 20174845610, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
08:31:42:74 | I | Matching ok | SEQ : 20174845600, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
08:31:50:04 | I | Matching ok | SEQ : 20174845710, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
08:31:53:84 | I | Matching ok | SEQ : 20174845700, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
08:31:57:51 | I | Matching ok | SEQ : 20174845690, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
08:31:59:53 | I | Matching ok | SEQ : 20174845680, PART : N/A, SCAN N/A, CELL [2,4]
08:32:02:64 | I | Matching ok | SEQ : 20174845670, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
08:32:06:39 | I | Matching ok | SEQ : 20174845660, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
08:38:58:90 | I | Matching ok | SEQ : 20174845770, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
08:39:04:67 | I | Matching ok | SEQ : 20174845760, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
08:39:08:15 | I | Matching ok | SEQ : 20174845750, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
08:39:12:40 | I | Matching ok | SEQ : 20174845740, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
08:39:16:30 | I | Matching ok | SEQ : 20174845730, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
08:39:18:77 | I | Matching ok | SEQ : 20174845720, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
08:39:22:35 | I | Matching ok | SEQ : 20174845830, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
08:39:25:75 | I | Matching ok | SEQ : 20174845820, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
08:39:27:76 | I | Matching ok | SEQ : 20174845810, PART : N/A, SCAN N/A, CELL [2,3]
08:39:34:80 | I | Matching ok | SEQ : 20174845800, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
08:39:36:83 | I | Matching ok | SEQ : 20174845790, PART : N/A, SCAN N/A, CELL [2,5]
08:39:38:86 | I | Matching ok | SEQ : 20174845780, PART : N/A, SCAN N/A, CELL [2,6]
08:39:40:98 | I | Matching ok | SEQ : 20174845890, PART : N/A, SCAN N/A, CELL [1,1]
08:50:26:57 | I | Matching ok | SEQ : 20174845880, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
08:50:29:26 | I | Matching ok | SEQ : 20174845870, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
08:50:31:28 | I | Matching ok | SEQ : 20174845860, PART : N/A, SCAN N/A, CELL [1,4]
08:50:36:22 | I | Matching ok | SEQ : 20174845850, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
08:50:42:27 | I | Matching ok | SEQ : 20174845840, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
08:50:45:14 | I | Matching ok | SEQ : 20174845950, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
08:50:47:17 | I | Matching ok | SEQ : 20174845940, PART : N/A, SCAN N/A, CELL [2,2]
08:50:50:39 | I | Matching ok | SEQ : 20174845930, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
08:50:55:01 | I | Matching ok | SEQ : 20174845920, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
08:50:57:81 | I | Matching ok | SEQ : 20174845910, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
08:50:59:85 | I | Matching ok | SEQ : 20174845900, PART : N/A, SCAN N/A, CELL [2,6]
08:51:01:99 | I | Matching ok | SEQ : 20174846010, PART : N/A, SCAN N/A, CELL [1,1]
09:00:36:43 | I | Matching ok | SEQ : 20174846000, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
09:00:44:28 | I | Matching ok | SEQ : 20174845990, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
09:00:51:03 | I | Matching ok | SEQ : 20174845980, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
09:00:53:40 | I | Matching ok | SEQ : 20174845970, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
09:00:56:13 | I | Matching ok | SEQ : 20174845960, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
09:00:58:59 | I | Matching ok | SEQ : 20174846070, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
09:01:00:61 | I | Matching ok | SEQ : 20174846060, PART : N/A, SCAN N/A, CELL [2,2]
09:01:02:68 | I | Matching ok | SEQ : 20174846050, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
09:01:05:08 | I | Matching ok | SEQ : 20174846040, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
09:01:07:26 | I | Matching ok | SEQ : 20174846030, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
09:01:09:28 | I | Matching ok | SEQ : 20174846020, PART : N/A, SCAN N/A, CELL [2,6]
09:11:55:20 | I | Matching ok | SEQ : 20174846130, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
09:11:57:74 | I | Matching ok | SEQ : 20174846120, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
09:11:59:76 | I | Matching ok | SEQ : 20174846110, PART : N/A, SCAN N/A, CELL [1,3]
09:12:02:24 | I | Matching ok | SEQ : 20174846100, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
09:12:04:44 | I | Matching ok | SEQ : 20174846090, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
09:12:07:73 | I | Matching ok | SEQ : 20174846080, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
09:12:09:74 | I | Matching ok | SEQ : 20174846190, PART : N/A, SCAN N/A, CELL [2,1]
09:12:11:76 | I | Matching ok | SEQ : 20174846180, PART : N/A, SCAN N/A, CELL [2,2]
09:12:15:14 | I | Matching ok | SEQ : 20174846170, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
09:12:17:29 | I | Matching ok | SEQ : 20174846160, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
09:12:19:30 | I | Matching ok | SEQ : 20174846150, PART : N/A, SCAN N/A, CELL [2,5]
09:12:21:32 | I | Matching ok | SEQ : 20174846140, PART : N/A, SCAN N/A, CELL [2,6]
09:34:11:48 | I | Matching ok | SEQ : 20174846250, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
09:34:15:83 | I | Matching ok | SEQ : 20174846240, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
09:34:21:28 | I | Matching ok | SEQ : 20174846230, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
09:34:26:78 | I | Matching ok | SEQ : 20174846220, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
09:34:29:68 | I | Matching ok | SEQ : 20174846210, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
09:34:32:38 | I | Matching ok | SEQ : 20174846200, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
09:34:34:39 | I | Matching ok | SEQ : 20174846310, PART : N/A, SCAN N/A, CELL [2,1]
09:34:36:41 | I | Matching ok | SEQ : 20174846300, PART : N/A, SCAN N/A, CELL [2,2]
09:34:39:23 | I | Matching ok | SEQ : 20174846290, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
09:34:42:05 | I | Matching ok | SEQ : 20174846280, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
09:34:44:88 | I | Matching ok | SEQ : 20174846270, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
09:34:49:60 | I | Matching ok | SEQ : 20174846260, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
09:45:31:77 | I | Matching ok | SEQ : 20174846370, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
09:45:33:79 | I | Matching ok | SEQ : 20174846360, PART : N/A, SCAN N/A, CELL [1,2]
09:45:38:29 | I | Matching ok | SEQ : 20174846350, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
09:45:42:79 | I | Matching ok | SEQ : 20174846340, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
09:45:47:04 | I | Matching ok | SEQ : 20174846330, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
09:45:51:74 | I | Matching ok | SEQ : 20174846320, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
09:45:56:39 | I | Matching ok | SEQ : 20174846430, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
09:45:58:41 | I | Matching ok | SEQ : 20174846420, PART : N/A, SCAN N/A, CELL [2,2]
09:46:00:42 | I | Matching ok | SEQ : 20174846410, PART : N/A, SCAN N/A, CELL [2,3]
09:46:04:30 | I | Matching ok | SEQ : 20174846400, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
09:46:06:99 | I | Matching ok | SEQ : 20174846390, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
09:46:10:58 | I | Matching ok | SEQ : 20174846380, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
09:55:55:98 | I | Matching ok | SEQ : 20174846490, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
09:56:00:03 | I | Matching ok | SEQ : 20174846480, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
09:56:02:06 | I | Matching ok | SEQ : 20174846470, PART : N/A, SCAN N/A, CELL [1,3]
09:56:08:41 | I | Matching ok | SEQ : 20174846460, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
09:56:10:42 | I | Matching ok | SEQ : 20174846450, PART : N/A, SCAN N/A, CELL [1,5]
09:56:14:44 | I | Matching ok | SEQ : 20174846440, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
09:56:17:56 | I | Matching ok | SEQ : 20174846550, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
09:56:20:83 | I | Matching ok | SEQ : 20174846540, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
09:56:23:94 | I | Matching ok | SEQ : 20174846530, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
09:56:27:56 | I | Matching ok | SEQ : 20174846520, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
09:56:29:57 | I | Matching ok | SEQ : 20174846510, PART : N/A, SCAN N/A, CELL [2,5]
09:56:31:62 | I | Matching ok | SEQ : 20174846500, PART : N/A, SCAN N/A, CELL [2,6]
10:40:53:42 | I | Matching ok | SEQ : 20174846610, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
10:40:56:58 | I | Matching ok | SEQ : 20174846600, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
10:40:59:95 | I | Matching ok | SEQ : 20174846590, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
10:41:03:37 | I | Matching ok | SEQ : 20174846580, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
10:41:06:81 | I | Matching ok | SEQ : 20174846570, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
10:41:10:40 | I | Matching ok | SEQ : 20174846560, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
10:41:12:42 | I | Matching ok | SEQ : 20174846670, PART : N/A, SCAN N/A, CELL [2,1]
10:41:14:44 | I | Matching ok | SEQ : 20174846660, PART : N/A, SCAN N/A, CELL [2,2]
10:41:16:46 | I | Matching ok | SEQ : 20174846650, PART : N/A, SCAN N/A, CELL [2,3]
10:41:18:47 | I | Matching ok | SEQ : 20174846640, PART : N/A, SCAN N/A, CELL [2,4]
