00:04:49:93 | I | Matching ok | SEQ : 20174646930, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
04:07:55:48 | I | Matching ok | SEQ : 20174649230, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
04:08:04:15 | I | Matching ok | SEQ : 20174649220, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
04:08:06:51 | I | Matching ok | SEQ : 20174649330, PART : N/A, SCAN N/A, CELL [1,1]
04:18:20:49 | I | Matching ok | SEQ : 20174649320, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
04:19:06:47 | I | Matching ok | SEQ : 20174649310, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
04:19:08:49 | I | Matching ok | SEQ : 20174649300, PART : N/A, SCAN N/A, CELL [1,4]
04:19:11:47 | I | Matching ok | SEQ : 20174649290, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
04:19:19:25 | I | Matching ok | SEQ : 20174649280, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
04:19:33:12 | I | Matching ok | SEQ : 20174649390, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
04:19:39:17 | I | Matching ok | SEQ : 20174649380, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
04:19:41:19 | I | Matching ok | SEQ : 20174649370, PART : N/A, SCAN N/A, CELL [2,3]
04:20:04:02 | I | Matching ok | SEQ : 20174649360, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
04:20:32:80 | I | Matching ok | SEQ : 20174649350, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
04:20:39:27 | I | Matching ok | SEQ : 20174649340, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
04:34:35:02 | I | Matching ok | SEQ : 20174649450, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
04:34:41:54 | I | Matching ok | SEQ : 20174649440, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
04:34:44:97 | I | Matching ok | SEQ : 20174649430, PART : 68193661AB, SCAN P68193661AB, CELL [1,3]
04:34:50:49 | I | Matching ok | SEQ : 20174649420, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
04:34:55:77 | I | Matching ok | SEQ : 20174649410, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
04:34:58:59 | I | Matching ok | SEQ : 20174649400, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
04:35:06:92 | I | Matching ok | SEQ : 20174649510, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
04:35:13:69 | I | Matching ok | SEQ : 20174649500, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
04:35:18:32 | I | Matching ok | SEQ : 20174649490, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
04:35:24:12 | I | Matching ok | SEQ : 20174649480, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
04:35:26:13 | I | Matching ok | SEQ : 20174649470, PART : N/A, SCAN N/A, CELL [2,5]
04:35:31:32 | I | Matching ok | SEQ : 20174649460, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
06:22:58:27 | I | Matching ok | SEQ : 20174649570, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
06:23:01:62 | I | Matching ok | SEQ : 20174649560, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
06:23:03:64 | I | Matching ok | SEQ : 20174649550, PART : N/A, SCAN N/A, CELL [1,3]
06:23:45:20 | I | Matching ok | SEQ : 20174649540, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
06:23:49:75 | I | Matching ok | SEQ : 20174649530, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
06:23:54:65 | I | Matching ok | SEQ : 20174649520, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
06:24:53:03 | I | Matching ok | SEQ : 20174649630, PART : 68193661AB, SCAN P68193661AB, CELL [2,1]
06:24:57:28 | I | Matching ok | SEQ : 20174649620, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
06:24:59:30 | I | Matching ok | SEQ : 20174649610, PART : N/A, SCAN N/A, CELL [2,3]
06:25:02:70 | I | Matching ok | SEQ : 20174649600, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
06:25:07:56 | I | Matching ok | SEQ : 20174649590, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
06:25:13:25 | I | Matching ok | SEQ : 20174649580, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
06:33:33:52 | I | Matching ok | SEQ : 20174649690, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
06:33:36:54 | I | Matching ok | SEQ : 20174649680, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
06:33:49:81 | I | Matching ok | SEQ : 20174649670, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
06:33:58:27 | I | Matching ok | SEQ : 20174649660, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
06:34:01:39 | I | Matching ok | SEQ : 20174649650, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
06:34:03:41 | I | Matching ok | SEQ : 20174649640, PART : N/A, SCAN N/A, CELL [1,6]
06:34:11:45 | I | Matching ok | SEQ : 20174649750, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
06:34:29:29 | I | Matching ok | SEQ : 20174649740, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
06:34:38:44 | I | Matching ok | SEQ : 20174649730, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
06:34:44:52 | I | Matching ok | SEQ : 20174649720, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
06:34:53:32 | W | Mismatching | SEQ : 20174649710, PART : 68193661AB, SCAN P04578885AC, CELL [2,5]
06:35:14:32 | I | Matching ok | SEQ : 20174649710, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
06:35:18:32 | I | Matching ok | SEQ : 20174649700, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
06:35:20:43 | I | Matching ok | SEQ : 20174649810, PART : N/A, SCAN N/A, CELL [1,1]
06:46:07:91 | I | Matching ok | SEQ : 20174649800, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
06:46:09:94 | I | Matching ok | SEQ : 20174649790, PART : N/A, SCAN N/A, CELL [1,3]
06:46:26:36 | I | Matching ok | SEQ : 20174649780, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
06:46:39:21 | I | Matching ok | SEQ : 20174649770, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
06:46:45:66 | I | Matching ok | SEQ : 20174649760, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
06:46:57:84 | I | Matching ok | SEQ : 20174649870, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
06:47:02:28 | I | Matching ok | SEQ : 20174649860, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
06:47:08:38 | I | Matching ok | SEQ : 20174649850, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
06:47:22:59 | I | Matching ok | SEQ : 20174649840, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
06:47:28:13 | I | Matching ok | SEQ : 20174649830, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
06:47:41:31 | I | Matching ok | SEQ : 20174649820, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
06:55:32:14 | I | Matching ok | SEQ : 20174649930, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
06:55:35:49 | I | Matching ok | SEQ : 20174649920, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
06:55:50:54 | I | Matching ok | SEQ : 20174649910, PART : 68193661AB, SCAN P68193661AB, CELL [1,3]
06:55:58:47 | I | Matching ok | SEQ : 20174649900, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
06:56:03:48 | I | Matching ok | SEQ : 20174649890, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
06:56:07:50 | I | Matching ok | SEQ : 20174649880, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
06:56:18:85 | I | Matching ok | SEQ : 20174649990, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
06:56:28:25 | I | Matching ok | SEQ : 20174649980, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
06:56:37:27 | I | Matching ok | SEQ : 20174649970, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
06:56:41:75 | I | Matching ok | SEQ : 20174649960, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
06:56:51:15 | I | Matching ok | SEQ : 20174649950, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
06:56:58:25 | I | Matching ok | SEQ : 20174649940, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
07:05:16:91 | I | Matching ok | SEQ : 20174650050, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
07:05:26:44 | I | Matching ok | SEQ : 20174650040, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
07:05:36:01 | I | Matching ok | SEQ : 20174650030, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
07:06:01:43 | I | Matching ok | SEQ : 20174650020, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
07:06:05:26 | I | Matching ok | SEQ : 20174650010, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
07:06:15:71 | I | Matching ok | SEQ : 20174650000, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
07:06:26:33 | I | Matching ok | SEQ : 20174650110, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
07:06:32:66 | I | Matching ok | SEQ : 20174650100, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
07:06:37:51 | I | Matching ok | SEQ : 20174650090, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
07:06:52:56 | I | Matching ok | SEQ : 20174650080, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
07:07:04:79 | I | Matching ok | SEQ : 20174650070, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
07:07:07:99 | I | Matching ok | SEQ : 20174650060, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
07:15:18:22 | I | Matching ok | SEQ : 20174650170, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
07:15:22:90 | I | Matching ok | SEQ : 20174650160, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
07:15:29:55 | I | Matching ok | SEQ : 20174650150, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
07:15:34:37 | I | Matching ok | SEQ : 20174650140, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
07:15:39:67 | I | Matching ok | SEQ : 20174650130, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
07:16:02:12 | I | Matching ok | SEQ : 20174650120, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
07:16:10:90 | I | Matching ok | SEQ : 20174650230, PART : 68193661AB, SCAN P68193661AB, CELL [2,1]
07:16:16:96 | I | Matching ok | SEQ : 20174650220, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
07:16:34:12 | I | Matching ok | SEQ : 20174650210, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
07:16:46:93 | I | Matching ok | SEQ : 20174650200, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
07:16:52:48 | I | Matching ok | SEQ : 20174650190, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
07:16:54:50 | I | Matching ok | SEQ : 20174650180, PART : N/A, SCAN N/A, CELL [2,6]
07:31:04:87 | I | Matching ok | SEQ : 20174650290, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
07:31:07:77 | I | Matching ok | SEQ : 20174650280, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
07:31:11:67 | I | Matching ok | SEQ : 20174650270, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
07:31:27:80 | W | Mismatching | SEQ : 20174650260, PART : 52124713AD, SCAN P04578885AC, CELL [1,4]
07:31:32:37 | I | Matching ok | SEQ : 20174650260, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
07:31:34:39 | I | Matching ok | SEQ : 20174650250, PART : N/A, SCAN N/A, CELL [1,5]
07:31:43:50 | I | Matching ok | SEQ : 20174650240, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
07:31:50:17 | I | Matching ok | SEQ : 20174650350, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
07:31:59:35 | I | Matching ok | SEQ : 20174650340, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
07:32:08:10 | I | Matching ok | SEQ : 20174650330, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
07:32:17:15 | I | Matching ok | SEQ : 20174650320, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
07:32:55:95 | I | Matching ok | SEQ : 20174650310, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
07:33:09:97 | I | Matching ok | SEQ : 20174650300, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
07:33:12:03 | I | Matching ok | SEQ : 20174650410, PART : N/A, SCAN N/A, CELL [1,1]
07:39:57:91 | I | Matching ok | SEQ : 20174650400, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
07:40:01:79 | I | Matching ok | SEQ : 20174650390, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
07:40:07:33 | I | Matching ok | SEQ : 20174650380, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
07:40:10:76 | I | Matching ok | SEQ : 20174650370, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
07:40:17:51 | I | Matching ok | SEQ : 20174650360, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
07:40:29:93 | I | Matching ok | SEQ : 20174650470, PART : 68193661AB, SCAN P68193661AB, CELL [2,1]
07:40:32:59 | I | Matching ok | SEQ : 20174650460, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
07:41:49:99 | I | Matching ok | SEQ : 20174650450, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
07:41:52:49 | I | Matching ok | SEQ : 20174650440, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
07:42:01:74 | I | Matching ok | SEQ : 20174650430, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
07:42:03:79 | I | Matching ok | SEQ : 20174650420, PART : N/A, SCAN N/A, CELL [2,6]
07:49:20:42 | I | Matching ok | SEQ : 20174650530, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
07:49:22:45 | I | Matching ok | SEQ : 20174650520, PART : N/A, SCAN N/A, CELL [1,2]
07:49:24:50 | I | Matching ok | SEQ : 20174650510, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
07:49:27:60 | I | Matching ok | SEQ : 20174650500, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
07:49:31:52 | I | Matching ok | SEQ : 20174650490, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
07:49:37:02 | I | Matching ok | SEQ : 20174650480, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
07:49:51:25 | I | Matching ok | SEQ : 20174650590, PART : 68193661AB, SCAN P68193661AB, CELL [2,1]
07:49:56:83 | I | Matching ok | SEQ : 20174650580, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
07:49:59:50 | I | Matching ok | SEQ : 20174650570, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
07:50:11:15 | W | Mismatching | SEQ : 20174650560, PART : 52124713AD, SCAN P04578885AC, CELL [2,4]
07:50:20:40 | I | Matching ok | SEQ : 20174650560, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
07:50:22:50 | I | Matching ok | SEQ : 20174650550, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
07:50:24:52 | I | Matching ok | SEQ : 20174650540, PART : N/A, SCAN N/A, CELL [2,6]
08:02:37:52 | I | Matching ok | SEQ : 20174650650, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
08:02:48:17 | I | Matching ok | SEQ : 20174650640, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
08:02:50:84 | I | Matching ok | SEQ : 20174650630, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
08:02:54:34 | W | Mismatching | SEQ : 20174650620, PART : 52124713AD, SCAN P04578885AC, CELL [1,4]
08:03:06:34 | I | Matching ok | SEQ : 20174650620, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
08:03:09:17 | I | Matching ok | SEQ : 20174650610, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
08:03:16:75 | I | Matching ok | SEQ : 20174650600, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
08:03:18:77 | I | Matching ok | SEQ : 20174650710, PART : N/A, SCAN N/A, CELL [2,1]
08:03:23:99 | I | Matching ok | SEQ : 20174650700, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
08:03:31:70 | I | Matching ok | SEQ : 20174650690, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
08:15:41:28 | I | Program close
08:19:04:23 | I | Program start
08:22:12:14 | I | LogIn Scandata : [3702232882]
08:25:21:56 | I | Matching ok | SEQ : 20174650680, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
08:25:24:95 | I | Matching ok | SEQ : 20174650670, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
08:25:28:46 | I | Matching ok | SEQ : 20174650660, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
08:31:47:69 | I | Matching ok | SEQ : 20174650770, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
08:31:49:72 | I | Matching ok | SEQ : 20174650760, PART : N/A, SCAN N/A, CELL [1,2]
08:31:51:87 | I | Matching ok | SEQ : 20174650750, PART : 68193661AB, SCAN P68193661AB, CELL [1,3]
08:31:57:44 | I | Matching ok | SEQ : 20174650740, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
08:32:01:39 | I | Matching ok | SEQ : 20174650730, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
08:32:07:34 | I | Matching ok | SEQ : 20174650720, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
08:32:13:74 | I | Matching ok | SEQ : 20174650830, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
08:32:15:75 | I | Matching ok | SEQ : 20174650820, PART : N/A, SCAN N/A, CELL [2,2]
08:32:21:02 | I | Matching ok | SEQ : 20174650810, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
08:32:33:47 | I | Matching ok | SEQ : 20174650800, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
08:32:39:62 | I | Matching ok | SEQ : 20174650790, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
08:32:43:89 | I | Matching ok | SEQ : 20174650780, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
08:44:35:36 | I | Matching ok | SEQ : 20174650890, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
08:44:44:51 | I | Matching ok | SEQ : 20174650880, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
08:44:49:11 | I | Matching ok | SEQ : 20174650870, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
08:44:51:13 | I | Matching ok | SEQ : 20174650860, PART : N/A, SCAN N/A, CELL [1,4]
08:44:57:23 | I | Matching ok | SEQ : 20174650850, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
08:45:01:01 | I | Matching ok | SEQ : 20174650840, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
08:45:07:78 | I | Matching ok | SEQ : 20174650950, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
08:45:20:63 | I | Matching ok | SEQ : 20174650940, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
08:45:22:71 | I | Matching ok | SEQ : 20174650930, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
08:45:24:73 | I | Matching ok | SEQ : 20174650920, PART : N/A, SCAN N/A, CELL [2,4]
08:45:30:46 | I | Matching ok | SEQ : 20174650910, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
08:45:33:46 | I | Matching ok | SEQ : 20174650900, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
08:54:09:15 | I | Matching ok | SEQ : 20174651010, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
08:55:27:37 | W | Mismatching | SEQ : 20174651000, PART : 04578885AC, SCAN P52124713AD, CELL [1,2]
08:55:36:60 | I | Matching ok | SEQ : 20174651000, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
08:55:38:63 | I | Matching ok | SEQ : 20174650990, PART : N/A, SCAN N/A, CELL [1,3]
08:55:41:05 | I | Matching ok | SEQ : 20174650980, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
08:55:44:25 | I | Matching ok | SEQ : 20174650970, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
08:55:47:75 | I | Matching ok | SEQ : 20174650960, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
08:55:59:22 | I | Matching ok | SEQ : 20174651070, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
08:56:03:62 | I | Matching ok | SEQ : 20174651060, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
08:56:16:13 | I | Matching ok | SEQ : 20174651050, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
08:56:18:80 | I | Matching ok | SEQ : 20174651040, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
08:56:31:77 | I | Matching ok | SEQ : 20174651030, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
08:56:37:00 | I | Matching ok | SEQ : 20174651020, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
09:09:16:82 | I | Matching ok | SEQ : 20174651130, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
09:09:18:85 | I | Matching ok | SEQ : 20174651120, PART : N/A, SCAN N/A, CELL [1,2]
09:09:21:85 | I | Matching ok | SEQ : 20174651110, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
09:09:26:54 | I | Matching ok | SEQ : 20174651100, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
09:09:33:32 | I | Matching ok | SEQ : 20174651090, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
09:09:41:04 | I | Matching ok | SEQ : 20174651080, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
09:09:55:30 | I | Matching ok | SEQ : 20174651190, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
09:10:02:24 | I | Matching ok | SEQ : 20174651180, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
09:10:04:26 | I | Matching ok | SEQ : 20174651170, PART : N/A, SCAN N/A, CELL [2,3]
09:10:08:42 | I | Matching ok | SEQ : 20174651160, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
09:10:17:10 | I | Matching ok | SEQ : 20174651150, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
09:10:20:75 | I | Matching ok | SEQ : 20174651140, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
09:20:49:54 | I | Matching ok | SEQ : 20174651250, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
09:20:52:47 | I | Matching ok | SEQ : 20174651240, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
09:20:54:50 | I | Matching ok | SEQ : 20174651230, PART : N/A, SCAN N/A, CELL [1,3]
09:20:58:26 | I | Matching ok | SEQ : 20174651220, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
09:21:00:29 | I | Matching ok | SEQ : 20174651210, PART : N/A, SCAN N/A, CELL [1,5]
09:21:04:53 | W | Mismatching | SEQ : 20174651200, PART : 04578885AC, SCAN P52124713AD, CELL [1,6]
09:21:17:41 | I | Matching ok | SEQ : 20174651200, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
09:21:21:36 | I | Matching ok | SEQ : 20174651310, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
09:21:25:21 | I | Matching ok | SEQ : 20174651300, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
09:21:29:31 | I | Matching ok | SEQ : 20174651290, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
09:22:25:14 | I | Matching ok | SEQ : 20174651280, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
09:22:28:81 | W | Mismatching | SEQ : 20174651270, PART : 52124713AD, SCAN P04578885AC, CELL [2,5]
09:22:34:94 | I | Matching ok | SEQ : 20174651270, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
09:22:39:79 | I | Matching ok | SEQ : 20174651260, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
09:33:18:20 | I | Matching ok | SEQ : 20174651370, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
09:33:26:08 | I | Matching ok | SEQ : 20174651360, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
09:33:28:80 | I | Matching ok | SEQ : 20174651350, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
09:33:31:06 | I | Matching ok | SEQ : 20174651340, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
09:33:34:33 | I | Matching ok | SEQ : 20174651330, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
09:33:37:05 | I | Matching ok | SEQ : 20174651320, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
09:33:41:20 | I | Matching ok | SEQ : 20174651430, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
09:33:44:50 | I | Matching ok | SEQ : 20174651420, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
09:33:48:98 | I | Matching ok | SEQ : 20174651410, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
09:34:28:79 | I | Matching ok | SEQ : 20174651400, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
09:34:31:73 | I | Matching ok | SEQ : 20174651390, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
09:34:33:74 | I | Matching ok | SEQ : 20174651380, PART : N/A, SCAN N/A, CELL [2,6]
09:46:01:89 | I | Matching ok | SEQ : 20174651490, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
09:48:06:32 | I | Matching ok | SEQ : 20174651480, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
09:48:08:33 | I | Matching ok | SEQ : 20174651470, PART : N/A, SCAN N/A, CELL [1,3]
09:48:18:47 | I | Matching ok | SEQ : 20174651460, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
09:48:31:35 | I | Matching ok | SEQ : 20174651450, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
09:48:33:37 | I | Matching ok | SEQ : 20174651440, PART : N/A, SCAN N/A, CELL [1,6]
09:48:35:38 | I | Matching ok | SEQ : 20174651550, PART : N/A, SCAN N/A, CELL [2,1]
09:48:44:28 | I | Matching ok | SEQ : 20174651540, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
09:48:54:48 | I | Matching ok | SEQ : 20174651530, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
09:49:03:17 | I | Matching ok | SEQ : 20174651520, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
09:49:11:22 | I | Matching ok | SEQ : 20174651510, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
09:49:19:96 | I | Matching ok | SEQ : 20174651500, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
09:56:38:58 | I | Matching ok | SEQ : 20174651610, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
09:56:40:61 | I | Matching ok | SEQ : 20174651600, PART : N/A, SCAN N/A, CELL [1,2]
09:56:42:41 | W | Mismatching | SEQ : 20174651590, PART : N/A, SCAN P04578885AC, CELL [1,3]
09:56:42:62 | I | Matching ok | SEQ : 20174651590, PART : N/A, SCAN N/A, CELL [1,3]
09:57:01:51 | I | Matching ok | SEQ : 20174651580, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
