00:03:32:00 | I | Matching ok | SEQ : 20174687970, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
06:16:28:96 | I | Matching ok | SEQ : 20174690330, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
06:16:30:97 | I | Matching ok | SEQ : 20174690320, PART : N/A, SCAN N/A, CELL [1,6]
06:16:33:00 | I | Matching ok | SEQ : 20174690430, PART : N/A, SCAN N/A, CELL [2,1]
06:16:35:01 | I | Matching ok | SEQ : 20174690420, PART : N/A, SCAN N/A, CELL [2,2]
06:16:38:54 | I | Matching ok | SEQ : 20174690410, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
06:16:48:34 | I | Matching ok | SEQ : 20174690400, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
06:16:52:31 | I | Matching ok | SEQ : 20174690390, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
06:16:55:64 | I | Matching ok | SEQ : 20174690380, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
06:30:22:31 | I | Matching ok | SEQ : 20174690490, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
06:30:25:76 | I | Matching ok | SEQ : 20174690480, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
06:30:33:71 | I | Matching ok | SEQ : 20174690470, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
06:30:36:21 | I | Matching ok | SEQ : 20174690460, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
06:30:38:83 | I | Matching ok | SEQ : 20174690450, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
06:30:40:86 | I | Matching ok | SEQ : 20174690440, PART : N/A, SCAN N/A, CELL [1,6]
06:30:44:86 | I | Matching ok | SEQ : 20174690550, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
06:30:47:58 | I | Matching ok | SEQ : 20174690540, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
06:30:50:23 | I | Matching ok | SEQ : 20174690530, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
06:30:53:01 | I | Matching ok | SEQ : 20174690520, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
06:30:55:79 | I | Matching ok | SEQ : 20174690510, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
06:30:58:34 | I | Matching ok | SEQ : 20174690500, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
06:31:00:40 | I | Matching ok | SEQ : 20174690610, PART : N/A, SCAN N/A, CELL [1,1]
06:38:48:15 | W | Mismatching | SEQ : 20174690600, PART : 04578885AC, SCAN P52124713AD, CELL [1,2]
06:38:59:00 | I | Matching ok | SEQ : 20174690600, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
06:39:07:25 | I | Matching ok | SEQ : 20174690590, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
06:39:09:27 | I | Matching ok | SEQ : 20174690580, PART : N/A, SCAN N/A, CELL [1,4]
06:39:11:30 | I | Matching ok | SEQ : 20174690570, PART : N/A, SCAN N/A, CELL [1,5]
06:39:13:31 | I | Matching ok | SEQ : 20174690560, PART : N/A, SCAN N/A, CELL [1,6]
06:39:16:60 | I | Matching ok | SEQ : 20174690670, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
06:39:19:40 | I | Matching ok | SEQ : 20174690660, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
06:39:21:82 | I | Matching ok | SEQ : 20174690650, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
06:39:24:17 | I | Matching ok | SEQ : 20174690640, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
06:39:26:18 | I | Matching ok | SEQ : 20174690630, PART : N/A, SCAN N/A, CELL [2,5]
06:39:32:22 | I | Matching ok | SEQ : 20174690620, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
06:39:34:29 | I | Matching ok | SEQ : 20174690730, PART : N/A, SCAN N/A, CELL [1,1]
06:49:01:36 | I | Matching ok | SEQ : 20174690720, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
06:49:03:99 | I | Matching ok | SEQ : 20174690710, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
06:49:07:16 | I | Matching ok | SEQ : 20174690700, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
06:49:09:37 | I | Matching ok | SEQ : 20174690690, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
06:49:11:74 | I | Matching ok | SEQ : 20174690680, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
06:49:13:76 | I | Matching ok | SEQ : 20174690790, PART : N/A, SCAN N/A, CELL [2,1]
06:49:15:91 | I | Matching ok | SEQ : 20174690780, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
06:49:17:93 | I | Matching ok | SEQ : 20174690770, PART : N/A, SCAN N/A, CELL [2,3]
06:49:19:94 | I | Matching ok | SEQ : 20174690760, PART : N/A, SCAN N/A, CELL [2,4]
06:49:23:39 | I | Matching ok | SEQ : 20174690750, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
06:49:27:26 | I | Matching ok | SEQ : 20174690740, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
06:49:29:36 | I | Matching ok | SEQ : 20174690850, PART : N/A, SCAN N/A, CELL [1,1]
06:49:31:37 | I | Matching ok | SEQ : 20174690840, PART : N/A, SCAN N/A, CELL [1,2]
06:57:56:85 | I | Matching ok | SEQ : 20174690830, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
06:57:58:88 | I | Matching ok | SEQ : 20174690820, PART : N/A, SCAN N/A, CELL [1,4]
06:58:00:89 | I | Matching ok | SEQ : 20174690810, PART : N/A, SCAN N/A, CELL [1,5]
06:58:02:90 | I | Matching ok | SEQ : 20174690800, PART : N/A, SCAN N/A, CELL [1,6]
06:58:04:93 | I | Matching ok | SEQ : 20174690910, PART : N/A, SCAN N/A, CELL [2,1]
06:58:11:97 | I | Matching ok | SEQ : 20174690900, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
06:58:14:01 | I | Matching ok | SEQ : 20174690890, PART : N/A, SCAN N/A, CELL [2,3]
06:58:16:03 | I | Matching ok | SEQ : 20174690880, PART : N/A, SCAN N/A, CELL [2,4]
06:58:18:42 | I | Matching ok | SEQ : 20174690870, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
06:58:22:95 | I | Matching ok | SEQ : 20174690860, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
06:58:25:05 | I | Matching ok | SEQ : 20174690970, PART : N/A, SCAN N/A, CELL [1,1]
07:07:14:41 | I | Matching ok | SEQ : 20174690960, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
07:07:16:44 | I | Matching ok | SEQ : 20174690950, PART : N/A, SCAN N/A, CELL [1,3]
07:07:20:11 | I | Matching ok | SEQ : 20174690940, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
07:07:23:56 | I | Matching ok | SEQ : 20174690930, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
07:07:25:58 | I | Matching ok | SEQ : 20174690920, PART : N/A, SCAN N/A, CELL [1,6]
07:07:28:91 | I | Matching ok | SEQ : 20174691030, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
07:07:33:19 | I | Matching ok | SEQ : 20174691020, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
07:07:37:09 | I | Matching ok | SEQ : 20174691010, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
07:07:40:89 | I | Matching ok | SEQ : 20174691000, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
07:07:44:41 | I | Matching ok | SEQ : 20174690990, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
07:07:47:64 | I | Matching ok | SEQ : 20174690980, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
07:07:49:78 | I | Matching ok | SEQ : 20174691090, PART : N/A, SCAN N/A, CELL [1,1]
07:16:37:35 | I | Matching ok | SEQ : 20174691080, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
07:16:39:37 | I | Matching ok | SEQ : 20174691070, PART : N/A, SCAN N/A, CELL [1,3]
07:16:41:38 | I | Matching ok | SEQ : 20174691060, PART : N/A, SCAN N/A, CELL [1,4]
07:16:43:39 | I | Matching ok | SEQ : 20174691050, PART : N/A, SCAN N/A, CELL [1,5]
07:16:45:40 | I | Matching ok | SEQ : 20174691040, PART : N/A, SCAN N/A, CELL [1,6]
07:16:47:45 | I | Matching ok | SEQ : 20174691150, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
07:16:49:51 | I | Matching ok | SEQ : 20174691140, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
07:16:50:98 | I | Matching ok | SEQ : 20174691130, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
07:16:52:23 | I | Matching ok | SEQ : 20174691120, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
07:16:53:38 | I | Matching ok | SEQ : 20174691110, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
07:16:56:41 | I | Matching ok | SEQ : 20174691100, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
07:16:58:48 | I | Matching ok | SEQ : 20174691210, PART : N/A, SCAN N/A, CELL [1,1]
07:17:00:49 | I | Matching ok | SEQ : 20174691200, PART : N/A, SCAN N/A, CELL [1,2]
07:18:00:48 | I | Matching ok | SEQ : 20174691190, PART : 68193661AB, SCAN P68193661AB, CELL [1,3]
07:18:02:50 | I | Matching ok | SEQ : 20174691180, PART : N/A, SCAN N/A, CELL [1,4]
07:18:09:48 | I | Matching ok | SEQ : 20174691170, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
07:18:11:50 | I | Matching ok | SEQ : 20174691160, PART : N/A, SCAN N/A, CELL [1,6]
07:18:13:51 | I | Matching ok | SEQ : 20174691270, PART : N/A, SCAN N/A, CELL [2,1]
07:18:17:73 | I | Matching ok | SEQ : 20174691260, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
07:18:29:51 | I | Matching ok | SEQ : 20174691250, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
07:18:31:53 | I | Matching ok | SEQ : 20174691240, PART : N/A, SCAN N/A, CELL [2,4]
07:18:33:54 | I | Matching ok | SEQ : 20174691230, PART : N/A, SCAN N/A, CELL [2,5]
07:18:47:93 | I | Matching ok | SEQ : 20174691220, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
07:18:49:99 | I | Matching ok | SEQ : 20174691330, PART : N/A, SCAN N/A, CELL [1,1]
07:28:18:29 | I | Matching ok | SEQ : 20174691320, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
07:28:21:74 | I | Matching ok | SEQ : 20174691310, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
07:28:24:37 | I | Matching ok | SEQ : 20174691300, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
07:28:27:14 | I | Matching ok | SEQ : 20174691290, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
07:28:30:07 | I | Matching ok | SEQ : 20174691280, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
07:28:33:33 | I | Matching ok | SEQ : 20174691390, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
07:28:35:94 | I | Matching ok | SEQ : 20174691380, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
07:28:38:79 | I | Matching ok | SEQ : 20174691370, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
07:28:41:64 | I | Matching ok | SEQ : 20174691360, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
07:28:43:65 | I | Matching ok | SEQ : 20174691350, PART : N/A, SCAN N/A, CELL [2,5]
07:28:46:99 | I | Matching ok | SEQ : 20174691340, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
07:28:49:06 | I | Matching ok | SEQ : 20174691450, PART : N/A, SCAN N/A, CELL [1,1]
07:35:55:75 | W | Mismatching | SEQ : 20174691440, PART : 68193661AB, SCAN P68193660AB, CELL [1,2]
07:36:06:81 | I | Matching ok | SEQ : 20174691440, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
07:36:10:53 | I | Matching ok | SEQ : 20174691430, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
07:36:13:53 | I | Matching ok | SEQ : 20174691420, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
07:36:15:54 | I | Matching ok | SEQ : 20174691410, PART : N/A, SCAN N/A, CELL [1,5]
07:36:18:35 | I | Matching ok | SEQ : 20174691400, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
07:36:21:03 | I | Matching ok | SEQ : 20174691510, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
07:36:23:95 | I | Matching ok | SEQ : 20174691500, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
07:36:25:97 | I | Matching ok | SEQ : 20174691490, PART : N/A, SCAN N/A, CELL [2,3]
07:36:30:20 | I | Matching ok | SEQ : 20174691480, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
07:36:33:30 | I | Matching ok | SEQ : 20174691470, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
07:36:36:01 | I | Matching ok | SEQ : 20174691460, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
07:54:48:01 | I | Matching ok | SEQ : 20174691570, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
07:54:50:02 | I | Matching ok | SEQ : 20174691560, PART : N/A, SCAN N/A, CELL [1,2]
07:54:53:93 | I | Matching ok | SEQ : 20174691550, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
07:54:57:03 | I | Matching ok | SEQ : 20174691540, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
07:55:00:41 | I | Matching ok | SEQ : 20174691530, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
07:55:04:18 | I | Matching ok | SEQ : 20174691520, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
07:55:06:20 | I | Matching ok | SEQ : 20174691630, PART : N/A, SCAN N/A, CELL [2,1]
07:55:09:86 | I | Matching ok | SEQ : 20174691620, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
07:55:14:43 | I | Matching ok | SEQ : 20174691610, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
07:55:17:86 | I | Matching ok | SEQ : 20174691600, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
07:55:19:88 | I | Matching ok | SEQ : 20174691590, PART : N/A, SCAN N/A, CELL [2,5]
07:55:47:33 | I | Matching ok | SEQ : 20174691580, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
08:46:30:91 | I | Matching ok | SEQ : 20174691690, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
08:46:33:95 | I | Matching ok | SEQ : 20174691680, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
08:46:37:80 | I | Matching ok | SEQ : 20174691670, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
08:46:40:50 | I | Matching ok | SEQ : 20174691660, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
08:46:42:52 | I | Matching ok | SEQ : 20174691650, PART : N/A, SCAN N/A, CELL [1,5]
08:46:44:55 | I | Matching ok | SEQ : 20174691640, PART : N/A, SCAN N/A, CELL [1,6]
08:46:46:81 | I | Matching ok | SEQ : 20174691750, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
08:46:48:83 | I | Matching ok | SEQ : 20174691740, PART : N/A, SCAN N/A, CELL [2,2]
08:47:00:33 | I | Matching ok | SEQ : 20174691730, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
08:47:02:34 | I | Matching ok | SEQ : 20174691720, PART : N/A, SCAN N/A, CELL [2,4]
08:47:05:76 | I | Matching ok | SEQ : 20174691710, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
08:47:10:13 | I | Matching ok | SEQ : 20174691700, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
08:54:06:42 | I | Matching ok | SEQ : 20174691810, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
08:54:08:45 | I | Matching ok | SEQ : 20174691800, PART : N/A, SCAN N/A, CELL [1,2]
08:54:12:82 | I | Matching ok | SEQ : 20174691790, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
08:54:16:37 | I | Matching ok | SEQ : 20174691780, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
08:54:19:27 | I | Matching ok | SEQ : 20174691770, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
08:54:22:32 | I | Matching ok | SEQ : 20174691760, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
08:54:24:33 | I | Matching ok | SEQ : 20174691870, PART : N/A, SCAN N/A, CELL [2,1]
08:54:26:35 | I | Matching ok | SEQ : 20174691860, PART : N/A, SCAN N/A, CELL [2,2]
08:54:32:12 | I | Matching ok | SEQ : 20174691850, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
08:54:39:22 | I | Matching ok | SEQ : 20174691840, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
08:54:41:23 | I | Matching ok | SEQ : 20174691830, PART : N/A, SCAN N/A, CELL [2,5]
08:54:43:29 | I | Matching ok | SEQ : 20174691820, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
09:05:02:68 | I | Matching ok | SEQ : 20174691930, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
09:05:05:66 | I | Matching ok | SEQ : 20174691920, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
09:05:10:11 | I | Matching ok | SEQ : 20174691910, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
09:05:13:46 | I | Matching ok | SEQ : 20174691900, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
09:05:15:98 | I | Matching ok | SEQ : 20174691890, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
09:05:20:08 | I | Matching ok | SEQ : 20174691880, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
09:05:24:01 | I | Matching ok | SEQ : 20174691990, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
09:05:26:01 | I | Matching ok | SEQ : 20174691980, PART : N/A, SCAN N/A, CELL [2,2]
09:05:28:02 | I | Matching ok | SEQ : 20174691970, PART : N/A, SCAN N/A, CELL [2,3]
09:05:32:36 | I | Matching ok | SEQ : 20174691960, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
09:05:35:46 | I | Matching ok | SEQ : 20174691950, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
09:05:37:48 | I | Matching ok | SEQ : 20174691940, PART : N/A, SCAN N/A, CELL [2,6]
09:24:45:41 | I | Matching ok | SEQ : 20174692050, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
09:24:48:48 | I | Matching ok | SEQ : 20174692040, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
09:24:51:44 | I | Matching ok | SEQ : 20174692030, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
09:24:54:16 | I | Matching ok | SEQ : 20174692020, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
09:24:57:48 | I | Matching ok | SEQ : 20174692010, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
09:25:00:33 | I | Matching ok | SEQ : 20174692000, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
09:25:02:81 | I | Matching ok | SEQ : 20174692110, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
09:25:04:83 | I | Matching ok | SEQ : 20174692100, PART : N/A, SCAN N/A, CELL [2,2]
09:25:09:56 | I | Matching ok | SEQ : 20174692090, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
09:25:11:57 | I | Matching ok | SEQ : 20174692080, PART : N/A, SCAN N/A, CELL [2,4]
09:25:14:83 | I | Matching ok | SEQ : 20174692070, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
09:25:20:16 | I | Matching ok | SEQ : 20174692060, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
09:25:22:23 | I | Matching ok | SEQ : 20174692170, PART : N/A, SCAN N/A, CELL [1,1]
09:35:53:92 | I | Matching ok | SEQ : 20174692160, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
09:35:55:95 | I | Matching ok | SEQ : 20174692150, PART : N/A, SCAN N/A, CELL [1,3]
09:35:57:96 | I | Matching ok | SEQ : 20174692140, PART : N/A, SCAN N/A, CELL [1,4]
09:36:02:90 | I | Matching ok | SEQ : 20174692130, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
09:36:04:92 | I | Matching ok | SEQ : 20174692120, PART : N/A, SCAN N/A, CELL [1,6]
09:36:08:40 | I | Matching ok | SEQ : 20174692230, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
09:36:13:80 | I | Matching ok | SEQ : 20174692220, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
09:36:17:12 | I | Matching ok | SEQ : 20174692210, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
09:36:19:15 | I | Matching ok | SEQ : 20174692200, PART : N/A, SCAN N/A, CELL [2,4]
09:36:23:07 | I | Matching ok | SEQ : 20174692190, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
09:36:27:33 | I | Matching ok | SEQ : 20174692180, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
09:42:46:31 | I | Matching ok | SEQ : 20174692290, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
09:42:48:34 | I | Matching ok | SEQ : 20174692280, PART : N/A, SCAN N/A, CELL [1,2]
09:42:50:35 | I | Matching ok | SEQ : 20174692270, PART : N/A, SCAN N/A, CELL [1,3]
09:42:52:59 | I | Matching ok | SEQ : 20174692260, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
09:42:56:13 | I | Matching ok | SEQ : 20174692250, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
09:43:02:61 | I | Matching ok | SEQ : 20174692240, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
09:43:09:06 | I | Matching ok | SEQ : 20174692350, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
09:43:11:56 | I | Matching ok | SEQ : 20174692340, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
09:43:13:60 | I | Matching ok | SEQ : 20174692330, PART : N/A, SCAN N/A, CELL [2,3]
09:43:28:08 | I | Matching ok | SEQ : 20174692320, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
09:43:30:61 | I | Matching ok | SEQ : 20174692310, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
09:43:33:84 | I | Matching ok | SEQ : 20174692300, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
09:43:35:92 | I | Matching ok | SEQ : 20174692410, PART : N/A, SCAN N/A, CELL [1,1]
10:02:35:56 | I | Matching ok | SEQ : 20174692400, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
10:02:38:46 | I | Matching ok | SEQ : 20174692390, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
10:02:40:59 | I | Matching ok | SEQ : 20174692380, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
10:02:42:82 | I | Matching ok | SEQ : 20174692370, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
10:02:45:29 | I | Matching ok | SEQ : 20174692360, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
10:02:47:30 | I | Matching ok | SEQ : 20174692470, PART : N/A, SCAN N/A, CELL [2,1]
10:02:58:14 | I | Matching ok | SEQ : 20174692460, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
10:03:00:71 | I | Matching ok | SEQ : 20174692450, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
10:03:03:26 | I | Matching ok | SEQ : 20174692440, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
10:03:09:32 | I | Matching ok | SEQ : 20174692430, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
10:03:11:44 | I | Matching ok | SEQ : 20174692420, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
10:03:13:63 | I | Matching ok | SEQ : 20174692530, PART : N/A, SCAN N/A, CELL [1,1]
10:13:55:91 | I | Matching ok | SEQ : 20174692520, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
10:13:57:93 | I | Matching ok | SEQ : 20174692510, PART : N/A, SCAN N/A, CELL [1,3]
10:14:00:61 | I | Matching ok | SEQ : 20174692500, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
10:14:09:10 | I | Matching ok | SEQ : 20174692490, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
10:14:34:98 | I | Matching ok | SEQ : 20174692480, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
10:14:37:48 | I | Matching ok | SEQ : 20174692590, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
10:14:41:33 | I | Matching ok | SEQ : 20174692580, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
10:14:44:00 | I | Matching ok | SEQ : 20174692570, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
10:14:46:01 | I | Matching ok | SEQ : 20174692560, PART : N/A, SCAN N/A, CELL [2,4]
10:14:50:40 | I | Matching ok | SEQ : 20174692550, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
10:14:52:55 | I | Matching ok | SEQ : 20174692540, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
10:24:43:80 | I | Matching ok | SEQ : 20174692650, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
10:24:45:82 | I | Matching ok | SEQ : 20174692640, PART : N/A, SCAN N/A, CELL [1,2]
10:24:50:77 | I | Matching ok | SEQ : 20174692630, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
10:24:52:78 | I | Matching ok | SEQ : 20174692620, PART : N/A, SCAN N/A, CELL [1,4]
10:25:10:84 | I | Matching ok | SEQ : 20174692610, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
10:25:13:85 | I | Matching ok | SEQ : 20174692600, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
10:25:16:57 | I | Matching ok | SEQ : 20174692710, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
10:25:19:02 | I | Matching ok | SEQ : 20174692700, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
10:25:21:17 | I | Matching ok | SEQ : 20174692690, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
10:25:22:94 | I | Matching ok | SEQ : 20174692680, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
10:25:24:96 | I | Matching ok | SEQ : 20174692670, PART : N/A, SCAN N/A, CELL [2,5]
10:25:27:45 | I | Matching ok | SEQ : 20174692660, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
10:34:32:61 | I | Matching ok | SEQ : 20174692770, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
10:34:34:69 | I | Matching ok | SEQ : 20174692760, PART : N/A, SCAN N/A, CELL [1,2]
10:34:37:88 | I | Matching ok | SEQ : 20174692750, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
10:34:39:89 | I | Matching ok | SEQ : 20174692740, PART : N/A, SCAN N/A, CELL [1,4]
10:34:42:83 | I | Matching ok | SEQ : 20174692730, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
10:34:44:85 | I | Matching ok | SEQ : 20174692720, PART : N/A, SCAN N/A, CELL [1,6]
10:34:48:31 | I | Matching ok | SEQ : 20174692830, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
10:34:51:06 | I | Matching ok | SEQ : 20174692820, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
10:34:53:71 | I | Matching ok | SEQ : 20174692810, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
10:34:57:68 | I | Matching ok | SEQ : 20174692800, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
