00:06:57:54 | I | Matching ok | SEQ : 20174722760, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
04:03:52:91 | I | Matching ok | SEQ : 20174725160, PART : N/A, SCAN N/A, CELL [1,2]
04:04:28:07 | I | Matching ok | SEQ : 20174725150, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
04:04:46:62 | I | Matching ok | SEQ : 20174725140, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
04:04:48:63 | I | Matching ok | SEQ : 20174725130, PART : N/A, SCAN N/A, CELL [1,5]
04:04:50:64 | I | Matching ok | SEQ : 20174725120, PART : N/A, SCAN N/A, CELL [1,6]
04:05:15:07 | I | Matching ok | SEQ : 20174725230, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
04:05:17:08 | I | Matching ok | SEQ : 20174725220, PART : N/A, SCAN N/A, CELL [2,2]
04:05:35:52 | I | Matching ok | SEQ : 20174725210, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
04:05:51:10 | I | Matching ok | SEQ : 20174725200, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
04:06:04:65 | I | Matching ok | SEQ : 20174725190, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
04:06:17:50 | I | Matching ok | SEQ : 20174725180, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
04:15:01:53 | I | Matching ok | SEQ : 20174725290, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
04:15:03:57 | I | Matching ok | SEQ : 20174725280, PART : N/A, SCAN N/A, CELL [1,2]
04:15:05:58 | I | Matching ok | SEQ : 20174725270, PART : N/A, SCAN N/A, CELL [1,3]
04:15:12:83 | I | Matching ok | SEQ : 20174725260, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
04:15:25:63 | I | Matching ok | SEQ : 20174725250, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
04:15:39:69 | I | Matching ok | SEQ : 20174725240, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
04:15:55:96 | I | Matching ok | SEQ : 20174725350, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
04:16:11:31 | I | Matching ok | SEQ : 20174725340, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
04:16:13:32 | I | Matching ok | SEQ : 20174725330, PART : N/A, SCAN N/A, CELL [2,3]
04:16:15:35 | I | Matching ok | SEQ : 20174725320, PART : N/A, SCAN N/A, CELL [2,4]
04:16:17:36 | I | Matching ok | SEQ : 20174725310, PART : N/A, SCAN N/A, CELL [2,5]
04:16:19:38 | I | Matching ok | SEQ : 20174725300, PART : N/A, SCAN N/A, CELL [2,6]
04:26:38:48 | I | Matching ok | SEQ : 20174725410, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
04:26:57:55 | I | Matching ok | SEQ : 20174725400, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
04:27:25:13 | I | Matching ok | SEQ : 20174725390, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
04:27:43:28 | I | Matching ok | SEQ : 20174725380, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
04:28:00:10 | I | Matching ok | SEQ : 20174725370, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
04:28:10:25 | I | Matching ok | SEQ : 20174725360, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
04:28:12:28 | I | Matching ok | SEQ : 20174725470, PART : N/A, SCAN N/A, CELL [2,1]
04:28:49:78 | I | Matching ok | SEQ : 20174725460, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
04:29:00:55 | I | Matching ok | SEQ : 20174725450, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
04:29:19:85 | I | Matching ok | SEQ : 20174725440, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
04:29:32:05 | I | Matching ok | SEQ : 20174725430, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
04:29:47:71 | I | Matching ok | SEQ : 20174725420, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
04:40:10:82 | I | Matching ok | SEQ : 20174725530, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
04:40:13:52 | I | Matching ok | SEQ : 20174725520, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
04:40:16:82 | I | Matching ok | SEQ : 20174725510, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
04:40:19:20 | I | Matching ok | SEQ : 20174725500, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
04:40:24:22 | I | Matching ok | SEQ : 20174725490, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
04:40:28:77 | I | Matching ok | SEQ : 20174725480, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
04:40:31:62 | I | Matching ok | SEQ : 20174725590, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
04:40:35:19 | W | Mismatching | SEQ : 20174725580, PART : 04578885AC, SCAN P52124713AD, CELL [2,2]
04:40:43:15 | I | Matching ok | SEQ : 20174725580, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
04:40:46:97 | I | Matching ok | SEQ : 20174725570, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
04:40:53:35 | I | Matching ok | SEQ : 20174725560, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
04:40:57:07 | I | Matching ok | SEQ : 20174725550, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
04:41:00:27 | I | Matching ok | SEQ : 20174725540, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
06:16:24:31 | W | Mismatching | SEQ : 20174725650, PART : 04578885AC, SCAN TQ41877C1583, CELL [1,1]
06:16:33:98 | I | Matching ok | SEQ : 20174725650, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
06:16:38:86 | I | Matching ok | SEQ : 20174725640, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
06:16:43:13 | I | Matching ok | SEQ : 20174725630, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
06:16:47:04 | I | Matching ok | SEQ : 20174725620, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
06:16:49:11 | I | Matching ok | SEQ : 20174725610, PART : N/A, SCAN N/A, CELL [1,5]
06:16:52:68 | I | Matching ok | SEQ : 20174725600, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
06:16:54:73 | I | Matching ok | SEQ : 20174725710, PART : N/A, SCAN N/A, CELL [2,1]
06:17:26:21 | I | Matching ok | SEQ : 20174725700, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
06:17:31:36 | W | Mismatching | SEQ : 20174725690, PART : 52124713AD, SCAN P04578885AC, CELL [2,3]
06:17:47:01 | W | Mismatching | SEQ : 20174725690, PART : 52124713AD, SCAN P04578885AC, CELL [2,3]
06:18:14:24 | I | Matching ok | SEQ : 20174725690, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
06:18:16:29 | I | Matching ok | SEQ : 20174725680, PART : N/A, SCAN N/A, CELL [2,4]
06:18:24:39 | I | Matching ok | SEQ : 20174725670, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
06:20:26:11 | I | Matching ok | SEQ : 20174725660, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
06:32:03:80 | I | Matching ok | SEQ : 20174725770, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
06:32:08:41 | W | Mismatching | SEQ : 20174725760, PART : 04578885AC, SCAN P52124713AD, CELL [1,2]
06:32:19:53 | I | Matching ok | SEQ : 20174725760, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
06:32:23:23 | I | Matching ok | SEQ : 20174725750, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
06:32:26:70 | I | Matching ok | SEQ : 20174725740, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
06:32:31:83 | I | Matching ok | SEQ : 20174725730, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
06:32:37:56 | I | Matching ok | SEQ : 20174725720, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
06:32:40:81 | I | Matching ok | SEQ : 20174725830, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
06:32:44:03 | I | Matching ok | SEQ : 20174725820, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
06:32:53:73 | I | Matching ok | SEQ : 20174725810, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
06:32:56:98 | I | Matching ok | SEQ : 20174725800, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
06:33:06:51 | I | Matching ok | SEQ : 20174725790, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
06:33:12:52 | I | Matching ok | SEQ : 20174725780, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
06:41:28:27 | I | Matching ok | SEQ : 20174725890, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
06:41:32:24 | I | Matching ok | SEQ : 20174725880, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
06:41:36:07 | I | Matching ok | SEQ : 20174725870, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
06:41:39:35 | I | Matching ok | SEQ : 20174725860, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
06:41:44:89 | I | Matching ok | SEQ : 20174725850, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
06:41:50:57 | I | Matching ok | SEQ : 20174725840, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
06:41:54:67 | I | Matching ok | SEQ : 20174725950, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
06:41:57:99 | I | Matching ok | SEQ : 20174725940, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
06:42:01:52 | I | Matching ok | SEQ : 20174725930, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
06:42:04:85 | I | Matching ok | SEQ : 20174725920, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
06:42:06:86 | I | Matching ok | SEQ : 20174725910, PART : N/A, SCAN N/A, CELL [2,5]
06:42:09:73 | I | Matching ok | SEQ : 20174725900, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
06:52:21:48 | I | Matching ok | SEQ : 20174726010, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
06:52:25:06 | I | Matching ok | SEQ : 20174726000, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
06:52:28:33 | I | Matching ok | SEQ : 20174725990, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
06:52:33:06 | I | Matching ok | SEQ : 20174725980, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
06:52:36:81 | I | Matching ok | SEQ : 20174725970, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
06:52:38:82 | I | Matching ok | SEQ : 20174725960, PART : N/A, SCAN N/A, CELL [1,6]
06:52:45:48 | I | Matching ok | SEQ : 20174726070, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
06:52:49:89 | I | Matching ok | SEQ : 20174726060, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
06:52:51:89 | I | Matching ok | SEQ : 20174726050, PART : N/A, SCAN N/A, CELL [2,3]
06:52:56:79 | I | Matching ok | SEQ : 20174726040, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
06:53:33:89 | I | Matching ok | SEQ : 20174726030, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
06:53:37:96 | I | Matching ok | SEQ : 20174726020, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
06:53:41:94 | W | Mismatching | SEQ : 20174726130, PART : 52124713AD, SCAN P04578885AC, CELL [1,1]
07:02:03:52 | I | Matching ok | SEQ : 20174726130, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
07:02:21:67 | I | Matching ok | SEQ : 20174726120, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
07:02:29:21 | I | Matching ok | SEQ : 20174726110, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
07:02:40:37 | W | Mismatching | SEQ : 20174726100, PART : 04578885AC, SCAN TQ41897C0275, CELL [1,4]
07:02:54:32 | I | Matching ok | SEQ : 20174726100, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
07:03:10:05 | I | Matching ok | SEQ : 20174726090, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
07:03:12:06 | I | Matching ok | SEQ : 20174726080, PART : N/A, SCAN N/A, CELL [1,6]
07:03:30:45 | I | Matching ok | SEQ : 20174726190, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
07:04:00:48 | I | Matching ok | SEQ : 20174726180, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
07:04:26:98 | I | Matching ok | SEQ : 20174726170, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
07:04:41:25 | I | Matching ok | SEQ : 20174726160, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
07:04:56:18 | I | Matching ok | SEQ : 20174726150, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
07:05:11:96 | I | Matching ok | SEQ : 20174726140, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
07:14:50:89 | I | Matching ok | SEQ : 20174726250, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
07:14:54:64 | I | Matching ok | SEQ : 20174726240, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
07:14:58:87 | I | Matching ok | SEQ : 20174726230, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
07:15:02:79 | I | Matching ok | SEQ : 20174726220, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
07:15:07:19 | I | Matching ok | SEQ : 20174726210, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
07:15:11:69 | I | Matching ok | SEQ : 20174726200, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
07:15:47:67 | I | Matching ok | SEQ : 20174726310, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
07:15:51:59 | I | Matching ok | SEQ : 20174726300, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
07:15:55:79 | I | Matching ok | SEQ : 20174726290, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
07:15:59:89 | I | Matching ok | SEQ : 20174726280, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
07:16:03:97 | I | Matching ok | SEQ : 20174726270, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
07:16:09:32 | I | Matching ok | SEQ : 20174726260, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
07:20:54:03 | I | Matching ok | SEQ : 20174726370, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
07:21:25:95 | I | Matching ok | SEQ : 20174726360, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
07:21:27:97 | I | Matching ok | SEQ : 20174726350, PART : N/A, SCAN N/A, CELL [1,3]
07:21:39:20 | I | Matching ok | SEQ : 20174726340, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
07:21:56:80 | I | Matching ok | SEQ : 20174726330, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
07:21:58:81 | I | Matching ok | SEQ : 20174726320, PART : N/A, SCAN N/A, CELL [1,6]
07:22:22:63 | I | Matching ok | SEQ : 20174726430, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
07:22:51:70 | I | Matching ok | SEQ : 20174726420, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
07:23:17:65 | I | Matching ok | SEQ : 20174726410, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
07:23:30:16 | I | Matching ok | SEQ : 20174726400, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
07:23:43:48 | I | Matching ok | SEQ : 20174726390, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
07:24:08:26 | W | Mismatching | SEQ : 20174726380, PART : 04578885AC, SCAN TQ41897C0287, CELL [2,6]
07:24:14:18 | I | Matching ok | SEQ : 20174726380, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
07:31:59:42 | W | Mismatching | SEQ : 20174726490, PART : 04578885AC, SCAN TQ41897C0294, CELL [1,1]
07:32:15:09 | I | Matching ok | SEQ : 20174726490, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
07:32:23:57 | I | Matching ok | SEQ : 20174726480, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
07:32:39:59 | I | Matching ok | SEQ : 20174726470, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
07:32:50:07 | W | Mismatching | SEQ : 20174726460, PART : 52124713AD, SCAN TQ41897C1530, CELL [1,4]
07:33:00:59 | I | Matching ok | SEQ : 20174726460, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
07:33:07:12 | I | Matching ok | SEQ : 20174726450, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
07:33:20:02 | I | Matching ok | SEQ : 20174726440, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
07:33:22:05 | I | Matching ok | SEQ : 20174726550, PART : N/A, SCAN N/A, CELL [2,1]
07:33:37:65 | I | Matching ok | SEQ : 20174726540, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
07:33:46:49 | I | Matching ok | SEQ : 20174726530, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
07:33:48:52 | I | Matching ok | SEQ : 20174726520, PART : N/A, SCAN N/A, CELL [2,4]
07:33:53:92 | I | Matching ok | SEQ : 20174726510, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
07:33:56:44 | I | Matching ok | SEQ : 20174726500, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
07:33:58:52 | I | Matching ok | SEQ : 20174726610, PART : N/A, SCAN N/A, CELL [1,1]
07:46:11:64 | I | Matching ok | SEQ : 20174726600, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
07:46:29:29 | I | Matching ok | SEQ : 20174726590, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
07:47:01:59 | W | Mismatching | SEQ : 20174726580, PART : 04578885AC, SCAN TQ41897C0293, CELL [1,4]
07:47:12:79 | I | Matching ok | SEQ : 20174726580, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
07:47:29:34 | W | Mismatching | SEQ : 20174726570, PART : 04578885AC, SCAN P52124713AD, CELL [1,5]
07:47:52:36 | I | Matching ok | SEQ : 20174726570, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
07:47:54:37 | I | Matching ok | SEQ : 20174726560, PART : N/A, SCAN N/A, CELL [1,6]
07:47:56:40 | I | Matching ok | SEQ : 20174726670, PART : N/A, SCAN N/A, CELL [2,1]
07:47:58:44 | I | Matching ok | SEQ : 20174726660, PART : N/A, SCAN N/A, CELL [2,2]
07:48:22:74 | I | Matching ok | SEQ : 20174726650, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
07:48:35:54 | I | Matching ok | SEQ : 20174726640, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
07:48:37:55 | I | Matching ok | SEQ : 20174726630, PART : N/A, SCAN N/A, CELL [2,5]
07:48:51:24 | I | Matching ok | SEQ : 20174726620, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
07:59:43:03 | I | Matching ok | SEQ : 20174726730, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
07:59:46:58 | W | Mismatching | SEQ : 20174726720, PART : 04578885AC, SCAN P52124713AD, CELL [1,2]
07:59:57:66 | W | Mismatching | SEQ : 20174726720, PART : 04578885AC, SCAN P52124713AD, CELL [1,2]
08:00:25:51 | I | Matching ok | SEQ : 20174726720, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
08:00:29:91 | I | Matching ok | SEQ : 20174726710, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
08:00:31:93 | I | Matching ok | SEQ : 20174726700, PART : N/A, SCAN N/A, CELL [1,4]
08:00:33:96 | I | Matching ok | SEQ : 20174726690, PART : N/A, SCAN N/A, CELL [1,5]
08:00:49:14 | I | Matching ok | SEQ : 20174726680, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
08:01:13:89 | I | Matching ok | SEQ : 20174726790, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
08:01:15:89 | I | Matching ok | SEQ : 20174726780, PART : N/A, SCAN N/A, CELL [2,2]
08:02:40:44 | I | Matching ok | SEQ : 20174726770, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
08:02:43:79 | I | Matching ok | SEQ : 20174726760, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
08:02:48:46 | I | Matching ok | SEQ : 20174726750, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
08:02:50:49 | I | Matching ok | SEQ : 20174726740, PART : N/A, SCAN N/A, CELL [2,6]
08:32:14:91 | I | Matching ok | SEQ : 20174726850, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
08:32:19:78 | I | Matching ok | SEQ : 20174726840, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
08:32:40:39 | I | Matching ok | SEQ : 20174726830, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
08:32:42:40 | I | Matching ok | SEQ : 20174726820, PART : N/A, SCAN N/A, CELL [1,4]
08:33:00:21 | I | Matching ok | SEQ : 20174726810, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
08:33:06:71 | I | Matching ok | SEQ : 20174726800, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
08:33:14:31 | I | Matching ok | SEQ : 20174726910, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
08:33:21:01 | I | Matching ok | SEQ : 20174726900, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
08:34:14:18 | I | Matching ok | SEQ : 20174726890, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
08:34:18:24 | I | Matching ok | SEQ : 20174726880, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
08:34:23:56 | I | Matching ok | SEQ : 20174726870, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
08:34:27:83 | I | Matching ok | SEQ : 20174726860, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
08:42:23:47 | I | Matching ok | SEQ : 20174726970, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
08:42:25:84 | I | Matching ok | SEQ : 20174726960, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
08:42:30:27 | I | Matching ok | SEQ : 20174726950, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
08:42:35:67 | I | Matching ok | SEQ : 20174726940, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
08:42:38:34 | I | Matching ok | SEQ : 20174726930, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
08:42:40:36 | I | Matching ok | SEQ : 20174726920, PART : N/A, SCAN N/A, CELL [1,6]
08:42:41:79 | I | Matching ok | SEQ : 20174727030, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
08:42:45:95 | I | Matching ok | SEQ : 20174727020, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
08:42:49:15 | I | Matching ok | SEQ : 20174727010, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
08:42:53:82 | I | Matching ok | SEQ : 20174727000, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
08:42:57:55 | I | Matching ok | SEQ : 20174726990, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
08:43:00:09 | I | Matching ok | SEQ : 20174726980, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
08:51:18:16 | I | Matching ok | SEQ : 20174727090, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
08:51:20:48 | I | Matching ok | SEQ : 20174727080, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
08:51:24:76 | I | Matching ok | SEQ : 20174727070, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
08:51:27:63 | W | Mismatching | SEQ : 20174727060, PART : 04578885AC, SCAN P52124713AD, CELL [1,4]
08:52:06:21 | I | Matching ok | SEQ : 20174727060, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
08:52:09:11 | I | Matching ok | SEQ : 20174727050, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
08:52:13:61 | I | Matching ok | SEQ : 20174727040, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
08:52:19:86 | I | Matching ok | SEQ : 20174727150, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
08:52:29:68 | I | Matching ok | SEQ : 20174727140, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
08:52:45:46 | I | Matching ok | SEQ : 20174727130, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
08:52:48:91 | I | Matching ok | SEQ : 20174727120, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
09:00:49:05 | I | Matching ok | SEQ : 20174727110, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
09:00:51:08 | I | Matching ok | SEQ : 20174727100, PART : N/A, SCAN N/A, CELL [2,6]
09:07:56:91 | I | Matching ok | SEQ : 20174727210, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
09:08:00:46 | I | Matching ok | SEQ : 20174727200, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
09:08:03:88 | I | Matching ok | SEQ : 20174727190, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
09:08:06:13 | I | Matching ok | SEQ : 20174727180, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
09:08:07:24 | I | Matching ok | SEQ : 20174727170, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
09:08:09:25 | I | Matching ok | SEQ : 20174727160, PART : N/A, SCAN N/A, CELL [1,6]
09:08:12:86 | I | Matching ok | SEQ : 20174727270, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
09:08:14:21 | I | Matching ok | SEQ : 20174727260, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
09:08:17:41 | I | Matching ok | SEQ : 20174727250, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
09:08:20:91 | I | Matching ok | SEQ : 20174727240, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
09:08:24:28 | I | Matching ok | SEQ : 20174727230, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
09:08:27:09 | I | Matching ok | SEQ : 20174727220, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
09:17:01:15 | I | Matching ok | SEQ : 20174727330, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
09:17:04:77 | W | Mismatching | SEQ : 20174727320, PART : 52124713AD, SCAN P04578885AC, CELL [1,2]
09:17:28:27 | I | Matching ok | SEQ : 20174727320, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
09:17:30:87 | I | Matching ok | SEQ : 20174727310, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
09:17:35:07 | I | Matching ok | SEQ : 20174727300, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
09:17:37:49 | I | Matching ok | SEQ : 20174727290, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
09:17:40:99 | I | Matching ok | SEQ : 20174727280, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
09:17:43:00 | I | Matching ok | SEQ : 20174727390, PART : N/A, SCAN N/A, CELL [2,1]
09:17:45:25 | I | Matching ok | SEQ : 20174727380, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
09:17:49:25 | I | Matching ok | SEQ : 20174727370, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
09:17:51:90 | I | Matching ok | SEQ : 20174727360, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
09:17:54:02 | I | Matching ok | SEQ : 20174727350, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
09:17:56:03 | I | Matching ok | SEQ : 20174727340, PART : N/A, SCAN N/A, CELL [2,6]
09:17:58:11 | I | Matching ok | SEQ : 20174727450, PART : N/A, SCAN N/A, CELL [1,1]
