07:00:21:70 | I | Matching ok | SEQ : 20174626290, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
11:45:42:44 | I | Matching ok | SEQ : 20174628690, PART : N/A, SCAN N/A, CELL [1,1]
11:58:24:28 | W | Mismatching | SEQ : 20174628680, PART : 52124713AD, SCAN TQ41797H0327, CELL [1,2]
11:58:35:51 | I | Matching ok | SEQ : 20174628680, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
11:58:39:81 | I | Matching ok | SEQ : 20174628670, PART : 68193661AB, SCAN P68193661AB, CELL [1,3]
11:58:41:86 | I | Matching ok | SEQ : 20174628660, PART : N/A, SCAN N/A, CELL [1,4]
11:58:43:91 | I | Matching ok | SEQ : 20174628650, PART : N/A, SCAN N/A, CELL [1,5]
11:58:47:81 | I | Matching ok | SEQ : 20174628640, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
11:58:51:06 | I | Matching ok | SEQ : 20174628750, PART : 68193661AB, SCAN P68193661AB, CELL [2,1]
11:58:54:18 | I | Matching ok | SEQ : 20174628740, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
11:58:58:08 | I | Matching ok | SEQ : 20174628730, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
11:59:02:18 | I | Matching ok | SEQ : 20174628720, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
11:59:06:28 | I | Matching ok | SEQ : 20174628710, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
11:59:11:31 | I | Matching ok | SEQ : 20174628700, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
12:07:05:92 | I | Matching ok | SEQ : 20174628810, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
12:07:08:87 | I | Matching ok | SEQ : 20174628800, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
12:07:11:99 | I | Matching ok | SEQ : 20174628790, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
12:07:14:01 | I | Matching ok | SEQ : 20174628780, PART : N/A, SCAN N/A, CELL [1,4]
12:07:20:84 | I | Matching ok | SEQ : 20174628770, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
12:07:24:95 | I | Matching ok | SEQ : 20174628760, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
12:07:27:95 | I | Matching ok | SEQ : 20174628870, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
12:07:30:92 | I | Matching ok | SEQ : 20174628860, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
12:07:33:92 | I | Matching ok | SEQ : 20174628850, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
12:07:35:96 | I | Matching ok | SEQ : 20174628840, PART : N/A, SCAN N/A, CELL [2,4]
12:07:37:62 | W | Mismatching | SEQ : 20174628830, PART : N/A, SCAN P52124713AD, CELL [2,5]
12:07:37:98 | I | Matching ok | SEQ : 20174628830, PART : N/A, SCAN N/A, CELL [2,5]
12:07:45:92 | I | Matching ok | SEQ : 20174628820, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:14:51:71 | I | Matching ok | SEQ : 20174628930, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
12:14:56:11 | I | Matching ok | SEQ : 20174628920, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
12:14:58:12 | I | Matching ok | SEQ : 20174628910, PART : N/A, SCAN N/A, CELL [1,3]
12:15:01:43 | I | Matching ok | SEQ : 20174628900, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
12:15:03:45 | I | Matching ok | SEQ : 20174628890, PART : N/A, SCAN N/A, CELL [1,5]
12:15:05:99 | I | Matching ok | SEQ : 20174628880, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
12:15:10:91 | I | Matching ok | SEQ : 20174628990, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
12:15:12:91 | I | Matching ok | SEQ : 20174628980, PART : N/A, SCAN N/A, CELL [2,2]
12:15:16:26 | I | Matching ok | SEQ : 20174628970, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:15:20:56 | I | Matching ok | SEQ : 20174628960, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
12:15:24:63 | I | Matching ok | SEQ : 20174628950, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
12:15:29:38 | I | Matching ok | SEQ : 20174628940, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
12:25:40:77 | I | Matching ok | SEQ : 20174629050, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
12:25:44:35 | I | Matching ok | SEQ : 20174629040, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
12:25:49:37 | I | Matching ok | SEQ : 20174629030, PART : 68193661AB, SCAN P68193661AB, CELL [1,3]
12:25:53:17 | I | Matching ok | SEQ : 20174629020, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:25:58:10 | I | Matching ok | SEQ : 20174629010, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
12:26:02:87 | I | Matching ok | SEQ : 20174629000, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
12:26:07:35 | I | Matching ok | SEQ : 20174629110, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:26:11:80 | I | Matching ok | SEQ : 20174629100, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
12:26:15:90 | I | Matching ok | SEQ : 20174629090, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:26:19:57 | I | Matching ok | SEQ : 20174629080, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
12:26:23:65 | I | Matching ok | SEQ : 20174629070, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
12:26:27:55 | I | Matching ok | SEQ : 20174629060, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
12:36:48:91 | I | Matching ok | SEQ : 20174629170, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
12:36:51:72 | I | Matching ok | SEQ : 20174629160, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
12:36:53:39 | I | Matching ok | SEQ : 20174629150, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
12:36:54:82 | I | Matching ok | SEQ : 20174629140, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
12:36:56:34 | I | Matching ok | SEQ : 20174629130, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
12:36:58:36 | I | Matching ok | SEQ : 20174629120, PART : N/A, SCAN N/A, CELL [1,6]
12:37:00:39 | I | Matching ok | SEQ : 20174629230, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
12:37:01:74 | I | Matching ok | SEQ : 20174629220, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
12:37:03:24 | I | Matching ok | SEQ : 20174629210, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
12:37:05:26 | I | Matching ok | SEQ : 20174629200, PART : N/A, SCAN N/A, CELL [2,4]
12:37:07:49 | I | Matching ok | SEQ : 20174629190, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
12:37:09:04 | I | Matching ok | SEQ : 20174629180, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
12:49:24:51 | I | Matching ok | SEQ : 20174629290, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
12:49:26:57 | I | Matching ok | SEQ : 20174629280, PART : N/A, SCAN N/A, CELL [1,2]
12:49:29:01 | I | Matching ok | SEQ : 20174629270, PART : 68193661AB, SCAN P68193661AB, CELL [1,3]
12:49:33:96 | I | Matching ok | SEQ : 20174629260, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
12:49:38:18 | I | Matching ok | SEQ : 20174629250, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
12:49:42:78 | I | Matching ok | SEQ : 20174629240, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
12:49:47:91 | I | Matching ok | SEQ : 20174629350, PART : 68193661AB, SCAN P68193661AB, CELL [2,1]
12:49:52:71 | I | Matching ok | SEQ : 20174629340, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
12:49:57:46 | I | Matching ok | SEQ : 20174629330, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
12:49:59:47 | I | Matching ok | SEQ : 20174629320, PART : N/A, SCAN N/A, CELL [2,4]
12:50:03:18 | I | Matching ok | SEQ : 20174629310, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
12:50:05:20 | I | Matching ok | SEQ : 20174629300, PART : N/A, SCAN N/A, CELL [2,6]
13:11:18:61 | I | Matching ok | SEQ : 20174629410, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
13:11:21:49 | I | Matching ok | SEQ : 20174629400, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
13:11:23:99 | I | Matching ok | SEQ : 20174629390, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
13:11:26:66 | I | Matching ok | SEQ : 20174629380, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
13:11:29:41 | I | Matching ok | SEQ : 20174629370, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
13:11:31:64 | I | Matching ok | SEQ : 20174629360, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
13:11:33:79 | I | Matching ok | SEQ : 20174629470, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
13:11:36:06 | I | Matching ok | SEQ : 20174629460, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
13:11:38:91 | I | Matching ok | SEQ : 20174629450, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
13:11:41:04 | I | Matching ok | SEQ : 20174629440, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
13:11:43:44 | I | Matching ok | SEQ : 20174629430, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
13:11:45:69 | I | Matching ok | SEQ : 20174629420, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
13:22:39:68 | I | Matching ok | SEQ : 20174629530, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
13:22:43:13 | I | Matching ok | SEQ : 20174629520, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
13:22:46:29 | I | Matching ok | SEQ : 20174629510, PART : 68193661AB, SCAN P68193661AB, CELL [1,3]
13:22:48:30 | I | Matching ok | SEQ : 20174629500, PART : N/A, SCAN N/A, CELL [1,4]
13:22:51:56 | I | Matching ok | SEQ : 20174629490, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
13:22:54:75 | I | Matching ok | SEQ : 20174629480, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
13:22:57:41 | I | Matching ok | SEQ : 20174629590, PART : 68193661AB, SCAN P68193661AB, CELL [2,1]
13:23:00:28 | I | Matching ok | SEQ : 20174629580, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
13:23:03:93 | I | Matching ok | SEQ : 20174629570, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
13:23:06:75 | I | Matching ok | SEQ : 20174629560, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
13:23:09:71 | I | Matching ok | SEQ : 20174629550, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
13:23:12:54 | I | Matching ok | SEQ : 20174629540, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
13:32:09:32 | I | Matching ok | SEQ : 20174629650, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
13:32:12:97 | I | Matching ok | SEQ : 20174629640, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
13:32:15:87 | I | Matching ok | SEQ : 20174629630, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
13:32:18:89 | I | Matching ok | SEQ : 20174629620, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
13:32:21:82 | I | Matching ok | SEQ : 20174629610, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
13:32:24:57 | I | Matching ok | SEQ : 20174629600, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
13:32:26:58 | I | Matching ok | SEQ : 20174629710, PART : N/A, SCAN N/A, CELL [2,1]
13:32:29:34 | I | Matching ok | SEQ : 20174629700, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
13:32:32:02 | I | Matching ok | SEQ : 20174629690, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
13:32:34:79 | I | Matching ok | SEQ : 20174629680, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
13:32:36:83 | I | Matching ok | SEQ : 20174629670, PART : N/A, SCAN N/A, CELL [2,5]
13:32:38:84 | I | Matching ok | SEQ : 20174629660, PART : N/A, SCAN N/A, CELL [2,6]
13:48:42:17 | I | Matching ok | SEQ : 20174629770, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
13:48:44:79 | I | Matching ok | SEQ : 20174629760, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
13:48:47:42 | I | Matching ok | SEQ : 20174629750, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
13:48:50:12 | I | Matching ok | SEQ : 20174629740, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
13:48:52:15 | I | Matching ok | SEQ : 20174629730, PART : N/A, SCAN N/A, CELL [1,5]
13:48:54:16 | I | Matching ok | SEQ : 20174629720, PART : N/A, SCAN N/A, CELL [1,6]
13:48:57:64 | I | Matching ok | SEQ : 20174629830, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
13:49:00:54 | I | Matching ok | SEQ : 20174629820, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
13:49:03:29 | I | Matching ok | SEQ : 20174629810, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
13:49:06:12 | I | Matching ok | SEQ : 20174629800, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
13:49:08:87 | I | Matching ok | SEQ : 20174629790, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
13:49:11:67 | I | Matching ok | SEQ : 20174629780, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
14:01:02:23 | I | Matching ok | SEQ : 20174629890, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
14:01:04:96 | I | Matching ok | SEQ : 20174629880, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
14:01:08:01 | I | Matching ok | SEQ : 20174629870, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
14:01:10:03 | I | Matching ok | SEQ : 20174629860, PART : N/A, SCAN N/A, CELL [1,4]
14:01:14:57 | W | Mismatching | SEQ : 20174629850, PART : 04578885AC, SCAN P68193661AB, CELL [1,5]
14:01:23:06 | I | Matching ok | SEQ : 20174629850, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
14:01:25:66 | I | Matching ok | SEQ : 20174629840, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
14:01:28:31 | I | Matching ok | SEQ : 20174629950, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
14:01:30:86 | I | Matching ok | SEQ : 20174629940, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
14:01:33:28 | I | Matching ok | SEQ : 20174629930, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
14:01:35:54 | I | Matching ok | SEQ : 20174629920, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
14:01:37:89 | I | Matching ok | SEQ : 20174629910, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
14:01:40:06 | I | Matching ok | SEQ : 20174629900, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
14:11:04:97 | I | Matching ok | SEQ : 20174630010, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
14:11:07:00 | I | Matching ok | SEQ : 20174630000, PART : N/A, SCAN N/A, CELL [1,2]
14:11:09:17 | I | Matching ok | SEQ : 20174629990, PART : 68193661AB, SCAN P68193661AB, CELL [1,3]
14:11:12:43 | I | Matching ok | SEQ : 20174629980, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
14:11:15:12 | I | Matching ok | SEQ : 20174629970, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
14:11:17:50 | I | Matching ok | SEQ : 20174629960, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
14:11:20:25 | I | Matching ok | SEQ : 20174630070, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
14:11:22:75 | I | Matching ok | SEQ : 20174630060, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
14:11:28:70 | I | Matching ok | SEQ : 20174630050, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
14:11:31:80 | I | Matching ok | SEQ : 20174630040, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
14:11:34:37 | I | Matching ok | SEQ : 20174630030, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
14:11:36:72 | I | Matching ok | SEQ : 20174630020, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
14:22:38:62 | I | Matching ok | SEQ : 20174630130, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
14:22:43:05 | I | Matching ok | SEQ : 20174630120, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
14:22:47:91 | I | Matching ok | SEQ : 20174630110, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
14:22:49:93 | I | Matching ok | SEQ : 20174630100, PART : N/A, SCAN N/A, CELL [1,4]
14:22:53:19 | I | Matching ok | SEQ : 20174630090, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
14:22:55:97 | I | Matching ok | SEQ : 20174630080, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
14:22:58:99 | I | Matching ok | SEQ : 20174630190, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
14:23:02:19 | I | Matching ok | SEQ : 20174630180, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
14:23:05:02 | I | Matching ok | SEQ : 20174630170, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
14:23:07:59 | I | Matching ok | SEQ : 20174630160, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
14:23:10:14 | I | Matching ok | SEQ : 20174630150, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
14:23:12:54 | I | Matching ok | SEQ : 20174630140, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
14:35:53:96 | I | Matching ok | SEQ : 20174630250, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
14:35:56:59 | I | Matching ok | SEQ : 20174630240, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
14:35:58:74 | I | Matching ok | SEQ : 20174630230, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
14:36:01:06 | I | Matching ok | SEQ : 20174630220, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
14:36:03:08 | I | Matching ok | SEQ : 20174630210, PART : N/A, SCAN N/A, CELL [1,5]
14:36:06:21 | I | Matching ok | SEQ : 20174630200, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
14:36:08:23 | I | Matching ok | SEQ : 20174630310, PART : N/A, SCAN N/A, CELL [2,1]
14:36:11:88 | I | Matching ok | SEQ : 20174630300, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
14:36:14:82 | I | Matching ok | SEQ : 20174630290, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
14:36:17:69 | I | Matching ok | SEQ : 20174630280, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
14:36:20:78 | I | Matching ok | SEQ : 20174630270, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
14:36:22:80 | I | Matching ok | SEQ : 20174630260, PART : N/A, SCAN N/A, CELL [2,6]
14:46:41:27 | I | Matching ok | SEQ : 20174630370, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
14:46:44:25 | I | Matching ok | SEQ : 20174630360, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
14:46:46:95 | I | Matching ok | SEQ : 20174630350, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
14:46:49:13 | I | Matching ok | SEQ : 20174630340, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
14:46:51:40 | W | Mismatching | SEQ : 20174630330, PART : 68193661AB, SCAN TQ41827C1152, CELL [1,5]
14:46:57:40 | I | Matching ok | SEQ : 20174630330, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
14:47:00:05 | I | Matching ok | SEQ : 20174630320, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
14:47:01:23 | I | Matching ok | SEQ : 20174630430, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
14:47:01:93 | I | Matching ok | SEQ : 20174630420, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
14:47:03:20 | I | Matching ok | SEQ : 20174630410, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
14:47:04:20 | I | Matching ok | SEQ : 20174630400, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
14:47:06:21 | I | Matching ok | SEQ : 20174630390, PART : N/A, SCAN N/A, CELL [2,5]
14:47:06:68 | I | Matching ok | SEQ : 20174630380, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
14:57:44:09 | I | Matching ok | SEQ : 20174630490, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
14:57:46:11 | I | Matching ok | SEQ : 20174630480, PART : N/A, SCAN N/A, CELL [1,2]
14:57:49:32 | I | Matching ok | SEQ : 20174630470, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
14:57:52:22 | I | Matching ok | SEQ : 20174630460, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
14:57:55:02 | I | Matching ok | SEQ : 20174630450, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
14:57:57:03 | I | Matching ok | SEQ : 20174630440, PART : N/A, SCAN N/A, CELL [1,6]
14:57:59:82 | I | Matching ok | SEQ : 20174630550, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
14:58:02:54 | I | Matching ok | SEQ : 20174630540, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
14:58:04:55 | I | Matching ok | SEQ : 20174630530, PART : N/A, SCAN N/A, CELL [2,3]
14:58:07:62 | I | Matching ok | SEQ : 20174630520, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
14:58:10:67 | I | Matching ok | SEQ : 20174630510, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
14:58:13:59 | I | Matching ok | SEQ : 20174630500, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
15:03:42:45 | I | Matching ok | SEQ : 20174630610, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
15:03:45:02 | I | Matching ok | SEQ : 20174630600, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
15:03:47:40 | I | Matching ok | SEQ : 20174630590, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
15:03:49:70 | I | Matching ok | SEQ : 20174630580, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
15:03:52:48 | I | Matching ok | SEQ : 20174630570, PART : 68193661AB, SCAN P68193661AB, CELL [1,5]
15:03:55:22 | I | Matching ok | SEQ : 20174630560, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
15:03:58:07 | I | Matching ok | SEQ : 20174630670, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
15:04:01:85 | I | Matching ok | SEQ : 20174630660, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
15:04:04:75 | I | Matching ok | SEQ : 20174630650, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
15:04:07:50 | I | Matching ok | SEQ : 20174630640, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
15:04:11:55 | I | Matching ok | SEQ : 20174630630, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
15:07:27:08 | I | Matching ok | SEQ : 20174630620, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
15:07:29:13 | I | Matching ok | SEQ : 20174630730, PART : N/A, SCAN N/A, CELL [1,1]
15:07:31:15 | I | Matching ok | SEQ : 20174630720, PART : N/A, SCAN N/A, CELL [1,2]
15:24:56:98 | I | Matching ok | SEQ : 20174630710, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
15:25:02:63 | I | Matching ok | SEQ : 20174630700, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
15:25:04:64 | I | Matching ok | SEQ : 20174630690, PART : N/A, SCAN N/A, CELL [1,5]
15:25:07:83 | I | Matching ok | SEQ : 20174630680, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
15:25:12:88 | I | Matching ok | SEQ : 20174630790, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
15:25:18:88 | I | Matching ok | SEQ : 20174630780, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
15:25:24:36 | I | Matching ok | SEQ : 20174630770, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
15:25:29:53 | I | Matching ok | SEQ : 20174630760, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
15:25:33:93 | I | Matching ok | SEQ : 20174630750, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
15:25:39:13 | I | Matching ok | SEQ : 20174630740, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
15:33:24:19 | I | Matching ok | SEQ : 20174630850, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
15:33:28:87 | I | Matching ok | SEQ : 20174630840, PART : 68193661AB, SCAN P68193661AB, CELL [1,2]
15:33:30:88 | I | Matching ok | SEQ : 20174630830, PART : N/A, SCAN N/A, CELL [1,3]
15:33:35:07 | I | Matching ok | SEQ : 20174630820, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
15:33:40:34 | I | Matching ok | SEQ : 20174630810, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
15:33:44:54 | I | Matching ok | SEQ : 20174630800, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
15:33:48:97 | I | Matching ok | SEQ : 20174630910, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
15:33:53:80 | I | Matching ok | SEQ : 20174630900, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
15:33:57:22 | I | Matching ok | SEQ : 20174630890, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
15:34:02:37 | I | Matching ok | SEQ : 20174630880, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
15:34:07:10 | I | Matching ok | SEQ : 20174630870, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
15:34:11:39 | I | Matching ok | SEQ : 20174630860, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
15:41:11:05 | I | Matching ok | SEQ : 20174630970, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
15:41:13:08 | I | Matching ok | SEQ : 20174630960, PART : N/A, SCAN N/A, CELL [1,2]
15:41:15:09 | I | Matching ok | SEQ : 20174630950, PART : N/A, SCAN N/A, CELL [1,3]
15:41:19:16 | I | Matching ok | SEQ : 20174630940, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
15:41:23:70 | I | Matching ok | SEQ : 20174630930, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
15:41:27:10 | I | Matching ok | SEQ : 20174630920, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
15:41:31:96 | I | Matching ok | SEQ : 20174631030, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
15:41:33:99 | I | Matching ok | SEQ : 20174631020, PART : N/A, SCAN N/A, CELL [2,2]
15:41:36:01 | I | Matching ok | SEQ : 20174631010, PART : N/A, SCAN N/A, CELL [2,3]
15:41:40:26 | I | Matching ok | SEQ : 20174631000, PART : 68193661AB, SCAN P68193661AB, CELL [2,4]
15:41:45:13 | I | Matching ok | SEQ : 20174630990, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
15:41:50:06 | I | Matching ok | SEQ : 20174630980, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
