00:00:02:84 | I | Matching ok | SEQ : 20174768350, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
05:32:35:37 | I | Matching ok | SEQ : 20174770680, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
05:32:39:70 | I | Matching ok | SEQ : 20174770670, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
05:32:47:84 | I | Matching ok | SEQ : 20174770660, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
05:50:21:44 | I | Matching ok | SEQ : 20174770770, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
05:50:24:89 | I | Matching ok | SEQ : 20174770760, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
05:50:29:32 | I | Matching ok | SEQ : 20174770750, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
05:50:33:17 | I | Matching ok | SEQ : 20174770740, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
05:50:36:57 | I | Matching ok | SEQ : 20174770730, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
05:50:38:58 | I | Matching ok | SEQ : 20174770720, PART : N/A, SCAN N/A, CELL [1,6]
05:50:41:44 | I | Matching ok | SEQ : 20174770830, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
05:50:43:82 | I | Matching ok | SEQ : 20174770820, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
05:50:47:54 | I | Matching ok | SEQ : 20174770810, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
05:50:50:77 | I | Matching ok | SEQ : 20174770800, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
05:50:53:94 | I | Matching ok | SEQ : 20174770790, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
05:50:55:96 | I | Matching ok | SEQ : 20174770780, PART : N/A, SCAN N/A, CELL [2,6]
06:02:36:33 | I | Matching ok | SEQ : 20174770890, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
06:02:42:72 | I | Matching ok | SEQ : 20174770880, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
06:02:45:79 | I | Matching ok | SEQ : 20174770870, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
06:02:49:29 | I | Matching ok | SEQ : 20174770860, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
06:02:52:88 | I | Matching ok | SEQ : 20174770850, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
06:02:54:90 | I | Matching ok | SEQ : 20174770840, PART : N/A, SCAN N/A, CELL [1,6]
06:03:13:54 | I | Matching ok | SEQ : 20174770950, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
06:03:15:56 | I | Matching ok | SEQ : 20174770940, PART : N/A, SCAN N/A, CELL [2,2]
06:03:17:59 | I | Matching ok | SEQ : 20174770930, PART : N/A, SCAN N/A, CELL [2,3]
06:03:24:91 | I | Matching ok | SEQ : 20174770920, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
06:03:28:54 | I | Matching ok | SEQ : 20174770910, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
06:03:31:89 | I | Matching ok | SEQ : 20174770900, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
06:10:58:92 | I | Matching ok | SEQ : 20174771010, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
06:11:00:94 | I | Matching ok | SEQ : 20174771000, PART : N/A, SCAN N/A, CELL [1,2]
06:11:06:00 | I | Matching ok | SEQ : 20174770990, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
06:11:08:87 | I | Matching ok | SEQ : 20174770980, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
06:11:11:27 | I | Matching ok | SEQ : 20174770970, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
06:11:14:20 | I | Matching ok | SEQ : 20174770960, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
06:11:17:97 | I | Matching ok | SEQ : 20174771070, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
06:11:20:72 | I | Matching ok | SEQ : 20174771060, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
06:11:23:30 | I | Matching ok | SEQ : 20174771050, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
06:11:27:97 | I | Matching ok | SEQ : 20174771040, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
06:11:29:98 | I | Matching ok | SEQ : 20174771030, PART : N/A, SCAN N/A, CELL [2,5]
06:11:32:01 | I | Matching ok | SEQ : 20174771020, PART : N/A, SCAN N/A, CELL [2,6]
06:30:09:02 | I | Matching ok | SEQ : 20174771130, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
06:30:12:05 | I | Matching ok | SEQ : 20174771120, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
06:30:15:00 | I | Matching ok | SEQ : 20174771110, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
06:30:17:75 | I | Matching ok | SEQ : 20174771100, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
06:30:19:92 | I | Matching ok | SEQ : 20174771090, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
06:30:22:03 | I | Matching ok | SEQ : 20174771080, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
06:30:24:08 | I | Matching ok | SEQ : 20174771190, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
06:30:26:09 | I | Matching ok | SEQ : 20174771180, PART : N/A, SCAN N/A, CELL [2,2]
06:30:28:11 | I | Matching ok | SEQ : 20174771170, PART : N/A, SCAN N/A, CELL [2,3]
06:30:30:75 | I | Matching ok | SEQ : 20174771160, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
06:30:32:85 | I | Matching ok | SEQ : 20174771150, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
06:30:34:86 | I | Matching ok | SEQ : 20174771140, PART : N/A, SCAN N/A, CELL [2,6]
06:47:01:17 | I | Matching ok | SEQ : 20174771250, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
06:47:09:67 | I | Matching ok | SEQ : 20174771240, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
06:47:12:65 | I | Matching ok | SEQ : 20174771230, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
06:47:14:95 | I | Matching ok | SEQ : 20174771220, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
06:47:16:96 | I | Matching ok | SEQ : 20174771210, PART : N/A, SCAN N/A, CELL [1,5]
06:47:20:53 | I | Matching ok | SEQ : 20174771200, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
06:47:25:87 | I | Matching ok | SEQ : 20174771310, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
06:47:28:32 | I | Matching ok | SEQ : 20174771300, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
06:47:30:33 | I | Matching ok | SEQ : 20174771290, PART : N/A, SCAN N/A, CELL [2,3]
06:47:32:90 | I | Matching ok | SEQ : 20174771280, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
06:47:34:92 | I | Matching ok | SEQ : 20174771270, PART : N/A, SCAN N/A, CELL [2,5]
06:47:36:93 | I | Matching ok | SEQ : 20174771260, PART : N/A, SCAN N/A, CELL [2,6]
06:54:25:78 | I | Matching ok | SEQ : 20174771370, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
06:54:29:56 | I | Matching ok | SEQ : 20174771360, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
06:54:31:58 | I | Matching ok | SEQ : 20174771350, PART : N/A, SCAN N/A, CELL [1,3]
06:54:34:81 | I | Matching ok | SEQ : 20174771340, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
06:54:37:48 | I | Matching ok | SEQ : 20174771330, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
06:54:40:03 | I | Matching ok | SEQ : 20174771320, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
06:54:42:56 | I | Matching ok | SEQ : 20174771430, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
06:54:45:13 | I | Matching ok | SEQ : 20174771420, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
06:54:47:61 | I | Matching ok | SEQ : 20174771410, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
06:54:49:94 | I | Matching ok | SEQ : 20174771400, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
06:54:51:94 | I | Matching ok | SEQ : 20174771390, PART : N/A, SCAN N/A, CELL [2,5]
06:54:54:43 | I | Matching ok | SEQ : 20174771380, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
07:27:05:48 | I | Matching ok | SEQ : 20174771490, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
07:27:09:68 | I | Matching ok | SEQ : 20174771480, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
07:27:12:56 | I | Matching ok | SEQ : 20174771470, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
07:27:15:03 | I | Matching ok | SEQ : 20174771460, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
07:27:17:29 | I | Matching ok | SEQ : 20174771450, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
07:27:19:61 | I | Matching ok | SEQ : 20174771440, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
07:27:21:93 | I | Matching ok | SEQ : 20174771550, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
07:27:26:86 | I | Matching ok | SEQ : 20174771540, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
07:27:30:81 | I | Matching ok | SEQ : 20174771530, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
07:27:33:18 | I | Matching ok | SEQ : 20174771520, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
07:27:35:53 | I | Matching ok | SEQ : 20174771510, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
07:27:38:03 | I | Matching ok | SEQ : 20174771500, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
07:36:10:80 | W | Mismatching | SEQ : 20174771610, PART : 52124713AD, SCAN P04578885AC, CELL [1,1]
07:39:06:22 | W | Mismatching | SEQ : 20174771610, PART : 52124713AD, SCAN TQ42017C0162, CELL [1,1]
07:39:17:12 | I | Matching ok | SEQ : 20174771610, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
07:39:19:55 | I | Matching ok | SEQ : 20174771600, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
07:39:21:90 | I | Matching ok | SEQ : 20174771590, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
07:39:24:10 | I | Matching ok | SEQ : 20174771580, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
07:39:26:90 | I | Matching ok | SEQ : 20174771570, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
07:39:31:75 | I | Matching ok | SEQ : 20174771560, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
07:39:34:80 | I | Matching ok | SEQ : 20174771670, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
07:39:36:81 | I | Matching ok | SEQ : 20174771660, PART : N/A, SCAN N/A, CELL [2,2]
07:39:39:73 | W | Mismatching | SEQ : 20174771650, PART : 52124713AD, SCAN TQ42017C0169, CELL [2,3]
07:39:45:82 | I | Matching ok | SEQ : 20174771650, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
07:39:47:84 | I | Matching ok | SEQ : 20174771640, PART : N/A, SCAN N/A, CELL [2,4]
07:39:51:07 | I | Matching ok | SEQ : 20174771630, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
07:39:57:17 | I | Matching ok | SEQ : 20174771620, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
07:47:14:41 | I | Matching ok | SEQ : 20174771730, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
07:47:16:91 | I | Matching ok | SEQ : 20174771720, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
07:47:19:51 | I | Matching ok | SEQ : 20174771710, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
07:47:21:54 | I | Matching ok | SEQ : 20174771700, PART : N/A, SCAN N/A, CELL [1,4]
07:47:23:55 | I | Matching ok | SEQ : 20174771690, PART : N/A, SCAN N/A, CELL [1,5]
07:47:28:49 | I | Matching ok | SEQ : 20174771680, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
07:47:30:51 | I | Matching ok | SEQ : 20174771790, PART : N/A, SCAN N/A, CELL [2,1]
07:47:33:56 | I | Matching ok | SEQ : 20174771780, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
07:47:36:69 | I | Matching ok | SEQ : 20174771770, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
07:47:39:29 | I | Matching ok | SEQ : 20174771760, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
07:47:42:71 | I | Matching ok | SEQ : 20174771750, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
07:47:45:04 | I | Matching ok | SEQ : 20174771740, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
07:56:09:60 | I | Matching ok | SEQ : 20174771850, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
07:56:11:63 | I | Matching ok | SEQ : 20174771840, PART : N/A, SCAN N/A, CELL [1,2]
07:56:15:00 | I | Matching ok | SEQ : 20174771830, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
07:56:17:40 | I | Matching ok | SEQ : 20174771820, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
07:56:19:42 | I | Matching ok | SEQ : 20174771810, PART : N/A, SCAN N/A, CELL [1,5]
07:56:23:95 | I | Matching ok | SEQ : 20174771800, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
07:56:26:27 | W | Mismatching | SEQ : 20174771910, PART : 52124713AD, SCAN P04578885AC, CELL [2,1]
07:56:36:80 | I | Matching ok | SEQ : 20174771910, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
07:56:40:80 | I | Matching ok | SEQ : 20174771900, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
07:56:42:82 | I | Matching ok | SEQ : 20174771890, PART : N/A, SCAN N/A, CELL [2,3]
07:56:44:83 | I | Matching ok | SEQ : 20174771880, PART : N/A, SCAN N/A, CELL [2,4]
07:56:48:97 | I | Matching ok | SEQ : 20174771870, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
07:56:52:50 | I | Matching ok | SEQ : 20174771860, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
07:56:54:59 | I | Matching ok | SEQ : 20174771970, PART : N/A, SCAN N/A, CELL [1,1]
08:07:49:66 | I | Matching ok | SEQ : 20174771960, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
08:07:51:69 | I | Matching ok | SEQ : 20174771950, PART : N/A, SCAN N/A, CELL [1,3]
08:07:58:89 | I | Matching ok | SEQ : 20174771940, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
08:08:02:94 | I | Matching ok | SEQ : 20174771930, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
08:08:05:89 | I | Matching ok | SEQ : 20174771920, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
08:08:08:96 | I | Matching ok | SEQ : 20174772030, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
08:08:10:98 | I | Matching ok | SEQ : 20174772020, PART : N/A, SCAN N/A, CELL [2,2]
08:08:13:16 | I | Matching ok | SEQ : 20174772010, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
08:08:16:99 | I | Matching ok | SEQ : 20174772000, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
08:08:20:14 | I | Matching ok | SEQ : 20174771990, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
08:08:22:97 | I | Matching ok | SEQ : 20174771980, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
08:22:51:51 | I | Matching ok | SEQ : 20174772090, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
08:22:54:21 | I | Matching ok | SEQ : 20174772080, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
08:22:56:61 | I | Matching ok | SEQ : 20174772070, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
08:22:59:76 | I | Matching ok | SEQ : 20174772060, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
08:23:03:54 | I | Matching ok | SEQ : 20174772050, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
08:23:07:24 | I | Matching ok | SEQ : 20174772040, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
08:23:09:99 | I | Matching ok | SEQ : 20174772150, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
08:23:12:00 | I | Matching ok | SEQ : 20174772140, PART : N/A, SCAN N/A, CELL [2,2]
08:23:14:01 | I | Matching ok | SEQ : 20174772130, PART : N/A, SCAN N/A, CELL [2,3]
08:23:16:56 | I | Matching ok | SEQ : 20174772120, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
08:23:18:71 | I | Matching ok | SEQ : 20174772110, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
08:23:21:71 | I | Matching ok | SEQ : 20174772100, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
08:32:14:47 | I | Matching ok | SEQ : 20174772210, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
08:32:18:27 | I | Matching ok | SEQ : 20174772200, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
08:32:22:13 | I | Matching ok | SEQ : 20174772190, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
08:32:25:98 | I | Matching ok | SEQ : 20174772180, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
08:32:27:98 | I | Matching ok | SEQ : 20174772170, PART : N/A, SCAN N/A, CELL [1,5]
08:32:33:63 | I | Matching ok | SEQ : 20174772160, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
08:32:40:40 | I | Matching ok | SEQ : 20174772270, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
08:32:42:42 | I | Matching ok | SEQ : 20174772260, PART : N/A, SCAN N/A, CELL [2,2]
08:32:44:43 | I | Matching ok | SEQ : 20174772250, PART : N/A, SCAN N/A, CELL [2,3]
08:32:49:48 | I | Matching ok | SEQ : 20174772240, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
08:33:33:85 | I | Matching ok | SEQ : 20174772230, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
08:33:35:86 | I | Matching ok | SEQ : 20174772220, PART : N/A, SCAN N/A, CELL [2,6]
08:39:13:39 | I | Matching ok | SEQ : 20174772330, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
08:39:17:06 | I | Matching ok | SEQ : 20174772320, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
08:39:19:10 | I | Matching ok | SEQ : 20174772310, PART : N/A, SCAN N/A, CELL [1,3]
08:39:21:71 | I | Matching ok | SEQ : 20174772300, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
08:39:23:74 | I | Matching ok | SEQ : 20174772290, PART : N/A, SCAN N/A, CELL [1,5]
08:39:26:06 | I | Matching ok | SEQ : 20174772280, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
08:39:28:08 | I | Matching ok | SEQ : 20174772390, PART : N/A, SCAN N/A, CELL [2,1]
08:39:30:09 | I | Matching ok | SEQ : 20174772380, PART : N/A, SCAN N/A, CELL [2,2]
08:39:32:61 | I | Matching ok | SEQ : 20174772370, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
08:39:36:34 | I | Matching ok | SEQ : 20174772360, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
08:39:40:03 | I | Matching ok | SEQ : 20174772350, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
08:39:43:84 | I | Matching ok | SEQ : 20174772340, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
08:51:29:88 | I | Matching ok | SEQ : 20174772450, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
08:51:34:30 | I | Matching ok | SEQ : 20174772440, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
08:51:38:10 | I | Matching ok | SEQ : 20174772430, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
08:51:44:00 | I | Matching ok | SEQ : 20174772420, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
08:51:46:93 | I | Matching ok | SEQ : 20174772410, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
08:51:49:65 | I | Matching ok | SEQ : 20174772400, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
08:51:52:05 | I | Matching ok | SEQ : 20174772510, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
08:51:56:23 | I | Matching ok | SEQ : 20174772500, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
08:51:59:50 | I | Matching ok | SEQ : 20174772490, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
08:52:02:50 | I | Matching ok | SEQ : 20174772480, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
08:52:06:60 | I | Matching ok | SEQ : 20174772470, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
08:52:09:38 | I | Matching ok | SEQ : 20174772460, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
09:08:54:28 | I | Matching ok | SEQ : 20174772570, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
09:09:00:35 | I | Matching ok | SEQ : 20174772560, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
09:09:03:55 | I | Matching ok | SEQ : 20174772550, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
09:09:07:66 | I | Matching ok | SEQ : 20174772540, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
09:09:11:83 | I | Matching ok | SEQ : 20174772530, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
09:09:15:98 | I | Matching ok | SEQ : 20174772520, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
09:09:18:01 | I | Matching ok | SEQ : 20174772630, PART : N/A, SCAN N/A, CELL [2,1]
09:09:30:68 | I | Matching ok | SEQ : 20174772620, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
09:09:32:70 | I | Matching ok | SEQ : 20174772610, PART : N/A, SCAN N/A, CELL [2,3]
09:09:37:86 | I | Matching ok | SEQ : 20174772600, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
09:09:42:83 | I | Matching ok | SEQ : 20174772590, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
09:09:46:80 | I | Matching ok | SEQ : 20174772580, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
09:19:18:57 | I | Matching ok | SEQ : 20174772690, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
09:19:22:94 | I | Matching ok | SEQ : 20174772680, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
09:19:29:27 | I | Matching ok | SEQ : 20174772670, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
09:19:34:19 | I | Matching ok | SEQ : 20174772660, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
09:19:39:02 | I | Matching ok | SEQ : 20174772650, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
09:19:41:03 | I | Matching ok | SEQ : 20174772640, PART : N/A, SCAN N/A, CELL [1,6]
09:19:43:94 | I | Matching ok | SEQ : 20174772750, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
09:19:45:96 | I | Matching ok | SEQ : 20174772740, PART : N/A, SCAN N/A, CELL [2,2]
09:19:47:97 | I | Matching ok | SEQ : 20174772730, PART : N/A, SCAN N/A, CELL [2,3]
09:19:51:02 | I | Matching ok | SEQ : 20174772720, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
09:19:54:69 | I | Matching ok | SEQ : 20174772710, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
09:19:58:64 | I | Matching ok | SEQ : 20174772700, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
09:28:13:70 | I | Matching ok | SEQ : 20174772810, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
09:28:15:74 | I | Matching ok | SEQ : 20174772800, PART : N/A, SCAN N/A, CELL [1,2]
09:28:18:08 | I | Matching ok | SEQ : 20174772790, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
09:28:23:91 | I | Matching ok | SEQ : 20174772780, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
09:28:26:68 | I | Matching ok | SEQ : 20174772770, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
09:28:31:18 | I | Matching ok | SEQ : 20174772760, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
09:28:36:63 | I | Matching ok | SEQ : 20174772870, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
09:28:41:01 | I | Matching ok | SEQ : 20174772860, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
09:28:44:41 | I | Matching ok | SEQ : 20174772850, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
09:28:47:03 | I | Matching ok | SEQ : 20174772840, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
09:28:50:63 | I | Matching ok | SEQ : 20174772830, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
09:28:52:98 | I | Matching ok | SEQ : 20174772820, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
09:40:55:43 | I | Matching ok | SEQ : 20174772930, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
09:40:58:53 | I | Matching ok | SEQ : 20174772920, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
09:41:01:92 | I | Matching ok | SEQ : 20174772910, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
09:41:05:12 | I | Matching ok | SEQ : 20174772900, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
09:41:08:30 | I | Matching ok | SEQ : 20174772890, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
09:41:11:65 | I | Matching ok | SEQ : 20174772880, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
09:41:15:35 | I | Matching ok | SEQ : 20174772990, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
09:41:18:12 | I | Matching ok | SEQ : 20174772980, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
09:41:20:14 | I | Matching ok | SEQ : 20174772970, PART : N/A, SCAN N/A, CELL [2,3]
09:41:24:20 | I | Matching ok | SEQ : 20174772960, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
09:41:27:33 | I | Matching ok | SEQ : 20174772950, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
09:41:34:35 | I | Matching ok | SEQ : 20174772940, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
09:58:56:20 | I | Matching ok | SEQ : 20174773050, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
09:58:59:73 | I | Matching ok | SEQ : 20174773040, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
09:59:03:40 | I | Matching ok | SEQ : 20174773030, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
09:59:05:41 | I | Matching ok | SEQ : 20174773020, PART : N/A, SCAN N/A, CELL [1,4]
09:59:10:25 | I | Matching ok | SEQ : 20174773010, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
09:59:13:55 | I | Matching ok | SEQ : 20174773000, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
09:59:19:50 | I | Matching ok | SEQ : 20174773110, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
09:59:22:87 | I | Matching ok | SEQ : 20174773100, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
09:59:24:89 | I | Matching ok | SEQ : 20174773090, PART : N/A, SCAN N/A, CELL [2,3]
09:59:28:50 | I | Matching ok | SEQ : 20174773080, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
