00:01:54:32 | I | Matching ok | SEQ : 20174698290, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
04:02:49:84 | I | Matching ok | SEQ : 20174700510, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
04:02:59:19 | I | Matching ok | SEQ : 20174700500, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
04:03:02:47 | I | Matching ok | SEQ : 20174700490, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
04:03:16:07 | I | Matching ok | SEQ : 20174700480, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
04:03:22:19 | I | Matching ok | SEQ : 20174700470, PART : 68193661AB, SCAN P68193661AB, CELL [2,5]
04:03:24:25 | I | Matching ok | SEQ : 20174700460, PART : N/A, SCAN N/A, CELL [2,6]
04:03:26:39 | I | Matching ok | SEQ : 20174700570, PART : N/A, SCAN N/A, CELL [1,1]
04:14:25:51 | I | Matching ok | SEQ : 20174700560, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
04:14:28:61 | I | Matching ok | SEQ : 20174700550, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
04:14:38:04 | I | Matching ok | SEQ : 20174700540, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
04:14:42:96 | I | Matching ok | SEQ : 20174700530, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
04:14:46:68 | I | Matching ok | SEQ : 20174700520, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
04:14:51:18 | I | Matching ok | SEQ : 20174700630, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
04:14:55:91 | I | Matching ok | SEQ : 20174700620, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
04:15:06:41 | I | Matching ok | SEQ : 20174700610, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
04:15:08:42 | I | Matching ok | SEQ : 20174700600, PART : N/A, SCAN N/A, CELL [2,4]
04:15:25:61 | I | Matching ok | SEQ : 20174700590, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
04:15:39:51 | I | Matching ok | SEQ : 20174700580, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
04:24:07:97 | I | Matching ok | SEQ : 20174700690, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
04:24:42:75 | I | Matching ok | SEQ : 20174700680, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
04:24:51:45 | I | Matching ok | SEQ : 20174700670, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
04:25:02:55 | I | Matching ok | SEQ : 20174700660, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
04:25:12:52 | I | Matching ok | SEQ : 20174700650, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
04:25:14:53 | I | Matching ok | SEQ : 20174700640, PART : N/A, SCAN N/A, CELL [1,6]
04:25:21:15 | I | Matching ok | SEQ : 20174700750, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
04:25:34:40 | I | Matching ok | SEQ : 20174700740, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
04:25:46:62 | I | Matching ok | SEQ : 20174700730, PART : 68193661AB, SCAN P68193661AB, CELL [2,3]
04:25:57:06 | I | Matching ok | SEQ : 20174700720, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
04:26:02:38 | I | Matching ok | SEQ : 20174700710, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
04:26:04:39 | I | Matching ok | SEQ : 20174700700, PART : N/A, SCAN N/A, CELL [2,6]
04:26:06:43 | I | Matching ok | SEQ : 20174700810, PART : N/A, SCAN N/A, CELL [1,1]
04:43:31:58 | I | Matching ok | SEQ : 20174700800, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
04:43:35:08 | I | Matching ok | SEQ : 20174700790, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
04:43:39:50 | I | Matching ok | SEQ : 20174700780, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
04:43:45:78 | I | Matching ok | SEQ : 20174700770, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
04:43:48:70 | I | Matching ok | SEQ : 20174700760, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
04:44:25:10 | I | Matching ok | SEQ : 20174700870, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
04:44:29:65 | I | Matching ok | SEQ : 20174700860, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
04:44:39:31 | I | Matching ok | SEQ : 20174700850, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
04:44:44:53 | I | Matching ok | SEQ : 20174700840, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
04:44:52:35 | I | Matching ok | SEQ : 20174700830, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
04:44:54:39 | I | Matching ok | SEQ : 20174700820, PART : N/A, SCAN N/A, CELL [2,6]
04:59:17:85 | I | Matching ok | SEQ : 20174700930, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
04:59:20:45 | I | Matching ok | SEQ : 20174700920, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
04:59:22:47 | I | Matching ok | SEQ : 20174700910, PART : N/A, SCAN N/A, CELL [1,3]
04:59:28:73 | I | Matching ok | SEQ : 20174700900, PART : 68193661AB, SCAN P68193661AB, CELL [1,4]
04:59:31:91 | I | Matching ok | SEQ : 20174700890, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
04:59:33:92 | I | Matching ok | SEQ : 20174700880, PART : N/A, SCAN N/A, CELL [1,6]
04:59:42:23 | I | Matching ok | SEQ : 20174700990, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
04:59:44:48 | I | Matching ok | SEQ : 20174700980, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
04:59:48:95 | I | Matching ok | SEQ : 20174700970, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
04:59:59:53 | I | Matching ok | SEQ : 20174700960, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
05:00:01:56 | I | Matching ok | SEQ : 20174700950, PART : N/A, SCAN N/A, CELL [2,5]
05:00:06:30 | I | Matching ok | SEQ : 20174700940, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
05:00:08:41 | I | Matching ok | SEQ : 20174701050, PART : N/A, SCAN N/A, CELL [1,1]
05:08:16:89 | I | Matching ok | SEQ : 20174701040, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
05:08:20:84 | I | Matching ok | SEQ : 20174701030, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
05:08:25:99 | I | Matching ok | SEQ : 20174701020, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
05:08:30:22 | I | Matching ok | SEQ : 20174701010, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
05:08:33:09 | W | Mismatching | SEQ : 20174701000, PART : 52124713AD, SCAN P68193661AB, CELL [1,6]
05:08:45:29 | W | Mismatching | SEQ : 20174701000, PART : 52124713AD, SCAN P04578885AC, CELL [1,6]
05:08:48:07 | W | Mismatching | SEQ : 20174701000, PART : 52124713AD, SCAN P68193661AB, CELL [1,6]
05:08:57:49 | I | Matching ok | SEQ : 20174701000, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
05:08:59:50 | I | Matching ok | SEQ : 20174701110, PART : N/A, SCAN N/A, CELL [2,1]
05:09:03:19 | I | Matching ok | SEQ : 20174701100, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
05:09:11:37 | I | Matching ok | SEQ : 20174701090, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
05:09:17:22 | I | Matching ok | SEQ : 20174701080, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
05:09:19:23 | I | Matching ok | SEQ : 20174701070, PART : N/A, SCAN N/A, CELL [2,5]
05:09:21:67 | I | Matching ok | SEQ : 20174701060, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
05:19:40:58 | I | Matching ok | SEQ : 20174701170, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
05:19:57:11 | I | Matching ok | SEQ : 20174701160, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
05:19:59:81 | I | Matching ok | SEQ : 20174701150, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
05:20:02:31 | I | Matching ok | SEQ : 20174701140, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
05:20:07:49 | I | Matching ok | SEQ : 20174701130, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
05:20:14:56 | I | Matching ok | SEQ : 20174701120, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
05:20:29:68 | I | Matching ok | SEQ : 20174701230, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
05:20:32:33 | W | Mismatching | SEQ : 20174701220, PART : 04578885AC, SCAN P52124713AD, CELL [2,2]
05:20:56:16 | I | Matching ok | SEQ : 20174701220, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
05:21:02:68 | I | Matching ok | SEQ : 20174701210, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
05:21:06:48 | I | Matching ok | SEQ : 20174701200, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
05:21:32:63 | I | Matching ok | SEQ : 20174701190, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
05:21:38:21 | I | Matching ok | SEQ : 20174701180, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
06:21:09:32 | I | Matching ok | SEQ : 20174701290, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
06:21:11:67 | I | Matching ok | SEQ : 20174701280, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
06:21:13:68 | I | Matching ok | SEQ : 20174701270, PART : N/A, SCAN N/A, CELL [1,3]
06:21:18:07 | I | Matching ok | SEQ : 20174701260, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
06:21:20:52 | I | Matching ok | SEQ : 20174701250, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
06:21:22:54 | I | Matching ok | SEQ : 20174701240, PART : N/A, SCAN N/A, CELL [1,6]
06:21:25:45 | I | Matching ok | SEQ : 20174701350, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
06:21:28:83 | I | Matching ok | SEQ : 20174701340, PART : 68193661AB, SCAN P68193661AB, CELL [2,2]
06:21:32:37 | I | Matching ok | SEQ : 20174701330, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
06:21:36:10 | I | Matching ok | SEQ : 20174701320, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
06:21:40:72 | I | Matching ok | SEQ : 20174701310, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
06:21:44:72 | I | Matching ok | SEQ : 20174701300, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
06:29:53:91 | I | Matching ok | SEQ : 20174701410, PART : 68193661AB, SCAN P68193661AB, CELL [1,1]
06:29:57:31 | I | Matching ok | SEQ : 20174701400, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
06:30:00:68 | I | Matching ok | SEQ : 20174701390, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
06:30:03:81 | I | Matching ok | SEQ : 20174701380, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
06:30:08:78 | I | Matching ok | SEQ : 20174701370, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
06:30:13:13 | I | Matching ok | SEQ : 20174701360, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
06:30:16:51 | I | Matching ok | SEQ : 20174701470, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
06:30:20:69 | I | Matching ok | SEQ : 20174701460, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
06:30:24:58 | I | Matching ok | SEQ : 20174701450, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
06:30:28:69 | I | Matching ok | SEQ : 20174701440, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
06:30:32:91 | I | Matching ok | SEQ : 20174701430, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
06:30:36:78 | I | Matching ok | SEQ : 20174701420, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
06:38:29:69 | I | Matching ok | SEQ : 20174701530, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
06:38:32:82 | I | Matching ok | SEQ : 20174701520, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
06:38:35:87 | I | Matching ok | SEQ : 20174701510, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
06:38:39:45 | I | Matching ok | SEQ : 20174701500, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
06:38:42:82 | I | Matching ok | SEQ : 20174701490, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
06:38:46:74 | I | Matching ok | SEQ : 20174701480, PART : 68193661AB, SCAN P68193661AB, CELL [1,6]
06:38:50:57 | I | Matching ok | SEQ : 20174701590, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
06:38:55:30 | I | Matching ok | SEQ : 20174701580, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
06:38:57:34 | I | Matching ok | SEQ : 20174701570, PART : N/A, SCAN N/A, CELL [2,3]
06:39:01:37 | I | Matching ok | SEQ : 20174701560, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
06:39:05:17 | I | Matching ok | SEQ : 20174701550, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
06:39:08:60 | I | Matching ok | SEQ : 20174701540, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
06:51:39:34 | I | Matching ok | SEQ : 20174701650, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
06:51:44:21 | I | Matching ok | SEQ : 20174701640, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
06:51:47:64 | I | Matching ok | SEQ : 20174701630, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
06:51:51:61 | I | Matching ok | SEQ : 20174701620, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
06:51:53:63 | I | Matching ok | SEQ : 20174701610, PART : N/A, SCAN N/A, CELL [1,5]
06:51:58:01 | I | Matching ok | SEQ : 20174701600, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
06:52:02:21 | I | Matching ok | SEQ : 20174701710, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
06:52:06:44 | W | Mismatching | SEQ : 20174701700, PART : 04578885AC, SCAN P52124713AD, CELL [2,2]
06:52:16:77 | I | Matching ok | SEQ : 20174701700, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
06:52:21:04 | I | Matching ok | SEQ : 20174701690, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
06:52:25:16 | I | Matching ok | SEQ : 20174701680, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
06:52:29:40 | I | Matching ok | SEQ : 20174701670, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
06:52:33:04 | I | Matching ok | SEQ : 20174701660, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
06:58:38:10 | I | Matching ok | SEQ : 20174701770, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
06:58:42:02 | I | Matching ok | SEQ : 20174701760, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
06:58:46:07 | I | Matching ok | SEQ : 20174701750, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
06:58:50:05 | I | Matching ok | SEQ : 20174701740, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
06:58:54:20 | I | Matching ok | SEQ : 20174701730, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
06:58:58:07 | I | Matching ok | SEQ : 20174701720, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
06:59:02:20 | I | Matching ok | SEQ : 20174701830, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
06:59:06:90 | I | Matching ok | SEQ : 20174701820, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
06:59:10:90 | I | Matching ok | SEQ : 20174701810, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
06:59:15:05 | I | Matching ok | SEQ : 20174701800, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
06:59:18:95 | I | Matching ok | SEQ : 20174701790, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
06:59:23:08 | I | Matching ok | SEQ : 20174701780, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
07:11:25:72 | I | Matching ok | SEQ : 20174701890, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
07:11:29:22 | I | Matching ok | SEQ : 20174701880, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
07:11:33:02 | I | Matching ok | SEQ : 20174701870, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
07:11:36:12 | I | Matching ok | SEQ : 20174701860, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
07:11:39:02 | I | Matching ok | SEQ : 20174701850, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
07:11:42:07 | I | Matching ok | SEQ : 20174701840, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
07:11:44:92 | I | Matching ok | SEQ : 20174701950, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
07:11:47:72 | I | Matching ok | SEQ : 20174701940, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
07:11:50:29 | I | Matching ok | SEQ : 20174701930, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
07:11:52:79 | I | Matching ok | SEQ : 20174701920, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
07:11:54:82 | I | Matching ok | SEQ : 20174701910, PART : N/A, SCAN N/A, CELL [2,5]
07:11:58:22 | I | Matching ok | SEQ : 20174701900, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
07:22:27:63 | I | Matching ok | SEQ : 20174702010, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
07:22:30:58 | I | Matching ok | SEQ : 20174702000, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
07:22:36:86 | I | Matching ok | SEQ : 20174701990, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
07:22:42:86 | I | Matching ok | SEQ : 20174701980, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
07:22:47:73 | I | Matching ok | SEQ : 20174701970, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
07:22:49:93 | I | Matching ok | SEQ : 20174701960, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
07:22:52:34 | I | Matching ok | SEQ : 20174702070, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
07:22:54:56 | I | Matching ok | SEQ : 20174702060, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
07:22:56:93 | I | Matching ok | SEQ : 20174702050, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
07:22:59:18 | I | Matching ok | SEQ : 20174702040, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
07:23:04:56 | I | Matching ok | SEQ : 20174702030, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
07:23:07:51 | I | Matching ok | SEQ : 20174702020, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
07:33:10:35 | I | Matching ok | SEQ : 20174702130, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
07:33:13:67 | I | Matching ok | SEQ : 20174702120, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
07:33:16:62 | I | Matching ok | SEQ : 20174702110, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
07:33:19:92 | I | Matching ok | SEQ : 20174702100, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
07:33:23:62 | I | Matching ok | SEQ : 20174702090, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
07:33:28:87 | I | Matching ok | SEQ : 20174702080, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
07:33:31:65 | I | Matching ok | SEQ : 20174702190, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
07:33:36:70 | I | Matching ok | SEQ : 20174702180, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
07:33:40:97 | I | Matching ok | SEQ : 20174702170, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
07:33:43:01 | I | Matching ok | SEQ : 20174702160, PART : N/A, SCAN N/A, CELL [2,4]
07:33:47:37 | I | Matching ok | SEQ : 20174702150, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
07:33:51:47 | I | Matching ok | SEQ : 20174702140, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
07:42:49:26 | I | Matching ok | SEQ : 20174702250, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
07:42:52:84 | I | Matching ok | SEQ : 20174702240, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
07:42:56:26 | I | Matching ok | SEQ : 20174702230, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
07:42:59:51 | I | Matching ok | SEQ : 20174702220, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
07:43:02:69 | I | Matching ok | SEQ : 20174702210, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
07:43:05:89 | I | Matching ok | SEQ : 20174702200, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
07:43:07:91 | I | Matching ok | SEQ : 20174702310, PART : N/A, SCAN N/A, CELL [2,1]
07:43:09:92 | I | Matching ok | SEQ : 20174702300, PART : N/A, SCAN N/A, CELL [2,2]
07:43:14:26 | I | Matching ok | SEQ : 20174702290, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
07:43:17:06 | I | Matching ok | SEQ : 20174702280, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
07:43:20:22 | I | Matching ok | SEQ : 20174702270, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
07:43:23:09 | I | Matching ok | SEQ : 20174702260, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
07:53:46:50 | I | Matching ok | SEQ : 20174702370, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
07:53:49:03 | I | Matching ok | SEQ : 20174702360, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
07:53:52:15 | I | Matching ok | SEQ : 20174702350, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
07:53:55:45 | I | Matching ok | SEQ : 20174702340, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
07:53:57:85 | I | Matching ok | SEQ : 20174702330, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
07:54:02:11 | I | Matching ok | SEQ : 20174702320, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
07:54:10:58 | I | Matching ok | SEQ : 20174702430, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
07:54:19:75 | I | Matching ok | SEQ : 20174702420, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
07:54:22:85 | I | Matching ok | SEQ : 20174702410, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
07:54:25:71 | I | Matching ok | SEQ : 20174702400, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
07:54:29:58 | I | Matching ok | SEQ : 20174702390, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
07:54:32:63 | I | Matching ok | SEQ : 20174702380, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
08:22:59:89 | I | Matching ok | SEQ : 20174702490, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
08:23:03:79 | I | Matching ok | SEQ : 20174702480, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
08:23:23:37 | I | Matching ok | SEQ : 20174702470, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
08:23:26:12 | I | Matching ok | SEQ : 20174702460, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
08:23:29:40 | I | Matching ok | SEQ : 20174702450, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
08:23:32:70 | I | Matching ok | SEQ : 20174702440, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
08:23:36:52 | W | Mismatching | SEQ : 20174702550, PART : 52124713AD, SCAN P04578885AC, CELL [2,1]
08:23:58:37 | W | Mismatching | SEQ : 20174702550, PART : 52124713AD, SCAN P04578885AC, CELL [2,1]
08:24:30:90 | I | Matching ok | SEQ : 20174702550, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
08:24:32:70 | I | Matching ok | SEQ : 20174702540, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
08:24:34:07 | I | Matching ok | SEQ : 20174702530, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
08:24:35:62 | I | Matching ok | SEQ : 20174702520, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
08:24:37:35 | I | Matching ok | SEQ : 20174702510, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
08:24:39:28 | I | Matching ok | SEQ : 20174702500, PART : 68193661AB, SCAN P68193661AB, CELL [2,6]
08:40:08:94 | I | Matching ok | SEQ : 20174702610, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
08:40:12:39 | I | Matching ok | SEQ : 20174702600, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
08:40:39:35 | I | Matching ok | SEQ : 20174702590, PART : 68193661AB, SCAN P68193661AB, CELL [1,3]
08:40:43:47 | I | Matching ok | SEQ : 20174702580, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
08:40:48:15 | I | Matching ok | SEQ : 20174702570, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
08:41:29:45 | I | Matching ok | SEQ : 20174702560, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
08:41:32:75 | I | Matching ok | SEQ : 20174702670, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
08:41:35:57 | I | Matching ok | SEQ : 20174702660, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
08:41:38:15 | I | Matching ok | SEQ : 20174702650, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
08:41:40:67 | I | Matching ok | SEQ : 20174702640, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
08:41:43:35 | I | Matching ok | SEQ : 20174702630, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
08:41:46:12 | I | Matching ok | SEQ : 20174702620, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
08:50:14:04 | I | Matching ok | SEQ : 20174702730, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
08:50:16:89 | I | Matching ok | SEQ : 20174702720, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
08:50:19:68 | I | Matching ok | SEQ : 20174702710, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
08:50:22:73 | I | Matching ok | SEQ : 20174702700, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
08:50:24:75 | I | Matching ok | SEQ : 20174702690, PART : N/A, SCAN N/A, CELL [1,5]
08:50:35:33 | I | Matching ok | SEQ : 20174702680, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
08:50:39:83 | I | Matching ok | SEQ : 20174702790, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
08:50:43:23 | I | Matching ok | SEQ : 20174702780, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
08:50:45:71 | I | Matching ok | SEQ : 20174702770, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
08:50:49:31 | I | Matching ok | SEQ : 20174702760, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
08:50:51:66 | I | Matching ok | SEQ : 20174702750, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
08:50:53:91 | I | Matching ok | SEQ : 20174702740, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
08:50:55:98 | I | Matching ok | SEQ : 20174702850, PART : N/A, SCAN N/A, CELL [1,1]
